[00:28.730 --> 01:01.780]  Hey Dr. Anubis, how are you?
[01:05:43.800 --> 01:05:45.800]  So they're usually meant to be slow release.
[01:05:46.800 --> 01:05:52.800]  And so if you take them out and dump them out, you're going to lose probably a large portion of your population.
[01:05:53.800 --> 01:05:57.800]  So after the period that those sachets are supposed to be done.
[01:05:58.800 --> 01:06:03.800]  So the cucamorous sachets that I use, for instance, are supposed to last about five weeks.
[01:06:04.800 --> 01:06:08.800]  Once that five week period is over, absolutely cut them open, dump them out.
[01:06:08.800 --> 01:06:13.800]  Usually it's really, really the one the cucamorous comes that I buy comes with.
[01:06:14.800 --> 01:06:18.800]  It's kind of like a brand meal. So that's fantastic for the soil. Just let it go.
[01:06:19.800 --> 01:06:27.800]  So that's that's my advice with the with the sachets is you want to try to keep them going for the life period that they're supposed to be good for.
[01:06:28.800 --> 01:06:30.800]  And then you're free to take them and dump them out.
[01:06:31.800 --> 01:06:35.800]  You can dust them over your plants and all those things as well.
[01:06:38.960 --> 01:06:54.960]  I just want to cycle back to what we said at the beginning of the conversation earlier when we were talking about root aphids is just to be reminded that one fungus snap flyer can lay about 300 eggs and larva at a time.
[01:06:55.960 --> 01:07:01.960]  So just make sure that like the balance, like you have a balance, whatever you're doing when you're trying to treat a problem like that.
[01:07:02.960 --> 01:07:11.960]  And also when you're we were speaking earlier to if you're if you have an issue, the more complex the three pronged approach is great.
[01:07:12.960 --> 01:07:24.960]  But when you have things that have a more complex life cycle and fungus nuts are one of those things that have a complex life cycle, not as complex as like thrips or something where it's like a six or seven part life cycle.
[01:07:24.960 --> 01:07:30.960]  But, you know, fungus nuts have a pretty complex life cycle where they're in the soil and they're in the air.
[01:07:31.960 --> 01:07:41.960]  And so you definitely want to make sure that you're you're making whatever approach you're using that is actually targeting all the different parts of the life cycle.
[01:07:42.960 --> 01:07:45.960]  That's another amazing. Fantastic. Yeah.
[01:07:45.960 --> 01:07:50.960]  Like was exactly depending on your pest, you have different issues.
[01:07:51.960 --> 01:07:54.960]  Like you talk about aphids, they're essentially born pregnant.
[01:07:55.960 --> 01:08:01.960]  Like the whole gestation cycle there is quite like quite a quite a task.
[01:08:01.960 --> 01:08:02.960]  So glad you brought that up.
[01:08:03.960 --> 01:08:08.960]  I think such a good point is depending on the pest, like you might have to attack a completely different way to like.
[01:08:09.960 --> 01:08:10.960]  Yeah. Awesome.
[01:08:22.430 --> 01:08:27.430]  OK, so let's see here. Do we have another question coming on the far end?
[01:08:28.430 --> 01:08:30.430]  Cool. Thank you. Magnus says thank you very much for the smile.
[01:08:31.430 --> 01:08:34.430]  JB says H Miles forget for Nat. That's good.
[01:08:34.430 --> 01:08:39.430]  So HUSO asks is is star killer something that's well known in the US?
[01:08:40.430 --> 01:08:45.430]  My guess is that is I think I've heard of this stream before.
[01:08:46.430 --> 01:08:49.430]  Is this something anybody in the audience is anybody on the panel is familiar?
[01:08:49.430 --> 01:08:50.430]  Go ahead, Evian.
[01:08:51.430 --> 01:08:57.430]  Yeah, it's been around for a little bit and it's it's OK.
[01:08:58.430 --> 01:09:03.430]  I mean, it's not something that like blew me out of the water personally, but like it's it's it's around.
[01:09:08.490 --> 01:09:15.490]  Not not something I have tons of commentary on, but it's like, yeah, it's it's it's here.
[01:09:23.560 --> 01:09:28.560]  All right. Do we have we have another question that comes to David Purcell asks.
[01:09:28.560 --> 01:09:31.560]  What's the best light for under four hundred dollars?
[01:09:32.560 --> 01:09:38.560]  And what's what what what's a great option if I have an unlimited budget but a small space?
[01:09:39.560 --> 01:09:42.560]  What would be your recommendations? Cheddar Bob, you want to go?
[01:09:48.970 --> 01:09:49.970]  Cheddar Bob is in terrible. I'm sorry.
[01:09:50.970 --> 01:09:53.970]  So he might be a little bit. I'm sorry. Say that again.
[01:09:54.970 --> 01:10:04.970]  Best budget light to get rolling that you might suggest and and a light that you would if you had unlimited money, what would you get for lighting in it?
[01:10:06.970 --> 01:10:17.140]  Oh, boy. Gee, best budget lighting, you know, depending on your space.
[01:10:18.140 --> 01:10:24.140]  Personally, I think that like a three 15 cmh is a good way to start.
[01:10:25.140 --> 01:10:32.140]  You know, it doesn't release as much heat as the the high pressure sodium or such.
[01:10:33.140 --> 01:10:35.140]  And it does have a really nice spectrum.
[01:10:36.140 --> 01:10:42.140]  If I were going to go with unlimited funds and stuff, personally, I'm a I'm a fluent guy.
[01:10:42.140 --> 01:10:44.140]  So that's that's sort of my go to.
[01:10:46.140 --> 01:10:48.140]  That's yeah, that's it.
[01:10:51.140 --> 01:11:03.140]  Yeah, I just want to back up what Cheddar Bob saying there, because I feel like, you know, as far as low budget, I definitely have like people who are also sourcing things outside of brand names.
[01:11:04.140 --> 01:11:12.140]  So sometimes you can find like the exact same lighting setup for, you know, without the brand name on there.
[01:11:13.140 --> 01:11:15.140]  So that's kind of something to consider when you're looking.
[01:11:16.140 --> 01:11:18.140]  But also, I'm a big fan of fluency.
[01:11:19.140 --> 01:11:24.140]  If you if money is no object, that's kind of where I tend to pivot towards.
[01:11:24.140 --> 01:11:32.050]  When you need to be careful of your space to especially in small spaces, because you can only use so much light.
[01:11:33.050 --> 01:11:37.050]  And so the sizing of the light is usually appropriate.
[01:11:38.050 --> 01:11:40.050]  The three 15 is a great starter light.
[01:11:41.050 --> 01:11:46.050]  I mean, if you're really talking small light, I've seen people do fantastic things with CFLs and a footlocker.
[01:11:47.050 --> 01:11:52.050]  So, you know, it really depends on how small your space is and how low your budget is.
[01:11:52.050 --> 01:11:59.050]  If you've got an old chandelier and some CFL lights, you can actually make a, you know, and do a pretty good grow.
[01:12:00.050 --> 01:12:03.050]  It's really about the setup and how you're trying to do it.
[01:12:04.050 --> 01:12:05.050]  But CMH is a good starter light.
[01:12:06.050 --> 01:12:09.050]  They're extremely cheap because most people are buying LEDs these days.
[01:12:10.050 --> 01:12:11.050]  So you can definitely get a discount there.
[01:12:12.050 --> 01:12:19.050]  But if I was going to spend some money, I would I would go look at the some of the spectrum tunable lights as well.
[01:12:19.050 --> 01:12:21.050]  Fluence makes a good white light.
[01:12:22.050 --> 01:12:40.050]  But if you really want to play around and be able to tune the spectrum and have a sunset and a sunrise and do some other things, there's some other lighting companies out there that have some really amazing stuff like Science LED, for instance, which is the lighting company that I use and work with.
[01:12:41.050 --> 01:12:49.050]  Bruce Bugbee is actually doing a huge amount, is doing a bunch of work with them now, who's an amazing scientist.
[01:12:50.050 --> 01:12:55.050]  And they also were included in Ed's book, his recent updates to his grower's guide.
[01:12:56.050 --> 01:12:58.050]  So look into spectrum tuning.
[01:12:59.050 --> 01:13:10.050]  And if you have the space, you can try to find our good friend Sun who's on here often, who has a light that actually is actually replicates the sun indoors.
[01:13:11.050 --> 01:13:14.050]  But you have to have a very big space because those lights are not meant for small space.
[01:13:15.050 --> 01:13:16.050]  So that's my that's my.
[01:13:17.050 --> 01:13:19.050]  Is that the is that the sun on demand?
[01:13:20.050 --> 01:13:21.050]  Yeah.
[01:13:21.050 --> 01:13:23.050]  If you were if you were to, you know, I've totally blanked on that.
[01:13:24.050 --> 01:13:29.050]  That is probably like the premier lighting system that that one would work.
[01:13:30.050 --> 01:13:31.050]  But you need you need space.
[01:13:32.050 --> 01:13:34.050]  You need space because you can't use that in like a tent.
[01:13:36.050 --> 01:13:44.050]  You need it. You need you need a space with some considerable ceiling room and you need you need a good canopy that you're going to use a light like that on.
[01:13:45.050 --> 01:13:54.050]  So I'd like to make a recommendation on just a cheaper LED fixture that for the price point, they're really good.
[01:13:55.050 --> 01:13:56.050]  Their customer service is good.
[01:13:57.050 --> 01:14:00.050]  And I use it one of their lights for my smaller little grow tent.
[01:14:01.050 --> 01:14:06.050]  And it's dimmable as well as like an on on the unit dimmer, which is great.
[01:14:07.050 --> 01:14:09.050]  So you can dim it as you need.
[01:14:09.050 --> 01:14:17.050]  And it is a actually a Mars Hydro, which a few years ago I would not have recommended you Mars Hydro.
[01:14:18.050 --> 01:14:23.050]  But now they have some white lights that are just they're really good for their price point.
[01:14:24.050 --> 01:14:31.050]  So, like I said, and you can use them in a smaller environment and you can dim them so you could be growing in.
[01:14:32.050 --> 01:14:33.050]  Yeah, pretty much like a locker.
[01:14:33.050 --> 01:14:38.050]  Like Jason was saying, you can have these these things super close to the plants turned way down.
[01:14:39.050 --> 01:14:48.050]  They're really energy efficient and you won't have to worry about heating or cooling or you won't have to worry about cooling your space, which is really, really nice.
[01:14:49.050 --> 01:15:00.050]  I mean, I wouldn't even say Mars Hydro, you know, like it's it's that, you know, like bad to say back in the day, you know, like the 2015 2014 era when.
[01:15:00.050 --> 01:15:08.050]  When these things really started coming around, it was like Vipar and Mars that were kind of like leading the way.
[01:15:09.050 --> 01:15:15.050]  And I watched a lot of guys on Reddit on like Graphic City and stuff that were pulling damn good yields.
[01:15:16.050 --> 01:15:18.050]  It just took a little bit of like, you know, like dialing it in.
[01:15:19.050 --> 01:15:26.050]  And so you like and I say like damn good yields, I guess I should say for the science that they were that they had at the time.
[01:15:27.050 --> 01:15:29.050]  And for like what they were paying for the light.
[01:15:30.050 --> 01:15:32.050]  Like there was like some some pretty good stuff.
[01:15:33.050 --> 01:15:44.050]  So like that whole like Mars Hydro and like Vipar like Spectra, like I think even Doc Ray, he runs like we were talking a couple of weeks ago.
[01:15:45.050 --> 01:15:50.050]  He runs Vipar Spectras for a lot of his veg like stuff.
[01:15:50.050 --> 01:15:57.050]  So like there's some of those like cheaper and like LEDs that are coming up pretty quickly.
[01:15:58.050 --> 01:16:10.050]  And then the only other thing I'd say about lighting is, is, especially when you're starting to spend more, really, really see like where they're getting their research data from.
[01:16:10.050 --> 01:16:25.050]  And if they have it like if the company doesn't have their data accessible, like if you follow me, I jokingly like post this quite often is like the lighting industry is much like the seed industry.
[01:16:26.050 --> 01:16:27.050]  It's a very snake oil.
[01:16:28.050 --> 01:16:31.050]  There's actually very few people that are producing real research data.
[01:16:32.050 --> 01:16:39.050]  And you can tell this by you'll go to the website and they just don't have anything or they don't like they have no kind of explanation on why their light does what it does.
[01:16:40.050 --> 01:16:43.050]  And if they don't, you know, like if they can't say that I would not buy it.
[01:16:43.050 --> 01:16:49.050]  Or if you call them and talk to them, and they don't really have like a lighting scientist or anything going on.
[01:16:50.050 --> 01:16:54.050]  I'd maybe shop around a little bit and just kind of like per house and see kind of what else is out there.
[01:16:55.050 --> 01:17:09.050]  I think, I think, I just want to say super quick I just want to say that also the very first question that I always ask is like, you know, dependent on whether somebody is looking at LEDs or a different sources is also like your power.
[01:17:09.050 --> 01:17:38.050]  Just the very first thing because I will just say that I've tripped breakers with pretty much everything in my day and like, yeah, so just just gonna say that right out the gate is just really, really knowing your power source, even if you're at a very small scale because even just like basic lighting if you're daily chaining things together or whatever you will you will trip breakers and making sure you know, know your power source and make sure that you're with the right people.
[01:17:40.050 --> 01:17:45.050]  Well, I think you could also say it could get dangerous, you can burn down your house.
[01:17:45.050 --> 01:17:46.050]  Oh, for sure.
[01:17:49.050 --> 01:17:55.050]  Like sometimes the breaker doesn't trip and then that wire gets really hot and then done, done, done.
[01:17:56.050 --> 01:18:23.050]  For me I often, there's one thing that I was actually just in here jumped in and said the same thing is kind of, what is your space dealing with like where you're drawing air from is it hotter is it cold, the hotter your environment is and the more challenging is to get that temperature down, the more you're probably going to want to lean into something like an LED, the cooler your airspace is and the easier it is to cool things down.
[01:18:24.050 --> 01:18:42.050]  The easier it's going to be to use traditional lighting that generate a lot more heat, but it really depends on your environment I think this is awesome we have to press now we do have an exciting one here and I think this will be a great way to finish up the evening as with with our last panelists for the day, but what I have.
[01:18:43.050 --> 01:18:45.050]  Sorry, I just want to make sure I get a name right.
[01:18:46.050 --> 01:19:04.050]  James Perkins, James Perkins asks, and I got this by email James Perkins asked I'm very excited to get growing this year, or the summer season. What can I do to get started. I live in Oregon coast.
[01:19:08.280 --> 01:19:13.280]  Maybe I would like to jump over to Matt to maybe if you want to have some recommendations.
[01:19:14.280 --> 01:19:17.280]  Sorry I was looking at a chat and all I heard was Oregon coast and I was like what.
[01:19:18.280 --> 01:19:20.280]  Can you say the question again I apologize.
[01:19:21.280 --> 01:19:31.280]  We have an excited grower looking to get started for this year, they're wondering when they should put down seeds and or if they should just start looking for them or if they should start thinking about putting them down.
[01:19:32.280 --> 01:19:52.280]  Well, first off, I mean, getting them out, you're going to be like after the middle of April and honestly depending on how big you really want the plants and where you are on the coast if it's like North Coast, Central Coast or like South Coast kind of really matters on like how soon you'll have to harvest.
[01:19:53.280 --> 01:20:09.280]  So, you kind of have this like window of like figuring out if the strain will finish and a lot of people like in the northern area grow a lot of like the finest like cultivars, because they're pretty quick, like flowering.
[01:20:09.280 --> 01:20:38.280]  But I guess you're going to want to be out, you know, like after like mid April, or sorry mid mid like June, and then be like, like, looking to like start wrapping everything up around like the beginning of September, honestly, or like middle, middle or like end of like September is like when you like you should start hoping that like things are getting really underway.
[01:20:40.280 --> 01:20:55.280]  And a lot of people out here on the coast do light, do light depth for this reason, but seed wise Eugene has an amazing amount of stores that have seeds local a lot of the dispensaries carry them.
[01:20:55.280 --> 01:21:06.280]  A lot of the coastal shops do in Tillamook and the store in Manzanita and a few of them in Astoria do as well.
[01:21:07.280 --> 01:21:10.280]  And Eugene, also is a fantastic source a lot of the stores there.
[01:21:11.280 --> 01:21:15.280]  And I keep bringing it up because it's a little bit more central, so I'm not sure where you are on the coast.
[01:21:16.280 --> 01:21:27.280]  Eugene is an amazing source for clones to like if you don't want to go from seed, you can just quickly go find some clones and plant those down, which is kind of nice.
[01:21:28.280 --> 01:21:49.280]  I think that's great advice, Matt and I would also add that, you know, just really making sure there are some genetics that do very well I mean my first questions would be like how many plants are you thinking, and are you planning on, you know, do you have some sort of greenhouse space, where do you want to start your seeds inside outside.
[01:21:50.280 --> 01:22:12.280]  You know there's a lot of different questions and if you're really doing small scale, or different things but just what works well on the coast versus what works well inland, there are definitely some genetics that have been bred specifically for the coast so I'd be curious Matt if you have any experience with that I know I can think of quite a few different, like different things but I kind of would need like that.
[01:22:13.280 --> 01:22:15.280]  Generally I love to know more.
[01:22:16.280 --> 01:22:18.280]  So it's hard when people are on YouTube because I like want to quiz people.
[01:22:21.280 --> 01:22:29.280]  I don't know, like I'm just going to give a like a roundabout. The only ones I know on the coast that really, at least from from this area, or
[01:22:32.280 --> 01:22:38.280]  the Royal Highness that crosses that's what like everybody out here like seems to grow, but
[01:22:39.280 --> 01:22:47.280]  I don't know if there's more stuff in like the southern coast kind of really clicky out here like a very small logging town well I'm sure you know.
[01:22:50.280 --> 01:22:58.280]  But yeah it's a but uh yeah I'm not fully sure on what a lot of people are growing, to be honest.
[01:22:59.280 --> 01:23:22.280]  I would, being from the coast in Maine and dealing with, you know that that coastal issue of fog and high humidity towards flower. I've found that the Royal Cush lines offer a higher amount of like PM resistance, as well as bud rot. So that's one cultivar you could you could look into.
[01:23:23.280 --> 01:23:33.280]  On top of choosing cultivars, you know, carefully for that environment where it's kind of humid and you're going to get lots of fog.
[01:23:34.280 --> 01:23:43.280]  Something that also you should maybe consider would be starting to learn how if you don't already produce lactic acid bacteria.
[01:23:44.280 --> 01:23:58.280]  So you could start incorporating that in your, your garden and your, your regimen and doing a weekly or, you know, twice a week preventative spray that stuff will will help tremendously in that kind of humid coastal environment.
[01:23:59.280 --> 01:24:03.280]  Brian, welcome to this stage. Do you have a question or comment for our panel?
[01:24:07.580 --> 01:24:13.580]  Yes, I was having the same problem getting my plants to grow.
[01:24:14.580 --> 01:24:41.580]  Yes, I was having the same problem getting my plants to finish here in Oregon, which you're talking about. I'm growing in a greenhouse, and I don't know it's not really practical for me to do light depth.
[01:24:41.580 --> 01:24:57.580]  And I'm wondering if anybody knows if it's possible to do what I've been trying to do, which is to supplement the sunlight in such a way that I can extend my growing season and and get them to finish.
[01:24:58.580 --> 01:25:12.560]  I would also say just starting earlier, Brian, I think I've spoken with you before about that kind of issue, because I feel like especially if you're in a greenhouse, I would say like trying to push.
[01:25:12.560 --> 01:25:40.560]  And sometimes, you know, it just depends on the year. Some years in Oregon, we have sunnier springs and some years we don't. So it kind of is like a little bit of a crapshoot, but I feel like adding supplemental light at the beginning of the season and then sort of, you know, there's various ways that you can keep your greenhouse from freezing if you don't have heat, you know, just by using
[01:25:43.560 --> 01:25:44.560]  I don't know what your setup is like.
[01:25:45.560 --> 01:25:46.560]  I have heat.
[01:25:47.560 --> 01:26:03.560]  You have heat. So if you have heat, I would say, honestly, it's much easier to add supplemental light, like less light required if you're doing it in veg. And I was really impressed by, you know, just how early we've been able to kind of push things in the beginning of the year.
[01:26:03.560 --> 01:26:27.560]  Yeah, I ran HIDs in there. And this last year, I ran them most of the year, partly because, you know, it's chilly. It's chilly and keeps my greenhouse warm. I just usually do it in the morning and a little in the evening. I kind of tapered off during the hot weather. I also have LEDs. Sometimes I use those.
[01:26:28.560 --> 01:26:43.560]  But I don't know, it just seemed like I could simulate a longer growing season somehow just by dealing with the environment in such a way that, you know, thinks I'm in Southern California or something.
[01:26:44.560 --> 01:27:03.560]  What are the, what's the week on your genetic? Oh, sorry. Sorry, Matt. But just really quick, just if you could tell us like the, like, what are these like longer? Because I tend to find straight away from, you know, I don't know. It just depends on what you're doing. But as far as like the longer, if you're looking at a 12 week cultivar, then obviously you're going to have more issues.
[01:27:04.560 --> 01:27:25.560]  I'm a big fan of quicks, especially these last years with the smoke and stuff. I'm not sure where you are in Oregon, but we've had to deal with, you know, different levels of smoke and that affects light as well. So I'm just, I've been kind of depending on where you're putting your production or what you're doing. What are you looking at on your weeks?
[01:27:26.560 --> 01:27:52.560]  Well, I've actually been, it's been just take what I can get at the dispensary because I've been running clones every year, but I have ordered a bunch of seeds. I've already got a bunch of them. I'm planning to, if it works out to just do everything from seed this year, instead of doing the clones, because they don't, I don't really get any choice. You know, you take what you get.
[01:27:55.080 --> 01:28:16.080]  That was going to be my question was the times, because I'll say, so 2017 I grew White Widow and it finished a little too late, but because White Widow is super kind of like vigorous, it took it. That's partially why I did it. And then didn't do anything 2018.
[01:28:16.080 --> 01:28:41.080]  2019 I did Critical 2.0 and Lavender Outdoors. I did a Domino year too, I think in somewhere. But essentially, oh, and then I did also a Heavy Grapefruit in 2019 as well, a run outside and a couple others from BC Seeds. And that's honestly, if you can source a lot of your genetics from like BC,
[01:28:41.080 --> 01:28:57.080]  like that's going to be some of your best bet because they're dealing with a lot of the same kind of climate, like bioregion issues that we are, not issues, but the same kind of environment that we are out here on the coast.
[01:28:57.080 --> 01:29:16.080]  But I guess that's what I ran. You know, like if that helps is White Widow, some Critical 2.0, and then Domino strains or the Black Domino, Heavy Grapefruit. And then I can get the list for you, Brian, and send it to you of the stuff I grew from BC Seeds.
[01:29:16.080 --> 01:29:18.080]  Yeah, that makes sense.
[01:29:46.080 --> 01:30:10.080]  I mean, the one thing about seeds that I will say is I'm a huge fan. I mean, obviously, like my Instagram handle is sister of the seed. I love seeds. I'm like a giant believer. I just feel like you will end up with more phenotypic variation. And so depending on what your goal is, if that doesn't matter to you, I love growing seed plants.
[01:30:11.080 --> 01:30:28.080]  If I had a choice, that's all I would grow. But I do find that if you're trying to produce something that, you know, for production, it's very difficult to do, because you end up with more phenotypic variations. So you end up with different, you know, if you want consistency, it's not always the best bet, unfortunately.
[01:30:29.080 --> 01:30:39.080]  Yeah, and Roseburg, I think most of the clones are probably some, I mean, they must be from Oregon, right? Because they can't do it from out of state.
[01:30:39.080 --> 01:30:42.080]  Everything you get at the dispensaries will come from Oregon.
[01:30:43.080 --> 01:31:03.080]  Right. And so this year, with the seeds, I have done what you said. I didn't think about ordering from BC seeds, but I have ordered, I tried to order from Oregon. And I don't really know what I've got off the top of my head. But yeah, I'll have to look for shorter flower times.
[01:31:04.080 --> 01:31:11.080]  Although I've had great results with what I've got here. It's just that they don't always make it all the way.
[01:31:12.080 --> 01:31:28.080]  I think Evian, I think you got an awesome avenue there. Evian being in Oregon and planting so many seeds and planting so many plants, I'm sure her company provides a lot of awesome stuff for the market. So if there's anybody in the world that I would love to get some plants from.
[01:31:28.080 --> 01:31:45.080]  It's you, Evian. Unfortunately, you can't ship them up to Canada. But one of these days, one of these days it will be possible. We are coming to the hour and 30 minutes. Did we answer your question to completion? Did we go as deep as the root aphid does today for you, Brian?
[01:31:46.080 --> 01:32:03.080]  Yes, with one exception, since the problem I have here is they sell out so fast with the clones. If I was looking for seeds, would I drive to Eugene or somewhere like that? Because I don't really see much around here.
[01:32:04.080 --> 01:32:16.080]  You can come just out of Oregon too. I mean, there's places in Eugene, but if you're in Roseburg, you're so close to southern Oregon. And there's a lot of places in Grims Paths. And there's a lot of places in Medford and Ashland.
[01:32:16.080 --> 01:32:17.080]  Excellent.
[01:32:17.080 --> 01:32:24.080]  I mean, I have friends that are, you know, there's just so many breeders in the area. And now with the dispensaries offering more things.
[01:32:24.080 --> 01:32:25.080]  All right.
[01:32:25.080 --> 01:32:28.080]  And same with clones and different things. Yeah, feel free to reach out.
[01:32:28.080 --> 01:32:30.080]  All the best, Alison. Thank you very much.
[01:32:31.080 --> 01:32:35.080]  I can send you to a couple places. I know we'll have what you need.
[01:32:35.080 --> 01:32:51.080]  And, you know, they might be a little bit more like naturalized too, because they've been put outside a couple of times and then brought back in. You know, they have a lot more of that natural resistance compared to some of these clone guys.
[01:32:52.080 --> 01:33:07.080]  There's guys like selling stuff in like Portland that has never seen the sun ever. And that's kind of a big deal. Like, I truthfully believe that every like genetic should at least have like, you know, at least a day of its life in the sun, at least just one day.
[01:33:08.080 --> 01:33:23.080]  I wish that was the truth, Matt. But, you know, I will say that just as far as like people consider, especially if you're sourcing clones and you're, you know, you are in a region where you are going to be growing outside and, you know, finding out.
[01:33:24.080 --> 01:33:41.080]  A lot of the time genetics that are meant for indoor production and when you're purchasing, you know, the more knowledge you can get and people are getting better about this all the time with, you know, like knowing like this does better with indoor production versus outdoor production.
[01:33:41.080 --> 01:33:53.080]  And if you are doing outdoor production or greenhouse, there is a lot of thought that should be put to things that come from your bio region and have been grown in your bio region and do well in that region.
[01:33:54.080 --> 01:34:21.080]  We just had that little discussion about somebody asking a question about stuff for the coast versus somebody asking a question about something kind of more in like a mountainous inland area. And so, you know, if you are going to try and source something for your area, considering if it's spent its whole life indoor and then you're going to, you know, the genetic you're purchasing is something that is been cultivated for indoor production, it's going to perform differently outside.
[01:34:21.080 --> 01:34:39.080]  So that's kind of maybe something not talked about enough, but things acclimatized to bio region genetics do. So cannabis cultivar that's been grown in southern Oregon will probably do better for Brian than something that was grown, you know, on the coast in Vancouver.
[01:34:41.080 --> 01:34:45.080]  So that's kind of like my general feeling on those things.
[01:34:46.080 --> 01:34:56.080]  All right, Gravy, I just turned off the hands raised sign. You have the last question of the evening. You always like to drop in for the last bomb question. So what's up, brother?
[01:34:57.080 --> 01:35:16.080]  Sorry about that. Oh, no. My question. I just came up with it. So I was eating dinner and I love the conversation. I was just wondering, the people that know the breeders, are they digging up their tap roots from outside, bringing them inside and trying to breed with them again, because that's what I've been trying to do.
[01:35:16.080 --> 01:35:42.080]  I had my plants outside for the summer. I planted them in the beginning of April. And then they finally popped up. We had some frost and shit like that. And then I dug it up November, and then let it finish inside. And now it's reveged, and I'm going to flower and pollinate it.
[01:35:42.080 --> 01:35:51.080]  So I just was wondering if anybody else is trying to get two different types of batches with one particular cultivar or strength.
[01:35:51.080 --> 01:36:20.080]  I think that's badass that you did that. I joke sometimes that the true sign of a master grower is being able to like, right, revege plants, especially when you're digging them up and bringing them back in with that dedication. So I just want to honor you for doing that. I think that's really, that's really cool. And, you know, I would personally feel like the yield may not if you're doing it for flower, I would say I don't know if you're going to get like quite the yield you're looking for on something like that.
[01:36:21.080 --> 01:36:44.080]  But if you're doing it for breeding, I think that's awesome. And I think that's just a fantastic way to go when you find something like that. And if you can also, you know, if you want to clone those, what I would do is clone those things before I moved on, and then work with the clonal kind of brain not working.
[01:36:45.080 --> 01:37:02.080]  I would work with the clones, I would revege it, then I would clone it. And then I would work with the clones, because then you're going to end up with more, you know, or you could just work with the breeding on what you have there. But that would be how I would do it personally is making sure that I'm also saving that genetic if I went to all the trouble to revege it.
[01:37:03.080 --> 01:37:22.080]  If I can say as well, like what I think that's bad, but one piece of know is when you go in and out with plants, you usually create some ideal opportunities for certain predatory insects and molds to arise very, very quickly.
[01:37:23.080 --> 01:37:41.080]  So do be cautioned with that and make sure you're doing your due diligence, either have a halfway process if you have a grow inside that you're bringing them into that you can ensure that there might not be something there or have some defenses set up in your system already that would mitigate these problems to begin with.
[01:37:42.080 --> 01:38:01.080]  Yeah, that's the conversation we had with epigenetics the other day. Well, yesterday, but I let the pest persist. So if you looked at my Instagram, you would see things that make you kind of go what the fuck are you doing, bro? Because I've got some pretty heavy two spotted spider mite pressure.
[01:38:02.080 --> 01:38:17.080]  I wanted to see which cultivars well, which cuts would actually do well or tap roots would actually do well indoors. So I have a fit pressure and two spotted spider mites and thrips and some other things.
[01:38:17.080 --> 01:38:45.080]  But yeah, I dug up the tap roots, and only a few survived the revegging. And now it has the two spotted spider mites. And the only IPM I'm really doing is diatomaceous earth or taking them into the shower. I just wanted to get an epigenetic response. So yeah, I'm kind of like doing it on purpose just to see what will survive in the wind tunnel of shame, as I call it.
[01:38:47.080 --> 01:38:52.080]  I just was wondering if anybody else was doing it. Thank you very much for the answer. Thanks for your time tonight, guys.
[01:38:53.080 --> 01:39:16.080]  That's cool, Gregory. I just want to say that's cool. But you know, I just, I don't know. I mean, I personally, if it's something that you care about, and you went to all that trouble, I would just say, you know, maybe treating. We brought up a couple of things earlier. Like, I know that we had a conversation about cephaloil X earlier. And it's an easy, low key treatment that just works wonders.
[01:39:16.080 --> 01:39:33.080]  So if you have spider mites, just hit it every three days with cephaloil X and you will see, they will go away. And aphids, we had a whole discussion about also, but there's there's some, you know, I don't know, I would say that the taproot too is like, I'd be curious.
[01:39:33.080 --> 01:40:00.080]  I mean, that's kind of a deeper conversation. And maybe we don't have time for it. But just like the, like your goal with the taproot would kind of be my other question, like, why exactly that's mattering to you or, or what you're looking for with that, because it, you know, it only really sustains for so long, especially if it's something that has, you know, that you've brought back in and is revenging. So it's just interesting, like, what's the goal with the taproot?
[01:40:04.080 --> 01:40:15.080]  Personal preference, because basically nine out of 10 people that I talked to are saying cut clones. So I'm usually the guy that spits into the wind to see which cheek it lands on.
[01:40:17.080 --> 01:40:25.080]  Okay, gotcha. Because it really, you know, it matters sometimes. And I do, I mean, I obviously I love seed plants, but I will say that, like,
[01:40:26.080 --> 01:40:47.080]  you know, it doesn't always. I mean, that's how we hunt things, right? We hunt generally from seed plants, and then we cut clones. And if you want the genetics to, you know, persevere and hold on to them, so you can work with them or do other things with them. So it's kind of like a, it's a both and equation in my mind that you can you can have both.
[01:40:48.080 --> 01:40:57.080]  But if there's no other goal besides just the fact that you like it, you know, it's like, maybe there's a little bit more to like, ponder there.
[01:41:00.080 --> 01:41:09.080]  I would, I'm gonna say gravy, like, no, I don't mean that. I mean, with the utmost respect, I love having you on stage, but I am never getting clones from you, my friend.
[01:41:11.080 --> 01:41:13.080]  I'm just, I'm never gonna ask for clones.
[01:41:14.080 --> 01:41:26.080]  I, but I appreciate what you're doing at the same time. I didn't mean that in any insult. I think it's kind of interesting that you're just kind of going for it. I like to, I like to break the rules too. I might not be in the wind, but I'm definitely gonna break a few rules in my life.
[01:41:27.080 --> 01:41:35.080]  Yeah, well, I said spit. I don't want piss on my face, but, but I, I, I'm having my buddy take over.
[01:41:36.080 --> 01:41:38.080]  I'm having my buddy take over.
[01:41:39.080 --> 01:41:57.080]  Because I'm, I'm gonna rent out my house and the grow goes along with it. So we're going to cut clones from all the tap roots, get rid of the pest pressure, dip all the clones and move forward with rooting clones and the tap roots were just something that I did over the last three years or so.
