[00:00.000 --> 00:02.000]  And how do you pronounce your name?
[01:04:34.400 --> 01:04:39.400]  And so I collected the seeds from that. And that would be the big schloss seeds.
[01:04:39.400 --> 01:04:46.400]  And those the big schlosses, Blue Ridge Eclipse, black lime reserve.
[01:04:46.400 --> 01:04:52.400]  The black lime reserve added some serious funk to this thing, you know, like some some skunky notes.
[01:04:52.400 --> 01:04:57.400]  One of my friends described it really well is spicy Thai basil.
[01:04:57.400 --> 01:05:04.400]  So some of those kind of kind of smells go rolling through it. But definitely some skunky notes go through it.
[01:05:04.400 --> 01:05:08.400]  You know, a lot of a lot of people are looking for that roadkill. Where's the roadkill?
[01:05:08.400 --> 01:05:11.400]  Where's the roadkill? This definitely isn't roadkill.
[01:05:11.400 --> 01:05:15.400]  But there's certainly some notes where you give a squeeze and give a sniff on it.
[01:05:15.400 --> 01:05:19.400]  It's like, oh, there's some skunk in there for sure. But she's loud.
[01:05:19.400 --> 01:05:23.400]  Has some of those similar like sour kind of notes as the mom.
[01:05:23.400 --> 01:05:31.400]  But more more than anything, just kind of there's some there's some garlicky funk that goes through them.
[01:05:31.400 --> 01:05:39.400]  Those pictures are grown by Blockwork Grower on IG. He's actually working with out here in Florida now.
[01:05:39.400 --> 01:05:45.400]  But there she finishes, you know, really in the 56 to 65 day range, I would say.
[01:05:45.400 --> 01:05:52.400]  Some phenos go a little bit into that 65 ish range, but some of them will definitely finish in the 56 range.
[01:05:52.400 --> 01:06:00.400]  She's most most of the phenos and that have a real tight structure to them with very minimal stretch to them and not a lot of lankiness.
[01:06:00.400 --> 01:06:05.400]  The Blue Ridge Eclipse mom definitely pushed that through as a dominant trait big time.
[01:06:05.400 --> 01:06:11.400]  And so that one is one that, you know, it's great for commercial. It grows fairly quickly.
[01:06:11.400 --> 01:06:17.400]  It's got good, strong branching and it is just loud. It's one that people regularly get packs of it.
[01:06:17.400 --> 01:06:25.400]  And it's one of the ones that I most often get a reply back from people are just like, dude, you've got to smell this thing and veg or like, you know,
[01:06:25.400 --> 01:06:30.400]  like I'm week five and it is just overpowering my whole room kind of thing.
[01:06:30.400 --> 01:06:35.400]  I haven't had a chance to grow out a whole lot of them yet. I've only grown out five or six of them myself of the big sloths.
[01:06:35.400 --> 01:06:39.400]  But every one of them had a big nose on them. You know, they're out of a pack of 10.
[01:06:39.400 --> 01:06:44.400]  There was easily two or three keepers that I would have been happy with running again.
[01:06:44.400 --> 01:06:50.400]  I'm planning on taking that one further for sure. But I'm I'll I'll be hunting through a couple hundred seeds on that one.
[01:06:50.400 --> 01:06:57.400]  There's there's a good bit of stock on that one. But it's one that definitely, you know, it's worth putting in the collection to get to.
[01:06:57.400 --> 01:07:02.400]  If you don't have a space for it right now, because she is loud. That Black-Eyed Reserve.
[01:07:02.400 --> 01:07:07.400]  There's a lot of Black-Eyed Reserve crosses out there these days, and I completely understand why, you know,
[01:07:07.400 --> 01:07:14.400]  that those genetics and lineage and that stuff really, really puts out some some fantastic work.
[01:07:14.400 --> 01:07:18.400]  It kind of seems to make everything hulk out a little bit further.
[01:07:18.400 --> 01:07:24.400]  You know, it just it makes those plants just that much stronger on all the crosses I've seen.
[01:07:24.400 --> 01:07:33.400]  You know, everything else kind of steps it up, gets a really frosty look to it and just carries those loud noses.
[01:07:33.400 --> 01:07:37.400]  Hey, Gunja Farmers, check it out. I'm going to have to bounce. My battery's almost gone.
[01:07:37.400 --> 01:07:40.400]  But it's nice talking and meeting everybody. Keep it rolling.
[01:07:40.400 --> 01:07:45.400]  Good seeing you, brother V. We should get together and chat soon.
[01:07:45.400 --> 01:07:52.060]  Yeah, anytime. Stay up. Good to see you, Avery. We'll be in touch.
[01:07:52.060 --> 01:07:57.930]  That dude's one of the best guys out there.
[01:07:57.930 --> 01:08:06.930]  OK, so we've we're on Big Schloss. Anyone have any questions about Big Schloss?
[01:08:06.930 --> 01:08:20.450]  Before we move on. All right. So up next, we have.
[01:08:20.450 --> 01:08:24.450]  Litchfield, got a little spelling error, but you're close.
[01:08:24.450 --> 01:08:31.780]  What's the spelling? L-I-T-C-H.
[01:08:31.780 --> 01:08:39.780]  Yeah, so that's I did. That's an offspring of the Orange is a New Black Lime that I made.
[01:08:39.780 --> 01:08:43.780]  And so that's orange cookies across the Black Lime Reserve.
[01:08:43.780 --> 01:08:53.780]  Litchfield is East Coast Sour Diesel crossed with that a male from that Orange is a New Black Lime.
[01:08:53.780 --> 01:08:58.780]  That East Coast Sour Diesel, you know, it's one of those where it is kind of everybody's favorite.
[01:08:58.780 --> 01:09:03.780]  But people are having a hard time finding the mom that's worth growing out still kind of thing.
[01:09:03.780 --> 01:09:10.780]  You know, she's I feel like it's one of those cuts has been passed around and beaten down so hard for so long that she is just kind of struggling.
[01:09:10.780 --> 01:09:20.780]  Every time I every time I get a cut of it, I get so stoked and then I grow it out and I'm less excited than I'm hoping I'm going to be.
[01:09:20.780 --> 01:09:27.780]  So when I see her and and polyhybrids, though, I kind of see some of the older glory that that comes out from her.
[01:09:27.780 --> 01:09:30.780]  You know, it kind of seems to reinvigorate her a little bit.
[01:09:30.780 --> 01:09:36.780]  The cut of the cut of East Coast Sour that I got was from my buddy, Micro Prop 420.
[01:09:36.780 --> 01:09:43.780]  And he's been holding on to the cut since, you know, the late 90s, I believe, maybe mid 90s, early 2000s, something along those lines.
[01:09:43.780 --> 01:09:49.780]  But, you know, he's he's a plant pathologist who's been.
[01:09:49.780 --> 01:09:53.780]  You know, he's been doing tissue culture and he's got so much plant knowledge.
[01:09:54.780 --> 01:10:02.780]  It's absolutely remarkable. And he so he's been holding this cut for a long time and was kind enough to share her with me.
[01:10:02.780 --> 01:10:16.780]  And she she has those typical East Coast Sour diesel kind of flower structure, you know, it's got that very much kind of that airy, almost like feathery looking flower structure.
[01:10:17.780 --> 01:10:22.780]  And man, she is just sticky, just so resonated and just completely decked out trichomes.
[01:10:22.780 --> 01:10:29.780]  Has a lot of that East Coast Sour diesel fuely funk to it.
[01:10:29.780 --> 01:10:39.780]  But the orange is a new black lime definitely adds in some phenotypes that carry some of that orange kind of flavor profile, some limey flavor profiles.
[01:10:39.780 --> 01:10:44.780]  So there's definitely some stuff that kind of goes a little bit fruity, but it all has some of that fuel backing to it.
[01:10:45.780 --> 01:10:51.780]  And it's the orange is the new black lime definitely shortens the flower time on some phenos a little bit.
[01:10:52.780 --> 01:10:59.780]  The you know, the typically the East Coast Sour diesel, we're going to be taking that 70, 75 days, 72 to 75.
[01:11:00.780 --> 01:11:04.780]  There's some phenotypes that get reduced down into the 63, 65 range.
[01:11:06.780 --> 01:11:10.780]  Yeah, definitely has has some strong noses.
[01:11:10.780 --> 01:11:15.780]  It's just super sticky, you know, like that's I can't say enough about that aspect of her.
[01:11:15.780 --> 01:11:18.780]  She's just completely decked out, frosty.
[01:11:19.780 --> 01:11:22.780]  These were some light depths, some early season light depths.
[01:11:22.780 --> 01:11:27.780]  I believe these were harvested in mid early July, I think out at Springwater Farms.
[01:11:27.780 --> 01:11:29.780]  That was where that's where Kwatamak is working.
[01:11:29.780 --> 01:11:36.780]  So this was all soil grown, all soil grown, all microbial, all the good stuff.
[01:11:36.780 --> 01:11:40.780]  And yeah, they just they stack nicely.
[01:11:41.780 --> 01:11:43.780]  I wouldn't say that it's a huge yield.
[01:11:43.780 --> 01:11:48.780]  It's definitely an average, maybe slightly above, but at the very least an average in regards to weight.
[01:11:48.780 --> 01:11:51.780]  But when it comes to cannabinoids, she's she's decked out.
[01:11:52.780 --> 01:11:56.780]  I would imagine we haven't I haven't had a chance to run run her and make bubble halfs.
[01:11:56.780 --> 01:12:03.780]  But just from the level of development on her, I can't imagine that she doesn't doesn't put out big time in that regard.
[01:12:03.780 --> 01:12:13.780]  So I I think that the the big thing from the orange is a new black line male that it definitely shortened things up and added some nose to her.
[01:12:13.780 --> 01:12:15.780]  It just definitely made her louder.
[01:12:16.780 --> 01:12:23.780]  And I like I said, I kind of see the reinvigoration of that East Coast sour diesel from from having that poly thrown into her.
[01:12:23.780 --> 01:12:27.780]  It just kind of kind of gives her a kick in the bum and lets her get moving again.
[01:12:27.780 --> 01:12:34.780]  Yeah, I would say, you know, typically I haven't seen a whole lot of her grown up, to be completely honest.
[01:12:34.780 --> 01:12:38.780]  So I can't give a whole lot of recommendation in regards to the plant structure.
[01:12:39.780 --> 01:12:48.780]  The couple that I did see there had a little they were a little bit stretchy, a little bit stretchier than I would select if it was something that I was going to be breeding further.
[01:12:49.780 --> 01:12:56.780]  But I would imagine further in that profile, further into those phenotypes, there's definitely some more of those stockier kind of classes.
[01:12:56.780 --> 01:13:02.780]  Classier, more more along the classic kind of breeding that I go with for the most part.
[01:13:02.780 --> 01:13:10.780]  But there's, you know, the orange cookies mom on that is a little bit of a lanky girl who has a lot of that cookie structure to her.
[01:13:10.780 --> 01:13:14.780]  But the black limers are kind of stock stuff up a little bit for me on that one.
[01:13:14.780 --> 01:13:24.780]  So if you're looking for something that that's going to be a hash producer and have a loud nose, and I would say Litchfield is going to be a good girl for you.
[01:13:27.780 --> 01:13:30.780]  We'll take one last look at her.
[01:13:30.780 --> 01:13:35.780]  Everyone in chat is asking about the black lime reserve because it's it's woven into all that stuff.
[01:13:35.780 --> 01:13:40.780]  They're just like folks that don't know about the black lime are asking about it and folks are answering.
[01:13:40.780 --> 01:13:46.780]  And yeah, you have any any talk about it at all?
[01:13:47.780 --> 01:13:51.780]  So I don't have a whole lot of experience with growing her personally.
[01:13:52.780 --> 01:13:55.780]  You might honestly even have more experience with it than I do.
[01:13:55.780 --> 01:14:07.780]  In the black lime reserve, I have the cherry pie cross cherry west BX onto lime one.
[01:14:07.780 --> 01:14:08.780]  Yeah.
[01:14:08.780 --> 01:14:13.780]  And I also have lime vines crosses.
[01:14:14.780 --> 01:14:15.780]  Yeah.
[01:14:15.780 --> 01:14:24.780]  So I've seen and also the sky gyro cross line pop, which is fucking an interesting.
[01:14:24.780 --> 01:14:27.780]  I don't know. I was just telling Kaya this morning because I sent it all to him.
[01:14:27.780 --> 01:14:28.780]  He's washing it.
[01:14:28.780 --> 01:14:37.780]  And I was like, look at those LPK gyros, because when I was drying them, I open up the room and it'd be like so much lime and so much gas.
[01:14:38.780 --> 01:14:44.780]  It hurt my eyes a little bit, you know, like, yeah, absolutely.
[01:14:44.780 --> 01:14:45.780]  Yeah.
[01:14:45.780 --> 01:14:56.780]  She you know, that kind of what Riley was telling me about some of the black lime reserve from from Jackson with Freedom Born Selections.
[01:14:56.780 --> 01:15:02.780]  A lot of that skunky note that comes through is from the oil can that's in that.
[01:15:02.780 --> 01:15:15.780]  The Woodman Canyon oil can. And now and you know, I think he was saying that a lot of those notes are kind of are a bit recessive, but that that he has a feeling that that's kind of where some of those skunkier profiles come from in that one.
[01:15:15.780 --> 01:15:22.780]  And so, you know, there's there's Afghan Northern Lights, Purple Kush, Kim Dogg kind of all throughout those through that black lime reserve genetics.
[01:15:23.780 --> 01:15:29.780]  They have a lot of a lot of I feel like from what I recall from them, a lot of peppery notes, definitely some lime kind of smells to it.
[01:15:29.780 --> 01:15:37.780]  For for me, the definitely the highlight of them is is kind of that that skunky funk that comes from them.
[01:15:37.780 --> 01:15:41.780]  And I have seen it in some other crosses that people have done with it.
[01:15:42.780 --> 01:15:50.780]  So just quickly, thanks to Chris, Nick, Owen, Brent, John, who are all of you.
[01:15:51.780 --> 01:15:57.780]  That that oil can is, I think, is kind of the super special aspect in the background of that one.
[01:16:04.760 --> 01:16:17.740]  So just quickly, thanks to Chris, Nick, Owen, Brent, John, who picked up some facts in the past couple of minutes.
[01:16:21.290 --> 01:16:24.290]  Thank you. Appreciate the support, everybody.
[01:16:24.290 --> 01:16:28.290]  So we were just. All right.
[01:16:28.290 --> 01:16:33.290]  So next up is the orange is the new black line.
[01:16:34.290 --> 01:16:36.290]  Yeah. So this one's a fun one.
[01:16:38.290 --> 01:16:41.290]  And, you know, I have a couple other crosses with it.
[01:16:42.290 --> 01:16:50.290]  I did them outside a couple of seasons ago and it was a super shitty season in Oregon where it started raining in mid-September.
[01:16:51.290 --> 01:16:54.290]  And man, I just had to try these problems all over the place.
[01:16:55.290 --> 01:16:56.290]  And so a bunch of stuff had to get pulled early.
[01:16:57.290 --> 01:17:00.290]  So some of the new crosses that I did with the orange is a new black line male.
[01:17:01.290 --> 01:17:02.290]  A lot of the seeds were a little bit immature.
[01:17:03.290 --> 01:17:05.290]  So I'm probably going to do some in-house breeding with those.
[01:17:06.290 --> 01:17:07.290]  Not necessarily release some of them.
[01:17:07.290 --> 01:17:11.290]  Litchfield is one of the ones I was able to take a little bit further and actually able to get them to full maturity.
[01:17:12.290 --> 01:17:13.290]  But the orange is a new black line.
[01:17:14.290 --> 01:17:17.290]  That was that I got this cut of orange cookies a few years back.
[01:17:18.290 --> 01:17:21.290]  And I don't know exactly.
[01:17:22.290 --> 01:17:24.290]  I believe someone said it was the Jungle Boys cut.
[01:17:25.290 --> 01:17:32.290]  But man, just the strongest orange, fresh orange stink that I've smelled on any cannabis.
[01:17:33.290 --> 01:17:34.290]  Just like the most tart, fresh orange.
[01:17:35.290 --> 01:17:40.290]  You know, like it smelled like a clementine was like ripped open and squeezed in your nose kind of thing.
[01:17:41.290 --> 01:17:43.290]  We had it at Heroes of the Farm for a little bit of time.
[01:17:43.290 --> 01:17:48.290]  And we didn't put it through production just because it had a lower THC count.
[01:17:49.290 --> 01:17:51.290]  So we ran it a few times and just had trouble selling it.
[01:17:52.290 --> 01:17:59.290]  Just because the way the market was in Oregon at the time was, and unfortunately a lot of places, is that if it doesn't say 25 to 30 percent THC, then nobody wants it.
[01:18:00.290 --> 01:18:07.290]  But, you know, out of a room of probably 100 something plants, there was four plants of the orange cookies.
[01:18:08.290 --> 01:18:11.290]  And it was pretty much the only thing that you could smell in the whole room.
[01:18:11.290 --> 01:18:14.290]  It just absolutely stunk like oranges.
[01:18:15.290 --> 01:18:18.290]  You know, there's tons of fire in there, Scooby snacks and all sorts of other stuff.
[01:18:19.290 --> 01:18:20.290]  But it just stunk.
[01:18:21.290 --> 01:18:27.290]  And so I, from as soon as I, you know, got that whiff of her, I just wanted to do a cross with her at some point.
[01:18:28.290 --> 01:18:32.290]  And she, she's great for oil production.
[01:18:33.290 --> 01:18:36.290]  You know, a lot of times I also do kind of go towards hash and oil production.
[01:18:37.290 --> 01:18:40.290]  I prefer hash myself over flour a lot of times.
[01:18:41.290 --> 01:18:42.290]  I do consume a good bit of hash.
[01:18:43.290 --> 01:18:44.290]  And so a lot of stuff goes back in that direction.
[01:18:45.290 --> 01:18:50.290]  But that orange cookies, definitely the orange citrus notes pass through big time into the hash that's made with her.
[01:18:51.290 --> 01:18:52.290]  Yeah.
[01:18:53.290 --> 01:18:58.290]  Yeah, that one, the 45 day.
[01:18:59.290 --> 01:19:02.290]  She's supposed to go, you know, some people say take her 45 days.
[01:19:03.290 --> 01:19:09.290]  I took her a couple more days than that, but certainly more, you know, that she is a fast finisher and good Lord, did she stink.
[01:19:09.290 --> 01:19:15.290]  So I pollinated her with that same Black Lime Reserve pollen that I made big schloss with.
[01:19:16.290 --> 01:19:19.290]  And man, it's a great cross.
[01:19:20.290 --> 01:19:21.290]  Just beautiful colors come out in her.
[01:19:22.290 --> 01:19:26.290]  Lots of incredible purples, like super, super dark purples come out in some of these crosses.
[01:19:27.290 --> 01:19:30.290]  But they'll have like speckling of lime green through the purpling.
[01:19:31.290 --> 01:19:32.290]  It's a really cool look that comes through her.
[01:19:33.290 --> 01:19:35.290]  And just decked out in frost, you know.
[01:19:35.290 --> 01:19:43.290]  She, the Black Lime Reserve definitely added some larger flower structure and a much more appealing plant structure in my mind.
[01:19:44.290 --> 01:19:54.290]  The orange cookies mom is a little bit stretchy for me and maintains that kind of smaller cookie, you know, real dense cookie flower.
[01:19:55.290 --> 01:20:03.290]  And so this, the Black Lime Reserve definitely kind of increased the flower size, but kind of loosened up the flower structure a little bit, if you will, you know, kind of.
[01:20:03.290 --> 01:20:09.290]  Took away some of that insane density and added a good bit of frost to it.
[01:20:10.290 --> 01:20:16.290]  You can tell real early on with these girls, which ones are going to lean towards the mom and which ones are going to lean towards the dads.
[01:20:17.290 --> 01:20:22.290]  The stemmer up on them comes across as orange cookies real quick.
[01:20:23.290 --> 01:20:29.290]  You can definitely get that orange smell, you know, from I pick some, you know, within a week or two of growth.
[01:20:29.290 --> 01:20:33.290]  They were just tiny little seedlings and already had orange smell on them.
[01:20:34.290 --> 01:20:38.290]  So if you're looking specifically for that kind of thing, a lot of times you can kind of pick and shovel through.
[01:20:39.290 --> 01:20:42.290]  They finish, they finished good and quick.
[01:20:43.290 --> 01:20:47.290]  You know, I'd say most stuff is about eight to nine weeks, most commonly with her.
[01:20:48.290 --> 01:20:51.290]  There's some stuff that you could maybe pull earlier if you wanted to.
[01:20:52.290 --> 01:20:55.290]  That was in my backyard the first year that I grew a couple out of seed.
[01:20:55.290 --> 01:20:59.290]  She threw down, was a big old girl.
[01:21:00.290 --> 01:21:05.290]  Yeah, so she can do all right outside.
[01:21:06.290 --> 01:21:09.290]  In my mind, I don't think that she yields quite well enough.
[01:21:10.290 --> 01:21:13.290]  I don't think the flower size is quite where I would want to be for outdoor productivity.
[01:21:14.290 --> 01:21:21.290]  But if it's terpene profiles you're looking for, then she's definitely one of the louder ones that I have available in my stock.
[01:21:22.290 --> 01:21:26.290]  And I believe that she's damn near sold out.
[01:21:27.290 --> 01:21:28.290]  You know, I think there's only five more packs.
[01:21:29.290 --> 01:21:34.290]  I don't recall exactly what I said, but there's only a handful more packs of her and then she's done.
[01:21:35.290 --> 01:21:38.290]  I will end up doing more work with her down the road, but that's a good ways out.
[01:21:39.290 --> 01:21:40.290]  You know, it'll be a couple of years before I get around to that one.
[01:21:41.290 --> 01:21:44.290]  Most likely I've just got too many other projects that I'm getting started on.
[01:21:45.290 --> 01:21:48.290]  So it's go time.
[01:21:48.290 --> 01:21:55.290]  Someone was asking in chat when restock, you know, and I think that question was because we're saying, you know, this stuff's going to sell out.
[01:21:56.290 --> 01:21:58.290]  And the reason is you're on the move.
[01:21:59.290 --> 01:22:01.290]  You've been in big transition since I even met you.
[01:22:02.290 --> 01:22:07.290]  You had a child and now you've moved to the complete opposite end of the country.
[01:22:08.290 --> 01:22:09.290]  Yeah.
[01:22:10.290 --> 01:22:12.290]  You're consulting and kind of taking over all this stuff.
[01:22:13.290 --> 01:22:16.290]  And so you don't, as far as I know, you don't have a garden set up right now.
[01:22:16.290 --> 01:22:21.290]  No, I'm taking care of a big, ugly garden.
[01:22:22.290 --> 01:22:23.290]  Yeah.
[01:22:24.290 --> 01:22:28.290]  So right now is, you know, we're in the process of looking for a house.
[01:22:29.290 --> 01:22:31.290]  But, you know, that whole thing's a little bit of lays out.
[01:22:32.290 --> 01:22:38.290]  I've got a bunch of stuff in testing at other people's gardens right now with people looking into stuff and growing out a bunch of things.
[01:22:39.290 --> 01:22:44.290]  I do have a bunch of genetics that I made right before I left because that was a big thing for me was, you know, I'm.
[01:22:44.290 --> 01:22:48.290]  I knew I wasn't going to have a garden for a while and so I couldn't maintain all the clones that I had.
[01:22:49.290 --> 01:22:53.290]  So I gave out clones to who I could give clones out to in hopes that I can get a lot of the stuff back.
[01:22:54.290 --> 01:23:02.290]  But knowing that how that typically goes in this industry, I just went ahead and pollinated everything that I had and made seeds of all of it.
[01:23:03.290 --> 01:23:06.290]  So now I at least have seeds to hunt through all this stuff and be able to look for it.
[01:23:07.290 --> 01:23:09.290]  But, you know, all this stuff is on the website right now.
[01:23:09.290 --> 01:23:13.290]  Honestly, the numbers that are there is what's there and I don't have any more stock of any of it.
[01:23:14.290 --> 01:23:18.290]  The tibid knob, there's an F2 of that, but I don't release stuff until stuff's tested.
[01:23:19.290 --> 01:23:22.290]  You know, it's got to be grown out by at least a couple of people before I'm willing to put it out there.
[01:23:23.290 --> 01:23:27.290]  So even on an F2, even though, you know, I'm confident in the parents, I'm still the kind of guy.
[01:23:28.290 --> 01:23:30.290]  I just want to see what it does before I put it out there.
[01:23:31.290 --> 01:23:33.290]  So whatever's on the website, what's on the website.
[01:23:34.290 --> 01:23:35.290]  That's pretty much it.
[01:23:36.290 --> 01:23:40.290]  And just quickly, this kind of gets the.
[01:23:41.290 --> 01:23:48.290]  This is why we're doing what we're doing, because I feel like, yeah, when you go on to like a seed bank website, it's just like.
[01:23:50.290 --> 01:24:04.290]  You know, I love the idea of getting to know the person, the person behind that breeder brand and kind of what they're all about and having them talk about.
[01:24:05.290 --> 01:24:07.290]  The genetics and, you know.
[01:24:09.290 --> 01:24:11.290]  How they grow, how they express themselves, etc.
[01:24:12.290 --> 01:24:15.290]  So that's kind of why this is exactly why we're doing what we're doing.
[01:24:20.290 --> 01:24:21.290]  Sorry, what's the website?
[01:24:22.290 --> 01:24:24.290]  Give me one second to throw that back.
[01:24:25.290 --> 01:24:28.290]  It's just, you know.
[01:24:31.290 --> 01:24:36.290]  Comment like that, your experience with the commercial setting is really what I just think is so valuable.
[01:24:37.290 --> 01:24:44.290]  And so when you attacked all these breeding projects, you're doing them in your house, in your in your room, in your backyard.
[01:24:45.290 --> 01:24:52.290]  It's not a huge area, but you're coming at it from a place of seeing so much and looking at how that's going to work in the larger scale.
[01:24:52.290 --> 01:24:54.290]  And so I think there's just.
[01:24:55.290 --> 01:25:00.290]  You know, at Heroes of the Farm, we were doing seed hunts of two, three, four thousand seeds at a time.
[01:25:01.290 --> 01:25:07.290]  You know, so just looking through that many seeds over that many times, you know, you start to get a feel for what you're looking for.
[01:25:08.290 --> 01:25:09.290]  You know, you can identify plants from afar.
[01:25:10.290 --> 01:25:11.290]  Like, oh, look at the branching on that one.
[01:25:12.290 --> 01:25:15.290]  You know, you start seeing things without having to see them as well.
[01:25:16.290 --> 01:25:18.290]  You know, it just kind of shows up in front of your face for you.
[01:25:18.290 --> 01:25:19.290]  Not many people get that opportunity.
[01:25:20.290 --> 01:25:23.290]  And I'm just realizing that is.
[01:25:24.290 --> 01:25:26.290]  Add that up to large populations.
[01:25:27.290 --> 01:25:31.290]  You know, when I said that the other day to a skunk man, he's like 20,000.
[01:25:32.290 --> 01:25:33.290]  I'm like, yeah, I know, dude, I know.
[01:25:34.290 --> 01:25:37.290]  But most people aren't able to do, you know, see large populations.
[01:25:38.290 --> 01:25:45.290]  But when you do get to see a large population, you get to see that the outlier stuff, you know, like you were talking where the jack was coming through and stuff like that.
[01:25:45.290 --> 01:25:46.290]  You know, it's.
[01:25:47.290 --> 01:25:48.290]  It's really invaluable, I think.
[01:25:49.290 --> 01:25:50.290]  Yeah, absolutely.
[01:25:51.290 --> 01:25:56.290]  And, you know, that's I 100 percent of all for hunting through as many seeds as you possibly can.
[01:25:57.290 --> 01:26:03.290]  You know, if I if I had the means to pop 20,000 seeds of one strain and find that outlier, then by all means, that's what I'd be doing.
[01:26:04.290 --> 01:26:08.290]  But, you know, the reality is that that takes a lot of space, a lot of time, a lot of money.
[01:26:09.290 --> 01:26:12.290]  And there's there's not a whole lot of people privileged enough to have that opportunity.
[01:26:12.290 --> 01:26:15.290]  You know, and I am super jealous of the ones that are.
[01:26:16.290 --> 01:26:25.290]  But I can say that I definitely do my best and do my due diligence to hunt through populations and to not not run stuff that I wouldn't want to be running myself.
[01:26:26.290 --> 01:26:29.290]  And that's a big reason why I'm so adamant about testing stuff before it goes out.
[01:26:30.290 --> 01:26:34.290]  You know, most of my genetics, I typically hunt through.
[01:26:34.290 --> 01:26:38.290]  You know, I found some stuff in about 50 seeds here and there.
[01:26:39.290 --> 01:26:45.290]  But, you know, for the most part, I want to be at a bare minimum of 100 seeds, if not 200 plus is kind of my general thought process.
[01:26:46.290 --> 01:26:48.290]  I don't necessarily always flower all those out.
[01:26:49.290 --> 01:26:56.290]  I typically select stuff down to a smaller number in the veg process because I am looking for specific things in veg.
[01:26:57.290 --> 01:27:01.290]  You know, like I I don't want things that are that are long and lanky and growing certain ways.
[01:27:01.290 --> 01:27:07.290]  So I'll chop stuff out of the way early on and just get rid of things if it doesn't fit, you know, fit the needs that I'm looking for in it.
[01:27:08.290 --> 01:27:15.290]  But I you know, even in a four by four tent, you know, I went through 144 seeds in a four by four tent because that's how many fit in the tent.
[01:27:16.290 --> 01:27:26.290]  You know, so I I'll run through as many as I possibly can in whatever circumstance that I can and whittle that down in an appropriate manner into what I see as an appropriate manner.
[01:27:26.290 --> 01:27:31.290]  But I hold myself to a kind of an absurdly high expectation with most things.
[01:27:32.290 --> 01:27:35.290]  And that's kind of one of the things that I pride myself in.
[01:27:36.290 --> 01:27:40.290]  So, you know, if it's not going to make the cut, if I don't want my garden, I wouldn't be releasing it.
[01:27:41.290 --> 01:27:44.290]  Period. You know, it's just not worth it to me. There's there's so many genetics out there these days.
[01:27:45.290 --> 01:27:53.290]  You know, what's the point of releasing stuff just to water things down further and further when there's so much polyhybrid cross of this that the other, you know, it's just hype after hype.
[01:27:53.290 --> 01:27:57.290]  And it's just I'm going to do my best to not contribute to that.
[01:27:59.290 --> 01:28:04.290]  Yeah, and I actually talked to Pat about coming on and going through his lineup.
[01:28:04.290 --> 01:28:08.290]  So what what can you say about Heroes of the Farm?
[01:28:10.290 --> 01:28:12.290]  I love my boys out of Heroes, man.
[01:28:12.290 --> 01:28:20.290]  That is one facility that if the word push comes to mind, Pat doesn't slow down.
[01:28:20.290 --> 01:28:22.290]  And one of his nicknames is Project Pat.
[01:28:23.290 --> 01:28:25.290]  He's just like that dude don't slow down.
[01:28:26.290 --> 01:28:31.290]  So if you're looking for someone who's got motivation behind them, man, that that's the guy to follow.
[01:28:31.290 --> 01:28:37.290]  You know, he's he's he's a he's a difficult guy to work with sometimes.
[01:28:37.290 --> 01:28:41.290]  But a lot of us in this profession who are kind of in that role are, you know, we have high expectations.
[01:28:43.290 --> 01:28:45.290]  We come from a little bit different backgrounds.
[01:28:45.290 --> 01:28:48.290]  So things can get a little heated, a little fiery sometimes.
[01:28:50.290 --> 01:28:59.290]  So, you know, but Pat has some of the some of the most wealth of knowledge of any gardener that I that I've really ever worked with.
[01:28:59.290 --> 01:29:07.290]  You know, he he cares more than any gardener and he has some of the highest standards of any gardener from his smallest sanitizing rooms.
[01:29:08.290 --> 01:29:11.290]  You know, his level of cleaning stuff out after a run is done.
[01:29:11.290 --> 01:29:14.290]  You know, like he he takes it to that next level.
[01:29:14.290 --> 01:29:19.290]  You know, that that was the kind of stuff that that really stuck with me after the fact.
[01:29:19.290 --> 01:29:21.290]  You know, I was there for a couple of years.
[01:29:21.290 --> 01:29:29.290]  And when I left, you know, the the main reason I left is because I had kind of stepped into a role of helping them with their sales department and helping get their sales up and going.
[01:29:30.290 --> 01:29:36.290]  I have a professional background in sales and they kind of had gotten the gardens functioning to a point with the team.
[01:29:36.290 --> 01:29:40.290]  They had in place while I was doing that, that I wasn't really needed in the gardens at that point.
[01:29:40.290 --> 01:29:45.290]  And I honestly just got tired of doing sales and, you know, wanted to get back into working with the plant again.
[01:29:46.290 --> 01:29:50.290]  And so I decided to kind of take my opportunity to go off and, you know, get back into my own thing.
[01:29:50.290 --> 01:29:52.290]  And that's when I started doing my consulting business.
[01:29:53.290 --> 01:29:58.290]  But, you know, the the knowledge I gained from working with Pat and the team out there is just invaluable.
[01:29:58.290 --> 01:30:14.290]  You know, like the the infrastructure build out, you know, the large scale seed populations, the the level of quality that's expected and demanded out there, you know, and understanding, understanding level of expectation that facilities should have.
[01:30:15.290 --> 01:30:21.290]  And most facilities don't have, you know, people don't really realize what level they can push this plant to.
[01:30:21.290 --> 01:30:23.290]  And that's kind of the reality.
[01:30:24.290 --> 01:30:32.290]  And so out there, heroes, you know, we had we we made every mistake in the book, but we, you know, we tried everything that we could to improve.
