[00:00.000 --> 00:04.680]  All right, everybody tell me if we are live in the chat
[01:10:29.040 --> 01:10:34.320]  and uh, I I would hope or I would ask you to uh help promote it, um, it's going to
[01:10:35.040 --> 01:10:39.280]  Good causes keeping some of us alive keeping the work being carried on and uh,
[01:10:39.840 --> 01:10:46.400]  And supporting our families and but we're not asking for charity. We're asking for you know support in the industry and
[01:10:46.960 --> 01:10:49.280]  You know if you would if you'd be so kind as to you know
[01:10:49.280 --> 01:10:54.240]  Hook us up with people that want to go down the living soils trail and don't really know where to start or
[01:10:54.480 --> 01:10:57.200]  Need a refresher or want to get to the next level
[01:10:57.760 --> 01:11:02.880]  Um, you know, please come out. Uh, i'm brian and I've been posting it up and we'll make sure that you know
[01:11:02.880 --> 01:11:06.160]  We get it out as much as we can until the date's coming up
[01:11:06.560 --> 01:11:09.120]  Um, but we got a heavy hitter lineup for the first show
[01:11:09.760 --> 01:11:14.260]  And the first show only builds or prepares everybody or sets the foundation
[01:11:15.120 --> 01:11:18.000]  Uh for the second one, which is going to be pretty hardcore deep
[01:11:18.480 --> 01:11:22.720]  Uh, and then right down the line until we till we roll at the finish it out in in april
[01:11:23.280 --> 01:11:29.440]  um as a way to you know, support the industry and and push this or drive this toward toward a more
[01:11:30.240 --> 01:11:32.240]  organic, uh plant-fed
[01:11:32.460 --> 01:11:34.460]  event-friendly uh plant potential
[01:11:34.960 --> 01:11:36.400]  uh goal
[01:11:36.400 --> 01:11:41.200]  Yeah, let's do that. That's easier for me because every day people are asking me sonic. How do you grow?
[01:11:41.200 --> 01:11:45.280]  Well, boom look here talk to these guys. They're gonna help you out, man
[01:11:46.160 --> 01:11:48.160]  But yeah, i'm really appreciate that
[01:11:48.480 --> 01:11:50.480]  Really appreciate it
[01:11:50.880 --> 01:11:58.640]  Learn living soil.com where they can register for that academy and uh, like layton said we have some of the the biggest superstars from
[01:11:58.720 --> 01:12:00.480]  the soil science world
[01:12:00.560 --> 01:12:07.040]  That we have talking, uh the first day we have layton morrison, uh chip osborne and dr
[01:12:07.260 --> 01:12:10.800]  Laneyham and then on the second day we have uh, kevin jobbery
[01:12:11.360 --> 01:12:15.760]  Uh joshua steensland and then dragon, uh dragon earth fly medicine
[01:12:15.920 --> 01:12:22.000]  So we're we're really excited to be able to work with those guys and and promote living soil on a virtual
[01:12:23.120 --> 01:12:24.160]  platform
[01:12:24.160 --> 01:12:29.280]  and we have uh, we have no problem with if you guys buy a ticket and you had 50 people at
[01:12:29.680 --> 01:12:33.600]  At your house watching the event. Uh, we're encouraging that we want to have a community
[01:12:33.680 --> 01:12:37.520]  We want people to work together and start to have a dialogue back and forth
[01:12:37.520 --> 01:12:42.560]  So that's something that layton and myself as well as daniel and king have really been working on behind the scenes
[01:12:43.440 --> 01:12:47.220]  Yeah, and we wanted to make it like more conference-like because unfortunately
[01:12:48.240 --> 01:12:50.240]  Those aren't going to be around for a while
[01:12:50.240 --> 01:12:54.740]  So that's where we came up with the idea. Hey, you know have 10 friends, you know be corona responsible
[01:12:55.140 --> 01:12:57.460]  But have 10 friends each guy puts in five bucks
[01:12:57.460 --> 01:13:02.100]  I mean that's not gonna hurt and you got a weekend party you can sit around your living room dabbing drinking
[01:13:02.500 --> 01:13:03.220]  eating popcorn
[01:13:03.220 --> 01:13:08.340]  whatever whatever your game is and have your buddies with you and and we'll drop some hardcore knowledge and
[01:13:08.660 --> 01:13:12.040]  You'll be able to take notes. You'll have access to the speaker's emails
[01:13:12.660 --> 01:13:17.780]  And it'll really you know foundation you up as as you move forward in breeding or growing
[01:13:19.060 --> 01:13:23.620]  Straight up man. There's always something to learn i'll put the message out there. That's nothing but uh, you know
[01:13:23.620 --> 01:13:26.340]  That ain't a problem for me. I got you guys. Thanks, brother
[01:13:26.820 --> 01:13:30.660]  Appreciate that man. Yeah, it's learn living soil.com for you. Uh
[01:13:31.300 --> 01:13:35.080]  For some of you in the chat there you said learn living soil.com
[01:13:35.780 --> 01:13:38.100]  That's correct. That's what i'm talking about
[01:13:41.220 --> 01:13:42.340]  Yeah
[01:13:42.340 --> 01:13:48.660]  Have I crossed any aoe genetics? Yeah, man. I crossed cherry cupcake. I crossed. Hey, holy girl. I crossed skittles mints
[01:13:49.140 --> 01:13:56.820]  Uh, i'd get to put them available to people i'm probably gonna sort through those myself and find something cooler for you guys to fuck with
[01:13:58.660 --> 01:14:01.860]  Probably cross it back or something get a bigger seed stock who knows
[01:14:04.180 --> 01:14:10.340]  Hey, man, did you always have the mindset like look i'm gonna blow up instagram if that they delete 100 accounts fuck them
[01:14:10.420 --> 01:14:15.380]  I'm, just gonna keep doing my thing and then eventually i'll figure it out and i'll be able to keep one or
[01:14:16.180 --> 01:14:17.300]  Dude i've
[01:14:17.300 --> 01:14:20.500]  When my wife used to have instagram like five years ago
[01:14:20.500 --> 01:14:22.100]  I was like, what are you doing on there?
[01:14:22.100 --> 01:14:27.060]  Like that's a waste of time like go read a book because I read I read a lot of comic books
[01:14:27.060 --> 01:14:30.340]  I have hobbies actual hobbies and i'm like, what are you doing?
[01:14:30.500 --> 01:14:32.980]  Get off instagram and then i'm all like I got on there
[01:14:33.300 --> 01:14:35.540]  I'm, like damn there's a lot of wheat stuff on here
[01:14:35.940 --> 01:14:41.220]  And and and then little by little my way of getting attention back in the day was to fuck with people
[01:14:41.460 --> 01:14:46.260]  So I would fuck with a lot of people like I would fuck with cali out there i'd fucking poke fun at him
[01:14:46.260 --> 01:14:50.820]  I poke fun at coma. I go poke fun at jungle boys and I was good with memes
[01:14:50.820 --> 01:14:54.660]  I come from the 4chan era so I I knew about memes before they were cool
[01:14:54.900 --> 01:14:58.980]  So I knew how to orchestrate a meme well and make it funny and and you know
[01:14:59.460 --> 01:15:04.420]  And and that's what i'm good at and and used to be good at I still am but I don't do that no more
[01:15:05.300 --> 01:15:08.820]  but uh, that's and and I had no intentions no plans of
[01:15:09.380 --> 01:15:16.500]  Becoming a uh, uh, uh, you know a 30k going on 40k phenomenon on instagram. I didn't know that was gonna happen
[01:15:17.060 --> 01:15:20.280]  I just wrote like you said everything happened like spontaneously
[01:15:21.220 --> 01:15:23.220]  Like this ass over here get away, dude
[01:15:24.580 --> 01:15:29.940]  So we got two calculator questions you do yeah, man, I did uh, and then
[01:15:31.540 --> 01:15:37.300]  I did shiver me timbers, uh times wilson with calculator. He has a his half of the stock
[01:15:37.300 --> 01:15:39.300]  I have my half half of the stock
[01:15:39.380 --> 01:15:41.380]  I've yet to release any
[01:15:41.620 --> 01:15:45.940]  Uh, it's up to him when he wants to release it. I grew the shit out of stranded. It's just up to him
[01:15:45.940 --> 01:15:52.020]  He has to test it. I've smoked hash of it. I've smoked at least five different phenos of it. I grew it out
[01:15:52.580 --> 01:15:56.020]  For as long as i've made the seed i'm thinking about growing it again
[01:15:56.020 --> 01:16:02.420]  This will be my third time growing out with the stranded and but I I can't release it because the big homie said no so
[01:16:03.300 --> 01:16:08.900]  You guys gotta wait go go ask cap be like cap when it's stranded dropping he'll give you an answer
[01:16:09.620 --> 01:16:11.620]  Go bug him about it
[01:16:13.140 --> 01:16:17.540]  Do you wash your seeds nah, no, no, no, no straight off the the plant into the bag
[01:16:19.700 --> 01:16:23.620]  That's how oh I shouldn't even say nothing but that's how you lose a big germ rate
[01:16:24.820 --> 01:16:26.900]  You know some people wash seeds
[01:16:27.620 --> 01:16:33.460]  Washing product making hash and then they realize they can make a little money off those seeds that they washed
[01:16:34.020 --> 01:16:36.020]  And then they sell them
[01:16:36.020 --> 01:16:39.140]  And then the germ rates terrible and then everybody wants to kill him
[01:16:40.980 --> 01:16:47.380]  I'll just leave that at that. Hey, that tea is dope. Masonic smoker. Hope you enjoy. Hey, thanks, man. I appreciate man lately
[01:16:47.380 --> 01:16:53.380]  I've been doing trades for maple syrup and honey. So I got tons of maple syrup and honey. Thank you guys. You guys are the best
[01:16:54.260 --> 01:16:58.180]  Relentless man shout out relentless man. I see them doing work. I grew some
[01:16:59.140 --> 01:17:04.020]  Frosted chopped cherry cookies and I smoked some chopped frosted cookies the other day is really good stuff
[01:17:06.580 --> 01:17:08.820]  Yeah, man shout out seed breeders dog
[01:17:10.260 --> 01:17:15.280]  Okay, there are a lot of comments in the chat
[01:17:16.160 --> 01:17:20.770]  Here while I'm scrolling you guys
[01:17:21.810 --> 01:17:26.210]  Peanut Gallery have any comments? Yeah, your mics pretty low, but I sorry
[01:17:27.090 --> 01:17:34.050]  Yeah, my wife came over here she was trying to put up the volume when Peter was talking I'm like nah, that's just how his mic is
[01:17:35.090 --> 01:17:37.090]  Yeah
[01:17:41.250 --> 01:17:43.250]  What's that
[01:17:43.250 --> 01:17:50.460]  I thought late late you're gonna hit him the question. Uh, no, I was just gonna say Peter
[01:17:51.100 --> 01:17:54.300]  I'm gonna say Peter. I'm gonna say Peter. I'm gonna say Peter
[01:17:54.380 --> 01:18:01.260]  The question, uh, no, I was just gonna say Peter, thank you you're doing a great job keeping rapid firing on this boy
[01:18:02.940 --> 01:18:06.620]  Yeah, and then I got way behind on the comments i'm trying to scroll through them
[01:18:08.540 --> 01:18:10.220]  Yeah
[01:18:10.220 --> 01:18:12.060]  I've seen you on instagram
[01:18:12.060 --> 01:18:15.100]  Every single day for it seems like two years straight, you know
[01:18:15.900 --> 01:18:21.340]  I mean if you lay one day off the people get scared. They're like, where is he? He's not going live today
[01:18:21.420 --> 01:18:23.980]  Where's where's my sonic at? Are you okay? So
[01:18:24.860 --> 01:18:30.140]  It's consistency is key. And I mean it's part of the job now to go live, you know
[01:18:30.220 --> 01:18:35.180]  Once or twice a day and it beats breaking rocks. Like I said, what do you think about barney farm?
[01:18:35.340 --> 01:18:40.460]  I don't know anything about barney farm besides the fact that they're old school and i'm into old school stuff
[01:18:40.540 --> 01:18:47.260]  So I would need to grow it to be able to know you use dmt. Hell. Yeah, man dmt. Shout out dmt, bro
[01:18:47.660 --> 01:18:49.660]  If you haven't done dmt
[01:18:49.660 --> 01:18:51.980]  Go do you some man that shit's like, you know
[01:18:52.220 --> 01:18:53.980]  There's things you do in life
[01:18:53.980 --> 01:18:55.580]  And and that shit
[01:18:55.580 --> 01:19:00.140]  They don't give it to the people for a reason because we might be a little bit enlightened if we all did that shit
[01:19:02.220 --> 01:19:04.220]  So you're actually doing the crystalline
[01:19:04.940 --> 01:19:07.340]  I did the refined dmt I did it
[01:19:07.820 --> 01:19:14.220]  Without with the alkalines or however you say it and I also have done it with pure guava esters in a in a bait pan
[01:19:14.220 --> 01:19:19.980]  Before i've done it like 50 probably more times. I have a video of me gone for like 15 minutes
[01:19:20.460 --> 01:19:26.060]  And i've done it to the point where i've come back to reality and everything is still kind of geometric
[01:19:26.140 --> 01:19:28.540]  So I kind of thought I lost it. So I started crying
[01:19:29.020 --> 01:19:33.340]  Because it had been like fucking 20 minutes almost and it never lasted that long
[01:19:33.980 --> 01:19:35.980]  and uh, that was like
[01:19:36.140 --> 01:19:37.420]  I get it now, you know
[01:19:37.420 --> 01:19:41.020]  and that was that's why I don't do it as much no more because I get it now and I used to
[01:19:41.260 --> 01:19:44.860]  Have my little dark nights where I would drink and when you drink you get gutsy
[01:19:44.940 --> 01:19:49.660]  And if you just happen to have dmt around you're just doing it like every other three days. So
[01:19:50.380 --> 01:19:51.260]  uh
[01:19:51.260 --> 01:19:55.020]  It was good and and and I get it, you know, shout out dmt
[01:19:55.020 --> 01:19:58.380]  It's cool that we can escape this reality for a bit
[01:19:58.940 --> 01:20:00.540]  and not have like
[01:20:00.540 --> 01:20:03.980]  Become a fucking meth addict or something after it's just like a thing
[01:20:05.340 --> 01:20:11.020]  Yeah, it's interesting. What it what it does is it actually kind of rewires your brain to some degree and uh,
[01:20:11.580 --> 01:20:16.060]  There's another one mdma, which is a natural resources from the plants
[01:20:16.620 --> 01:20:22.480]  It's a little bit longer lasting but it definitely uplifting and if you're dealing with depression or anxiety
[01:20:23.020 --> 01:20:27.740]  You know some of these things can be used responsibly and micro-dosed and I love what you said
[01:20:27.740 --> 01:20:32.220]  I used it till I didn't need it anymore and uh green bode green bode hit on that ship man
[01:20:32.220 --> 01:20:36.460]  He was like, you know, I got to a point where you know, i'm cool now i'm rewired
[01:20:36.540 --> 01:20:40.060]  I you know, i'm in a great place in a great headspace and um, yeah
[01:20:40.060 --> 01:20:43.740]  I've had the pleasure of talking with a lot of people about micro dosing. Um
[01:20:44.220 --> 01:20:47.100]  And using some of these plant derived, uh natural
[01:20:47.660 --> 01:20:52.860]  uh products like cannabis to to enlighten themselves and enlighten their mood and uh,
[01:20:53.180 --> 01:20:55.980]  So yeah, i'm glad glad that came up dude. Glad that came up
[01:20:56.620 --> 01:20:58.140]  Yeah
[01:20:58.140 --> 01:21:01.900]  Do you have a strain that's easier to grow than others? If so, what is it and how would you describe it?
[01:21:01.900 --> 01:21:07.420]  Thanks. I mean, uh when it comes to that it's usually feedback from growers like they'll be like dude
[01:21:07.820 --> 01:21:11.580]  This strain grows itself. So i've heard like chemdi95 wilson
[01:21:12.140 --> 01:21:15.420]  Hits every box and it grows itself. So go grab you some of those, you know
[01:21:15.500 --> 01:21:18.220]  So yeah, there are strains that grow easier than others for sure
[01:21:19.420 --> 01:21:25.340]  What do you think about symbiotic? Uh symbiotic man? I don't have nothing to say. I think all breeding foods are cool
[01:21:25.820 --> 01:21:27.580]  you know not I think all
[01:21:27.580 --> 01:21:28.540]  Seed makers are cool
[01:21:28.540 --> 01:21:33.980]  It's just like some people are shitty people and and and and I wouldn't say you're shitty on on a public platform
[01:21:34.060 --> 01:21:38.460]  I kind of keep that to myself because you know, if you ain't got something nice to say don't say nothing
[01:21:38.540 --> 01:21:42.620]  So shout out everybody that makes seeds wilson times golden goat. Yeah, man
[01:21:42.620 --> 01:21:47.420]  I'm about to get some golden goat seed. Somebody told me that that's a really good cool cross from irie
[01:21:47.980 --> 01:21:51.180]  and uh in colorado cold weather strain, uh, damn
[01:21:51.900 --> 01:21:57.100]  You guys are hitting me with like, uh, what grew cool in this winter run? I don't know. I'll think about it
[01:21:57.420 --> 01:22:01.100]  I'll think about what good everything grew fine in the winter run. Nothing was like
[01:22:01.740 --> 01:22:03.740]  But what grew the best?
[01:22:03.980 --> 01:22:08.460]  The bad motherfuckers got really big in the cold grow some bad motherfuckers time wilson those get really big
[01:22:09.260 --> 01:22:12.220]  That's and it is not even that cold. It's california cold. I don't even count
[01:22:15.260 --> 01:22:19.100]  And not california cold but like los angeles cold it ain't that cold over here
[01:22:19.420 --> 01:22:23.740]  I would need some dude growing like in maine or something to be like dude, here are the results
[01:22:24.780 --> 01:22:28.380]  Or some dude that just turned the temps all the way down and is indoor
[01:22:29.740 --> 01:22:31.740]  Yeah, i'm scrolling through the uh
[01:22:32.700 --> 01:22:35.820]  Bro I can help you out with the main gig. I got some peeps up there
[01:22:36.300 --> 01:22:43.100]  So we'll we'll dm and we'll get you some seeds up there and see see what really frosty fucking cold days just to these plants
[01:22:43.420 --> 01:22:48.300]  Yeah, man, let's do it. I seen a slimer that uh, slimer bx wilson and it's not
[01:22:49.260 --> 01:22:55.900]  Bx was before I I called it bx before I knew the true meaning of what bx was so it's it's it's it's actually
[01:22:56.380 --> 01:23:02.300]  In-cross to a different same generation, but a different parent so my slimer wilson times wilson
[01:23:02.780 --> 01:23:07.820]  Like fucking died got frost on it and then it came back to life the next morning. So that one's cool
[01:23:10.060 --> 01:23:14.060]  But i'd want it to stay alive during the cold to be like, okay that's stronger
[01:23:15.100 --> 01:23:20.060]  Advices for doing breeding at home. Just do it. G easy does it man? Don't overthink it
[01:23:20.380 --> 01:23:27.040]  So
[01:23:29.440 --> 01:23:31.440]  So the questions slow down a little peter
[01:23:33.600 --> 01:23:39.600]  No, i'm just scrolling through uh, I think peter you're having some mic problems bro
[01:23:41.040 --> 01:23:43.360]  Yeah, you're gonna talk to me. Yeah much better
[01:23:44.800 --> 01:23:48.880]  So may sonic you want to spread out any more love dude while we're we're chilling here
[01:23:49.440 --> 01:23:56.560]  Yeah, man shout out shout out the team man shout out everybody out there growing with good intentions man
[01:23:59.120 --> 01:24:00.800]  Everybody
[01:24:00.800 --> 01:24:05.040]  It is all about spirituality and good intentions and positivity man for sure
[01:24:06.000 --> 01:24:11.360]  Yeah, and I and I learned that too even some days I try to I do some little malicious things here and there
[01:24:11.440 --> 01:24:16.080]  But it's just to have my leg up and on people that think they have their leg up on me
[01:24:16.080 --> 01:24:19.520]  so and that's you know, one in a few people here and there so
[01:24:20.240 --> 01:24:26.000]  Uh besides that I just spread the good vibes man because lord knows it can get dark in the spring
[01:24:28.160 --> 01:24:30.160]  Yeah, i'm into that
[01:24:30.480 --> 01:24:32.480]  What is the best og for you may sonic?
[01:24:32.640 --> 01:24:37.360]  Uh, damn, man, that's a good question because i'm from la and that's what I grew up on
[01:24:37.920 --> 01:24:40.160]  and uh, there was so many ogs that
[01:24:40.800 --> 01:24:44.160]  It was almost like a mexican, uh song like they all sound the same
[01:24:44.320 --> 01:24:48.960]  So, you know now that i'm older and more versed in my palate is you know
[01:24:49.280 --> 01:24:53.040]  Stuff is more accessible and I can distinguish the og amongst another og
[01:24:53.840 --> 01:24:55.840]  I still don't have an answer for you, but gee
[01:24:56.160 --> 01:24:59.280]  You know what? I mean? I've grown hardcore og. I've grown tahoe og
[01:24:59.840 --> 01:25:01.280]  but uh
[01:25:01.280 --> 01:25:03.680]  It's like a mexican song. They all sound the same to me
[01:25:04.400 --> 01:25:07.040]  most interesting tech profile shit, uh
[01:25:07.680 --> 01:25:10.240]  I was growing some gelato 45 blood orange
[01:25:10.880 --> 01:25:11.680]  And
[01:25:11.680 --> 01:25:17.120]  Like two weeks three weeks before harvest like it was smelling like bubblegum like legit bubblegum
[01:25:17.120 --> 01:25:22.080]  But then it transitioned into orange and that's one of the weirdest terpene profiles i've gotten off of
[01:25:22.640 --> 01:25:28.800]  Of a cannabis plant because i've yet to really really get a bubblegum plant and get any bubblegum seeds
[01:25:28.800 --> 01:25:33.840]  I'm surprised I haven't gone out of my way to go find somebody with some bubblegum genetics just to get you know
[01:25:33.920 --> 01:25:37.760]  Bubblegum smells off of anything that smells like bubblegum to them
[01:25:38.320 --> 01:25:43.200]  So, yeah, that was one of the most interesting terpene profiles i've ever had point blank period
[01:25:45.440 --> 01:25:49.680]  I'm looking for uh, someone asked, uh what your favorite memes are
[01:25:51.040 --> 01:25:53.040]  My favorite memes
[01:25:53.200 --> 01:25:59.680]  Yeah, hold on i'm i'm looking for the that's a weird question. Uh, well you you you you
[01:26:01.520 --> 01:26:04.000]  Yeah, hold on I like my memes I like the ones I make
[01:26:04.960 --> 01:26:07.520]  So of your then how about of your own
[01:26:08.560 --> 01:26:12.800]  There's too many. There's the one where you're like I am clever with that one
[01:26:14.080 --> 01:26:19.840]  Oh, man, that's that's all of them man. They're always good. If they're not good. I just don't put them out like uh,
[01:26:20.480 --> 01:26:23.520]  Like they're like I like to put like the dude that you know
[01:26:23.520 --> 01:26:29.120]  He looks like unfit kind of heavy stature and he'll be like you're not allowed to breed with that
[01:26:29.680 --> 01:26:32.880]  And just like stuff like that. Like I like stuff like that
[01:26:33.280 --> 01:26:35.280]  But those are funny to me
[01:26:35.280 --> 01:26:37.840]  I'm gonna tell you the truth. I like that meme template
[01:26:38.480 --> 01:26:40.480]  I'm gonna just tell you
[01:26:41.200 --> 01:26:43.760]  But yeah memes are just memes man, there's so many
[01:26:44.480 --> 01:26:48.960]  Like I dropped so many it's hard to me to be like, okay, that's like a piece of art like
[01:26:49.840 --> 01:26:51.840]  Uh memes just mean man
[01:26:52.000 --> 01:26:55.700]  And i'm like, uh, I don't make them that much anymore. But when I do they're hilarious
[01:26:56.880 --> 01:27:00.240]  What's the best yielding purple strains? I don't know man. Uh
[01:27:00.800 --> 01:27:01.840]  Shh
[01:27:01.840 --> 01:27:04.640]  Go grab you some well those sold out as soon as I dropped them
[01:27:05.280 --> 01:27:06.320]  but uh
[01:27:06.320 --> 01:27:11.760]  The mando perp buckeye that the homie made for the for the for the cico. Those are really fat
[01:27:12.160 --> 01:27:15.280]  What's your ipm process just keep mixing it up fool?
[01:27:15.840 --> 01:27:18.240]  Use some always use some labs
[01:27:18.880 --> 01:27:26.400]  Grab put the chickens in there fucking use some essential oils. Whatever the case man throw some eagle eagle 20. That's all you need, bro
[01:27:26.880 --> 01:27:28.880]  Got you
[01:27:31.200 --> 01:27:35.680]  Compost teas healthy plants man. Ipm all day, baby. Let's do it
[01:27:36.640 --> 01:27:38.960]  Just actually do the work. That's what people don't get it
[01:27:38.960 --> 01:27:45.120]  Like you actually have to spray it like if you spray every two three days your plants will probably be fine, you know
[01:27:45.840 --> 01:27:51.280]  Masonic you spread the best word on the ground lately cutting out shout out shout out all the medicated mesquite
[01:27:52.800 --> 01:28:00.000]  Hey, you're spreading the eagle 20 for the turps, right? I mean eagle 20 is it it fucking you get high off the eagle, too
[01:28:00.000 --> 01:28:02.240]  So it's like an extra drug on top of the week
[01:28:05.600 --> 01:28:07.600]  Oh, you're badass, dude
[01:28:08.640 --> 01:28:12.160]  I hope people understand you just fucking around. Oh, they better know man
[01:28:12.240 --> 01:28:14.960]  They're gonna learn eagle 20 is terrible guys, by the way
[01:28:14.960 --> 01:28:17.920]  Whoever is in understanding do not use that in your garden
[01:28:18.160 --> 01:28:19.600]  Shit, don't even spray your buds
[01:28:19.600 --> 01:28:24.640]  If you don't even have to just spray during veg stay on top of your shit so you don't have to spray during flower
[01:28:25.920 --> 01:28:28.960]  A healthy plant will not have issues. That's for sure. Yeah
[01:28:29.360 --> 01:28:35.360]  And then you can also get predatory insects too people fuck with those too. Well, there's a there's a there's a hundred ways to skin
[01:28:35.440 --> 01:28:36.880]  That motherfucker. So
[01:28:36.880 --> 01:28:42.480]  But there's you know do what works for you. Honestly do what's clean go go hit up the big homies right now
[01:28:42.480 --> 01:28:47.120]  You use some of the stuff I said, you know what I mean? Easy does it go find out what labs is
[01:28:47.760 --> 01:28:50.480]  Go find out what ipm is if you don't know what ipm is go
[01:28:50.960 --> 01:28:56.000]  Go type in gardening ipm and then you're gonna find out what ipm means and then you're gonna be on game
[01:28:56.880 --> 01:28:59.680]  Hey, did you have an og that kind of
[01:29:00.480 --> 01:29:02.480]  About breeding that's all self-education
[01:29:02.880 --> 01:29:09.200]  That's all bro. That's all hands-on. Nobody can tell me like yo, I taught me sonic out of nah, bro
[01:29:09.280 --> 01:29:12.000]  It's all me watching people soaking up game like that
[01:29:12.960 --> 01:29:14.960]  That's all
[01:29:15.200 --> 01:29:20.880]  Yeah, eagle 20 is uh the foundation of korean natural farming actually yeah master cho actually
[01:29:23.600 --> 01:29:25.600]  Him and his son
[01:29:26.080 --> 01:29:32.560]  Yeah, they brought that over that's why we still uh give homage to them with the korean korean natural farming with the eagle 20
[01:29:33.120 --> 01:29:37.040]  straight up
[01:29:37.520 --> 01:29:44.160]  Yeah, I think dude I dabbled in knf really deep I even went as far as doing whatever jdom I could do uh
[01:29:44.880 --> 01:29:46.880]  I freaking did ohhn
[01:29:47.420 --> 01:29:49.420]  fpj faa
[01:29:49.920 --> 01:29:52.320]  fucking a little bit of everything man, I I
[01:29:53.120 --> 01:29:55.120]  I spread it in
[01:29:55.120 --> 01:29:58.160]  Amongst my peers on instagram people were like, what are you doing, dude?
[01:29:58.480 --> 01:30:05.120]  I would I was like the first knf meme nazi actually so like haha like that's not knf it sucks
[01:30:05.680 --> 01:30:10.960]  Like I was that guy dude. That was the first one. So shut up. Hey, that brings up a really good question
[01:30:11.120 --> 01:30:15.680]  Where did you get a imo in your city where in your surrounding area? You don't you don't?
[01:30:18.400 --> 01:30:20.560]  You go find a dead body or somewhere man
[01:30:23.280 --> 01:30:26.560]  I had to drop that dude. I just had to fucking ask
[01:30:27.440 --> 01:30:33.920]  If you don't get fucking kf or nf imo is the foundation and you don't collect it in a place. That's yeah
[01:30:34.800 --> 01:30:38.480]  I mean, I I put like insect frass on top of my imo box
[01:30:38.480 --> 01:30:42.160]  I put earthworm castings just so it could like feed off of those, you know
[01:30:43.260 --> 01:30:49.120]  Organisms that might have been in there to repopulate and I have you know, lord knows compton used to be farming land
[01:30:49.360 --> 01:30:54.960]  But it's also kind of track soil so like you ain't finding no fucking imos out here no good ones at least
[01:30:58.050 --> 01:31:01.270]  Ain't nothing indigenous about track soil and comfy
[01:31:05.890 --> 01:31:07.890]  Oh, dude too cool
[01:31:11.900 --> 01:31:13.900]  But i've done imos with my
[01:31:13.960 --> 01:31:20.060]  indigenous over here i've even brought it all the way to imo three and i've like crushed the fucking you know, the the
[01:31:20.620 --> 01:31:23.900]  The the sugar mixed with rice into like a 60 gallon drum
[01:31:24.540 --> 01:31:26.860]  and let it just you know populate in there and then
[01:31:27.420 --> 01:31:32.400]  Throw that 60 gallon drum onto the ground and then it literally just made like this whole layer of mycelium
[01:31:32.940 --> 01:31:35.260]  Uh, and this was when my my backyard was cement
[01:31:35.340 --> 01:31:40.640]  So whatever like little piece of dirt that I had the whole thing was inoculated with a whole fuzzy layer of mycelium
[01:31:42.300 --> 01:31:44.300]  Oh, that's beautiful dude nice. Yeah
[01:31:45.080 --> 01:31:46.780]  inoculation bombs
[01:31:46.780 --> 01:31:51.900]  Do you get worms? Yeah, man, just spray bt bro. You gotta be hard on your bt during veg bro sprayed everywhere
[01:31:55.760 --> 01:32:00.400]  What are your herbs of choice to make gym i've never done a jaydom pesticide I only did the
[01:32:00.960 --> 01:32:03.600]  The the the like the fertilizer it's not fertilizer
[01:32:03.600 --> 01:32:05.860]  But if you let it sit too long, it turns into a fertilizer
[01:32:06.240 --> 01:32:08.240]  I just did where you grab the potato
[01:32:08.320 --> 01:32:11.440]  And you put like some soil in there and then like that soil
[01:32:11.760 --> 01:32:15.120]  Eats the starch from the potato and it populates in there. That's all I did on jaydom
[01:32:15.120 --> 01:32:16.560]  I didn't dive that deep into there
[01:32:16.560 --> 01:32:21.120]  that's when I started going back into easy does it where I was just making my seeds as opposed to
[01:32:21.600 --> 01:32:24.480]  growing for you know education purposes
[01:32:31.870 --> 01:32:33.870]  And then I found out like
[01:32:34.330 --> 01:32:36.830]  Jaydom is better than knf. You know what?
[01:32:36.830 --> 01:32:40.590]  I mean according to his son and then people are like knf you use too much sugar
[01:32:40.910 --> 01:32:46.910]  And then knf is like a roll of the dice and then there's bad organisms that could be populated and people are just kind of
[01:32:46.910 --> 01:32:50.510]  just grabbing bananas from the store and shit that've been sprayed with shit like
[01:32:50.830 --> 01:32:55.390]  There's somebody really has to like set it in stone like these are the ones you want to use
[01:32:55.470 --> 01:33:00.430]  But at the end of the day, it's cool to know new things have something else in your toolbox. It doesn't hurt. So
[01:33:01.790 --> 01:33:05.230]  Uh shit, I did a knf indoor like three four years ago
[01:33:05.790 --> 01:33:12.430]  Like in in a bed like people were like you're crazy. I was like nah, man knf, you know, and I was a little crazy
[01:33:12.430 --> 01:33:14.430]  And
[01:33:14.430 --> 01:33:18.590]  Sublime is dope man. I rock with sublime. I used to think they were the best rock band when I was a kid
[01:33:18.590 --> 01:33:23.310]  That's how much rock I listened to when I was a kid. That's how i'm growing mushrooms in the same pot
[01:33:23.790 --> 01:33:25.230]  uh mushrooms
[01:33:25.230 --> 01:33:27.870]  I think you still get in more trouble for mushrooms just because
[01:33:28.430 --> 01:33:32.110]  They still looked at a little bit different like if you had a bunch of mushrooms on you
[01:33:32.430 --> 01:33:38.190]  Well, you just grow the non-psychedelic types and they actually actually do wonderful things, uh building soil structure
[01:33:38.750 --> 01:33:41.070]  releasing globulin, which is the glue that comes from the
[01:33:41.710 --> 01:33:45.250]  Hyphae so yeah, they they're they're good. They're very complimentary
[01:33:46.590 --> 01:33:54.030]  Nice i'm surprised nobody's made a hyphy meme or anything like bay area mushroom hyphy meme. That's that's you're on it. You're on it
