[00:00.000 --> 00:02.560]  Oh, we're here we're in here now cool
[51:37.600 --> 51:42.320]  20. It's either 20th, 29th and 30th or this little Hollywood Bowl show. Yeah, I was going to say,
[51:42.320 --> 51:46.480]  I think it's down here, right? I will be there. So if you guys are there and I'll bring seeds to
[51:47.440 --> 51:52.240]  give out seeds to people. So if you guys are available and you guys should give them out at
[51:52.240 --> 51:56.560]  the show, I will give them out at the show. You know, the guys that sell drugs in the front.
[51:56.560 --> 52:01.120]  I'm not going to sell. You could start a whole new thing in the parking lot of
[52:02.000 --> 52:06.480]  and there is some wacky dude giving free seeds out. Forcing us to take seeds.
[52:07.840 --> 52:12.000]  We're like, we just want weed. And he was like, no, no, take these seeds. I'm teaching you how to
[52:12.800 --> 52:17.920]  get seeds. Now you don't have to find bag seeds from the Grateful Dead show. You actually have
[52:17.920 --> 52:25.440]  seeds. Yeah. Everybody has Grateful Dead bags. Oh, yeah. So I think David Guzman in the chat
[52:26.000 --> 52:32.320]  has been persistent with kind of what, how many seeds you need to pop to kind of call it a hunt?
[52:32.880 --> 52:42.080]  One, two, one. You know, I mean, in all honesty, like if you're talking about hunting phenos,
[52:42.080 --> 52:45.680]  it's just, it depends on the variety. Sometimes you can pop 10 seeds and get three things that
[52:45.680 --> 52:49.600]  are amazing. And other times you can pop a thousand seeds and you can be like, this is garbage.
[52:51.120 --> 52:55.920]  I found it amongst seed stock. Some seed stock sucks. Yeah. You know, some seed stock,
[52:55.920 --> 53:01.120]  it's easy to find stuff. You know, going through some compound gear lately and some other breeders,
[53:01.360 --> 53:05.520]  some exotic stuff, I feel like there's a lot of good stuff in there. Even in a 10 pack,
[53:05.520 --> 53:09.120]  I'm finding interesting stuff. Not necessarily that I would consider a keeper for breeding or
[53:09.120 --> 53:14.720]  for otherwise, but I think for the average person, they would be super stoked with any of those,
[53:14.720 --> 53:20.160]  you know, for the most part with any of them. And you got to keep in mind, keeper, that's your
[53:20.160 --> 53:25.680]  definition of a keeper. Right. So is it going to be the next Girl Scout cookies? Probably unlikely.
[53:25.680 --> 53:29.600]  I mean, going through, and a lot of those are lottery tickets, you know, but as far as,
[53:30.160 --> 53:34.000]  it's all about you. What are you going to use? You know, you're trying to find a lottery ticket
[53:34.000 --> 53:36.800]  that you can make money off. That's a different story. But if you're trying to find cannabis that
[53:36.800 --> 53:41.680]  you can grow, that you're going to enjoy, if it's a reputable breeder, that's doing good work,
[53:43.120 --> 53:48.080]  usually a 10 pack, you're going to find something like. My thing, a keeper is like the next,
[53:48.080 --> 53:52.080]  you know, namesake. So like Skittles, all these things there, you know, you know,
[53:52.080 --> 53:55.360]  when you smell it, you know it. So that's a keeper. Like when you pick it up,
[53:55.920 --> 53:59.840]  that's a keeper amongst everybody in the world, you know, like, but then there's like keeper.
[53:59.840 --> 54:04.560]  Yeah. I got keepers of tons of shit, but it's just a twist on, you know, great pie or a twist
[54:04.560 --> 54:09.840]  on papaya. Yeah. I mean, for me, for me, when I do pheno hunting, I like a hundred seeds because
[54:09.840 --> 54:14.800]  that gives me 1%. Right. So if I find that one in a hundred, cause what I'm doing is I'm looking for
[54:14.800 --> 54:19.680]  outliers. You know, obviously I'm looking for the best stuff, but I'm not just looking for the best
[54:19.680 --> 54:25.040]  stuff. I'm looking for different shit. So it's one thing finding something that's the very best of
[54:25.280 --> 54:28.720]  the hundred. It's another thing, finding something that's fucking different than everything else
[54:28.720 --> 54:32.000]  you've ever seen before. It doesn't necessarily have to be the best, but it smells like fucking
[54:32.000 --> 54:37.120]  garlic curry in armpit. You know, that might, it's not, it's not for everybody, but those things,
[54:37.120 --> 54:42.640]  if you know, there's like definitely a group of people that love that GMO love that. You know,
[54:42.640 --> 54:46.560]  a lot of times those things that are really pungent, funky, are really strong and heady.
[54:46.560 --> 54:51.200]  The outliers are going to show regardless in a, you know, in a two pop, even if you pop one,
[54:51.200 --> 54:55.840]  you can compare it to stuff you've done before, even if it's around that realm. So you'll be able
[54:55.840 --> 55:01.840]  to like, it's your keeper, you know? So, so someone says S1 something, because it's just the
[55:01.840 --> 55:08.080]  same. S1s are not the same. We're talking about a combination of genetics. Now, if it was a,
[55:08.640 --> 55:15.040]  basically a variety that was stabilized and it was fully stabilized, you know, we're talking
[55:15.040 --> 55:20.400]  about zygoste. So if it's a homozygous, which means that it only expresses one thing,
[55:21.360 --> 55:26.320]  then if you S1 that, you self it, it's going to be that. But for the most part, nobody's working
[55:26.320 --> 55:30.320]  with that. We're working with stuff that's like, you know, these complex polyhybrids and these
[55:30.320 --> 55:34.800]  complex polyhybrids have several different lineages in them and different percentages
[55:35.520 --> 55:39.840]  of things. And they express towards one or the other. So when you self it, you're going to get
[55:39.840 --> 55:44.160]  a lot of different expressions. And then as far as phenotypical expression, you probably won't
[55:44.160 --> 55:49.680]  get the exact same thing. You might find something close in there, but as far as, yeah, someone said
[55:49.680 --> 56:00.320]  like an IBL and that's what an IBL is. It's a stable line, inbred line. So anyway. So there,
[56:00.320 --> 56:05.840]  okay. So not necessarily what you think, well, actually in both directions, what, what will be
[56:05.920 --> 56:13.920]  the pop star of 2022 that you don't necessarily like the Katy Perry? And what are you most excited
[56:13.920 --> 56:20.320]  for in 2022? What's going to be the most hype-ish shit in 2022? And what are you hyped about in 2022?
[56:20.320 --> 56:29.120]  The line that I'm going to be releasing in 2022, we're doing some Zerios, cereal milk crosses
[56:30.160 --> 56:35.600]  that are going to be ridiculous. I think there's going to be some winners in that for sure.
[56:35.600 --> 56:39.360]  And we're selling seeds of it. So I think there's going to be a lot of opportunity to find that next
[56:39.360 --> 56:46.000]  winner, but I don't know, man, I'm thinking it's going back to gas. I'm hoping it goes back to OG.
[56:46.000 --> 56:50.560]  We're going to get OGs cracking again and not necessarily just plain OG. I want OG with a
[56:50.560 --> 56:55.600]  twist, OG that leans towards something else. I think we're all about complexity now. So it can't
[56:55.600 --> 57:00.400]  just hit on one level. If it's OG, it's got to be OG plus a little bit of this. I think,
[57:01.120 --> 57:04.000]  you know, more gas than dessert. That's what I'd like to see.
[57:05.840 --> 57:09.600]  I know on the Hill right now, they're growing tons of honey banana. So you'll see tons of
[57:09.600 --> 57:16.800]  honey banana hash. That's for sure. I'm just calling it right now. And as far as like a
[57:16.800 --> 57:22.880]  work that I'm doing that I think is going to be cool, like I'm doing the BLR Wilson sound
[57:22.880 --> 57:28.480]  interesting. You know, just everybody else's pedigree, cross to Wilson. I'm going to hunt
[57:28.480 --> 57:33.120]  through those and see if there's anything special. And I think I did a bunch of gelato. I did a
[57:33.120 --> 57:39.040]  bunch of skittles already. I did the Cushmans. I did the fritters. I'm going back to the old
[57:39.040 --> 57:45.440]  school. I'm even growing through like some regional stuff, bulk cash, Hindu Kush, so on,
[57:45.440 --> 57:51.680]  so forth. The Acapulco Gold, the Cuban Black Hazes. I'm interested in this stuff personally,
[57:51.680 --> 57:55.680]  and I'm trying to tell the people that this is what you want as well. So that's kind of what
[57:55.680 --> 58:00.160]  I'm doing in 2022. Yeah, another great Washington company that's doing some big stuff, and I'm
[58:00.160 --> 58:05.200]  working with them, House of Cultivar. And I got some of their stuff here today. Actually, it's
[58:05.200 --> 58:12.640]  really fire. But Jason Hutto is like, you know, he is a pheno hunter at heart. He's doing some
[58:12.640 --> 58:17.520]  breeding. We're doing some stuff together. But like some of the stuff he's working with some
[58:17.520 --> 58:23.200]  lime turps that are just frigging. This cherry lime is amazing, and it's expressing nice,
[58:23.200 --> 58:29.760]  strong cherry notes, expressing lime. You know, I can't say enough about some of the stuff that
[58:29.760 --> 58:34.000]  they're doing. And if you look at it, they have a grand crew lineup up in Seattle, and all the
[58:34.000 --> 58:40.160]  stuff is fire. You know, I've had friends mistake it for living soil. Yesterday, we had somebody,
[58:40.160 --> 58:43.200]  I'm not going to mention who, but he was like, man, this stuff, because I had some living soil
[58:43.200 --> 58:46.320]  stuff. He's like, oh, this is fucking amazing. I'm like, that's not the living soil stuff. That's
[58:46.320 --> 58:50.640]  the stuff that's growing with salt. But they're doing a really good job with what they have, and
[58:51.600 --> 58:55.920]  using some unique terpene profiles. He's breeding towards some amazing stuff. We got some seed
[58:55.920 --> 59:03.440]  releases coming down the road. So expect that. House of Cultivar, our time's loud. So good stuff.
[59:05.600 --> 59:10.800]  Archive Skittles. Yeah, I smoked some rainbow belts that my buddy grew out. It only washed 2%,
[59:11.440 --> 59:16.800]  but it tastes really fucking good. Can't go wrong with that. And I'm, you know,
[59:17.760 --> 59:23.920]  just looking forward to getting in some hash as well, some mixonic melts going or something
[59:23.920 --> 59:28.560]  around here in LA. Yeah, Compound's got some shit coming out, too. The apples and bananas crosses.
[59:28.560 --> 59:34.800]  There should be some heat in there. He's got apples and bananas times Khalifa Kush, I believe,
[59:34.800 --> 59:38.480]  I think. Yeah, Chris said he was going to send me some, so I'm going to hold it against him.
[59:38.480 --> 59:43.360]  Yeah. Even now more so. Dude, yeah, I mean, I love, we have apples and bananas right here,
[59:43.360 --> 59:47.360]  and the terps on that, it's a good one. It's a good one to breed with, I'm sure.
[59:49.680 --> 59:54.720]  Yeah, a lot of fun stuff. Ganja Farmer Seed Company, check us out. We were giving away some
[59:55.520 --> 59:59.760]  Ganja Farmer stuff yesterday. We got some Ganja Farmer stuff today. We got the
[59:59.760 --> 01:00:07.360]  Yo Sea Time, Stiletto 41. So that's Ganja Cowboy. Do you see this question?
[01:00:08.160 --> 01:00:14.240]  Can you define selfing? Is it a clone plant of a plant that you trick into a male and, yeah,
[01:00:14.240 --> 01:00:20.800]  basically what you do is you spray silver on it, and that blocks the ethylene. That process
[01:00:21.680 --> 01:00:25.920]  makes it express male, even though it's a female, and then you take that pollen and put it back on
[01:00:25.920 --> 01:00:31.040]  itself. You can either put it back on the actual plant or a clone of the plant for it to be a self.
[01:00:31.040 --> 01:00:34.880]  Some people will reverse half a plant and then pollinate the other half. Other people will
[01:00:35.840 --> 01:00:40.880]  reverse the whole plant and pollinate a clone of itself. And then basically that generation,
[01:00:40.880 --> 01:00:45.120]  you're getting rid of the alleles. 50% of the alleles are gone. Now you're just working with
[01:00:46.160 --> 01:00:49.600]  the alleles from that plant because normally you have the alleles sets from
[01:00:49.600 --> 01:00:55.680]  two plants that you're pairing together. So you can basically stabilize stuff or you can reinforce
[01:00:55.680 --> 01:01:04.320]  shitty bad traits a lot faster by selfing. So a lot of good stuff. Male herms exist.
[01:01:04.880 --> 01:01:08.560]  You say a lot of people are selfing the shitty ones. Oh, yeah. I think a lot of people were
[01:01:08.560 --> 01:01:13.680]  doing. Yeah. The thing is, is like if we can now breed with science and we could do data driven
[01:01:13.680 --> 01:01:17.920]  breeding and all this cool shit sequencing and all these things have a place and I think they're
[01:01:17.920 --> 01:01:23.360]  awesome. But a lot of people make mistakes. And the reason we're out with hermaphrodites,
[01:01:23.360 --> 01:01:28.480]  the way they are is because of bad genetic work that's been done over the last three years. On
[01:01:28.480 --> 01:01:34.080]  top of the good stuff, there's been a lot of bad stuff because we didn't know, because people were
[01:01:34.080 --> 01:01:39.600]  just breeding to breed. And I remember I used to hear, you know, even three, four years ago that
[01:01:39.600 --> 01:01:45.360]  cherry pie is prone to hermin. A lot of stuff, a lot of stuff has cherry pie. You know, a lot of
[01:01:45.360 --> 01:01:52.880]  stuff have these herm prone genetics. Yeah. Even, you know, chem 91, it created the sour diesel.
[01:01:52.880 --> 01:01:56.560]  That was a herm. A lot of backseats. You know, the other thing is we wouldn't have these awesome
[01:01:56.560 --> 01:02:01.760]  backseats without without the fucking hermaphrodites, without that expression.
[01:02:02.480 --> 01:02:08.400]  So safe to say it's, you know, there are differences where plants totally express
[01:02:08.400 --> 01:02:16.160]  intersexual traits and they only express under like super stress or as a mechanism for survival,
[01:02:16.960 --> 01:02:20.400]  which is, you know, that's OK. If you have stuff that pops the seed here,
[01:02:20.400 --> 01:02:24.480]  see, that's not a big deal. But when it frigging creates a whole plant of seeds,
[01:02:24.480 --> 01:02:29.520]  that's when it's garbage. Cookies, cookies is not the most sexually stable plant. That is for sure.
[01:02:29.520 --> 01:02:36.960]  It reverses super easy. Chem four is very pine. That was a statement, I believe.
[01:02:38.640 --> 01:02:43.120]  Chem four is OK. It's never been one of my favorites. I like the 91, the CIS, the Chem D.
[01:02:50.900 --> 01:02:57.860]  I had a male herm this last grow, had a female top pop out late in the male pollen. Did it
[01:02:57.860 --> 01:03:03.540]  pollinate? You get seeds. It's interesting, I guess. Yeah, I don't think so, though.
[01:03:03.540 --> 01:03:08.740]  I had my male get really frosty and grow flowers, and I thought it was just frosty,
[01:03:08.740 --> 01:03:13.060]  but it was actually reverse. And I had it in the potter for more than a year and I was just trying
[01:03:13.060 --> 01:03:18.340]  to live longer. It's not possible to make feminized seeds from a male, just so you guys
[01:03:18.340 --> 01:03:23.380]  understand that. Yeah, I can't reverse it. And I didn't get any seeds from that. It was just
[01:03:23.380 --> 01:03:26.740]  flower clusters that you could smell. It has to do with the chromosomes.
[01:03:27.300 --> 01:03:35.660]  Any advice on your Offendo and your JuiceBox? Grow them. Don't save them. Grow them now.
[01:03:36.780 --> 01:03:42.700]  As far as to get them to express better, I would say that they were made indoors. They've been
[01:03:42.700 --> 01:03:49.500]  tested indoors. We've seen some people grow them good outdoors. Offendo is friggin' super funky.
[01:03:49.500 --> 01:03:55.260]  Big ups to Kyle on the Offendo. That's his name. That's his variety. But also Marlon,
[01:03:55.340 --> 01:04:01.740]  friggin' huge fan of GMO. We love the Offendo. And you can find what you're looking for if you're
[01:04:01.740 --> 01:04:06.700]  going out. You're looking for one that has a little bit of the gelato and strong, pungent GMO
[01:04:06.700 --> 01:04:13.340]  terms. So at least that's what I'd like to see. When we were pheno hunting, we were growing them
[01:04:13.340 --> 01:04:16.780]  out. We just did it in Nassau, Long Island, California. Check some out. And I really liked
[01:04:16.780 --> 01:04:19.980]  the ones that were pungent, but just had a little bit of the hint of the gelato.
[01:04:19.980 --> 01:04:24.780]  Also the ones that flower a little bit shorter. So juice box.
[01:04:24.780 --> 01:04:38.470]  Actually, I have a question. Edgar, in the Compton backyard, what kind of pests are you dealing with?
[01:04:38.470 --> 01:04:45.350]  Oh, there's a, if I don't spray for like one week or two, I'll get some soft-bodied aphids.
[01:04:45.350 --> 01:04:47.750]  Every now and then I'll get a clone from somebody.
[01:04:48.710 --> 01:04:52.070]  What do you kill your russet mites with? You don't. You just kill the whole plant.
[01:04:52.070 --> 01:04:56.790]  Oh, so you can't, I mean, I treat it. So russets, I use micro-thiol disperse.
[01:04:56.790 --> 01:05:01.350]  I did try to do like a sulfur dunk and I have sulfoyl eggs.
[01:05:01.350 --> 01:05:06.710]  Yeah. The only one product that works, it works for PM and it works for russet mites is micro-thiol
[01:05:06.710 --> 01:05:08.710]  disperse. Micro-thiol disperse.
[01:05:08.710 --> 01:05:10.550]  It comes in 50 pound bags for 50 pounds.
[01:05:10.550 --> 01:05:13.510]  Yeah. And it's a good, it's a good, it's a good, it's a good, it's a good, it's a good,
[01:05:13.910 --> 01:05:15.910]  it's a good, it's a good, it's a good, it's a good, it's a good, it's a good, it's a good, it's a good, it's a good, it's a good.
[01:05:15.910 --> 01:05:21.030]  It comes in 50 pound bags for 50 bucks. If you buy a 50 pound bag, it'll last you five years.
[01:05:21.030 --> 01:05:25.270]  Out of the whole yard, uh, it's all pretty healthy for the most part. The only things
[01:05:25.270 --> 01:05:31.030]  that don't look good are the things that I just let roll in the pot to maybe revege on me. But
[01:05:31.030 --> 01:05:36.870]  for the most part, uh, the pest pressure isn't as high. Uh, there's a little, whatever plants are
[01:05:36.870 --> 01:05:42.470]  PM prone are, might get hit. Cause there's a heavy Marine layer right where I live at.
[01:05:42.470 --> 01:05:47.110]  I'm like probably 15 minutes from the beach. But besides that, that's also a good way to
[01:05:47.750 --> 01:05:52.550]  choose what's not PM prone when I'm making more seeds for whatever.
[01:05:52.550 --> 01:05:57.110]  Yeah, that's a great form of stress test. It's awesome. But yeah.
[01:06:01.560 --> 01:06:06.120]  Do you give seeds to mothers or a different feeding schedule? I feed all my plants the same
[01:06:06.120 --> 01:06:12.120]  shit. My system is to make seeds, and I found that I do the bare minimum. I get away with
[01:06:12.120 --> 01:06:17.400]  murder back there. Do you make seeds from seed plants or do you make seeds from clones?
[01:06:17.400 --> 01:06:21.080]  I do both. Nice. So sometimes you'll pop it up and you'll be like, I like this one. You're
[01:06:21.080 --> 01:06:25.000]  going to pull it out. Well, it's going to get pollinated regardless. So it's like
[01:06:25.880 --> 01:06:31.720]  say I pop 10 chocolate, heavy pop 10 of this strain, right? Yeah. One is going to be the best
[01:06:31.720 --> 01:06:38.840]  one. The other seeded ones. Yeah. Kind of sell them as is like, oh, this is not the good one.
[01:06:39.720 --> 01:06:45.400]  Or maybe there's different, they're all good, but one is the sweeter one. One is the bigger yielder.
[01:06:45.960 --> 01:06:51.560]  One is the so forth. And you can go further and actually pop them and get more notes. But as far
[01:06:51.560 --> 01:06:57.000]  as that's concerned, I do clone only hits. I'll go grab apple fritter. I'll go grab this. We'll
[01:06:57.000 --> 01:07:03.320]  snize it or I love popping seeds. So I have tons of fucking seeds. Wow. Yeah.
[01:07:03.720 --> 01:07:06.600]  So I got to get going, guys. I got to get to the airport here in a minute,
[01:07:07.160 --> 01:07:13.000]  but I'm going to leave Masonic here with some seeds. He's going to give them out. It's a secret.
[01:07:13.000 --> 01:07:15.960]  You got to come to the shop. You got to ask for them. You got to give them the secret
[01:07:15.960 --> 01:07:23.400]  handshake with the one finger down the shocker handshake. Yeah. So yeah.
[01:07:23.400 --> 01:07:27.560]  So actually, James, before you go, we had an entire show on this.
[01:07:28.680 --> 01:07:32.600]  Where did the sour diesel come from? People keep asking. And it's like we have a whole
[01:07:32.680 --> 01:07:36.360]  bunch of people asking. And it's like we have literally I think there's like 40,000
[01:07:36.360 --> 01:07:40.760]  views on it or something like that. But sour diesel came from a backseat of the Kevin 91.
[01:07:41.640 --> 01:07:47.400]  There's some people claim that it was bread, but that's not true. You can look at the filos.
[01:07:47.960 --> 01:07:50.920]  Do you approve it to me? Actually, you know what? I'm not going to say that you're wrong. I would.
[01:07:50.920 --> 01:07:55.320]  But I would love it to get some other proof. If you think sour diesel was bread or that it's
[01:07:55.320 --> 01:08:00.600]  any different than the story that Mojave Richmond I talked about on Instagram and on
[01:08:00.600 --> 01:08:06.520]  that we did with Peter, hit me up. Send me send me what you know. I know there's some guys that
[01:08:06.520 --> 01:08:10.200]  are released. I'm not going to try to argue with them. They have regular sour diesel seeds. It's
[01:08:10.200 --> 01:08:16.280]  not even possible from my perspective. You know, I'm trying not to hate on people. I'm a very
[01:08:16.280 --> 01:08:21.320]  remedial knowledge. Like you can't have a regular star. You can have a S1 of it, but you can't have
[01:08:21.320 --> 01:08:26.440]  F1s of sour diesel. That's it's a clone only. It's just like Chemdog. There is. It's a clone only.
[01:08:26.440 --> 01:08:31.800]  It was a backseat. Sour diesel is a backseat of a backseat. And if they did find like the original
[01:08:31.800 --> 01:08:37.720]  mom and dad, like it would be it would it's madness. I can't even explain it. It's not going
[01:08:37.720 --> 01:08:43.400]  to happen. I think it's totally wrong. No. And, you know, if you claim sour diesel was made in
[01:08:43.400 --> 01:08:48.600]  reg seed form, prove it, because I don't think you can. But but I'd love to see the proof. I'm
[01:08:48.600 --> 01:08:53.080]  not going to hate on you. You want to come on my show. You want to discuss it. We can get. Yeah,
[01:08:53.080 --> 01:08:59.000]  we can definitely get Greg's opinion for Chemdog. He's the one who's verified a lot of stuff.
[01:08:59.560 --> 01:09:05.960]  Mojave, Richmond and I are huge sour diesel fans and have loved the variety. And he can trace it
[01:09:05.960 --> 01:09:10.440]  back the ancestry of it back to who he got it from. And, you know, it's like there's a lot
[01:09:10.440 --> 01:09:18.580]  of conversations to be had. But sour diesel, one of the best clone only only. That was my first
[01:09:18.580 --> 01:09:23.220]  pound of weed was sour diesel. Love sour diesel. We're just talking to Dougie from him, man. He
[01:09:23.220 --> 01:09:28.500]  loves sour diesel, too. That's his. That's his jam. That's my jam. I love it, too. How's Dougie
[01:09:28.500 --> 01:09:33.700]  doing? I should you not. He's a Boston boy. Yeah, he just had a birthday. He's happy. He's a good
[01:09:33.700 --> 01:09:40.420]  guy. He's Dougie's like the king of reinventing himself. I just and he's successful at everything
[01:09:40.420 --> 01:09:47.780]  he does. He's he he has a really, you know, different outlook on everything from glass to
[01:09:47.780 --> 01:09:50.900]  chalice, rocking chalice. Now he's got his clothing company, Hitman Clothing.
[01:09:52.260 --> 01:10:01.220]  Yeah, I remember I did an event at Hitman at the coffee shop and had no idea that it was like it
[01:10:01.220 --> 01:10:09.300]  was the last event ever there. I think the last cannabis event. And like after like he was just
[01:10:09.300 --> 01:10:13.940]  like all bummed out and I couldn't and I was like asking him what was up and he was like, yeah,
[01:10:13.940 --> 01:10:20.980]  we're shutting down. The bummer that. But yeah, he just had a birthday. Hit him up with some
[01:10:20.980 --> 01:10:28.420]  help. Happy birthday on Instagram. Yeah. Good stuff. Marlon sends his love to everybody that's
[01:10:28.420 --> 01:10:32.900]  on the show. We're going to get him on here in a couple of weeks again to talk about Gunja Farm
[01:10:32.900 --> 01:10:38.580]  Seed Company. I got to talk about loud kind of next week. We'll be talking about some interesting
[01:10:38.580 --> 01:10:46.260]  stuff. New autos. We got some special guests. I got Sungrown Mids coming on. Trevor. Yeah,
[01:10:46.260 --> 01:10:52.260]  he's amazing. Yeah, it's like I like people who kind of tell it how it is. And I feel like he's
[01:10:52.260 --> 01:10:56.820]  one of those people. We need a Josh Dion here, too. I feel like he's another one of those people
[01:10:56.820 --> 01:11:02.180]  that loves. Yeah, I've been talking, reaching out to him for a while. And I think like you may know
[01:11:02.180 --> 01:11:07.780]  more than I do, but it seems like he went through some shit and just wanted to take a little time
[01:11:07.780 --> 01:11:13.700]  out. I sent him some beans. He wanted my Josh D Oji variety that I found. And I sent it to him.
[01:11:13.700 --> 01:11:19.060]  It's so funny because I just found a fact. I'm giving him the Trevor. But some of them. I just
[01:11:19.060 --> 01:11:25.300]  found a bag that was I did some regsies from back in the day with Marlon. We had the Gunja Farmer
[01:11:25.300 --> 01:11:31.300]  Oji with loud seeds. And I found my regs that are basically the Soma Oji cross to the kosher. And
[01:11:31.300 --> 01:11:37.620]  then that's crossed to the Josh D. And so the thing with Oji seeds and this is why nobody has
[01:11:37.620 --> 01:11:42.580]  a great Oji line. It's just Oji where you pop them. It's because it's a recessive trait. And
[01:11:42.580 --> 01:11:46.420]  most of the progeny comes out like garbage. And then you've got these outliers that are amazing.
[01:11:46.420 --> 01:11:48.980]  So you have to go through a lot of seeds, but there's good stuff in there for sure.
[01:11:49.620 --> 01:11:53.300]  Even though you're using three good breeding parents in there, you can still get stuff that's
[01:11:53.300 --> 01:11:58.900]  not desirable. OK, so things I'm learning today, we're doing a show next Sunday.
[01:11:59.460 --> 01:12:04.740]  We're going to do a show next Sunday, guys. OK. All right. So I'll carve out the 11 to
[01:12:05.700 --> 01:12:10.580]  one o'clock time slot. And is it going to be from this mythical new studio?
[01:12:11.860 --> 01:12:15.300]  Oh, we should do it for the new studio. Hopefully by then we can do it. We think
[01:12:15.300 --> 01:12:19.300]  we're still in the week for the new studio. The new studio set up and collecting dust.
[01:12:21.140 --> 01:12:25.860]  So anyway, guys, I really appreciate it. Thank you for coming on.
[01:12:25.860 --> 01:12:33.540]  Thanks for having me. Thanks, Peter, for hosting it. Yeah. I'm all to time. I was watching football
[01:12:33.540 --> 01:12:39.540]  and talking to you guys. So nice. Look, Jill, that's good. Is it a beer above your head?
[01:12:40.260 --> 01:12:46.660]  That is right. It's an empty one. As soon as we're done, I guess you go get a new one.
[01:12:47.300 --> 01:12:51.220]  Awesome. We'll have a great rest of your weekend and have a great week, everybody.
[01:12:51.220 --> 01:12:59.940]  Yeah. Thanks for tuning in. Thanks, everyone. See you. Go get that flight. Hell yeah.
