[00:14.720 --> 00:17.440]  Welcome back, Cannabis community.
[31:33.160 --> 31:34.320]  to the dog walking in.
[31:34.320 --> 31:36.840]  I was waiting for some sort of dog tie-in reference there.
[31:36.840 --> 31:39.600]  It's one of those things that every grow book's
[31:39.600 --> 31:42.360]  gonna mention, keep your fucking dog out of the grow room.
[31:42.360 --> 31:45.200]  Still, there's dogs in half the grow rooms in America.
[31:45.200 --> 31:47.040]  You see them in all the people that post pictures
[31:47.040 --> 31:49.280]  of their private grow on Instagram.
[31:49.280 --> 31:50.320]  Whatever my dog's name is,
[31:50.320 --> 31:52.320]  Bruno likes to hang out by the plants.
[31:52.320 --> 31:53.400]  I'm like, yeah, Bruno does.
[31:53.400 --> 31:55.640]  He's fucking putting bugs and all kinds of shit
[31:55.640 --> 31:56.480]  on your plants.
[31:56.480 --> 31:57.800]  I'm not being an animal hater, you guys.
[31:57.800 --> 32:00.360]  That's a garden, that's a medical product.
[32:01.240 --> 32:02.840]  Some of you fucking hippies would.
[32:02.840 --> 32:04.760]  You don't have your dog right by the food
[32:04.760 --> 32:07.920]  when you're cooking, but you do, so I'm just gonna stop.
[32:07.920 --> 32:08.760]  All right.
[32:08.760 --> 32:09.600]  Yeah.
[32:09.600 --> 32:12.120]  You guys, there's no one thing you can buy.
[32:12.120 --> 32:14.400]  You gotta do everything with love,
[32:14.400 --> 32:15.840]  everything with care, the best you can.
[32:15.840 --> 32:19.320]  These plants start off with potential to be 100%,
[32:19.320 --> 32:21.200]  and as you get in their way and you fuck them up,
[32:21.200 --> 32:22.360]  you bring them down.
[32:22.360 --> 32:24.440]  So if you give everything you can the best you can,
[32:24.440 --> 32:27.200]  they'll come out 100, and then you'll do it better next time.
[32:27.200 --> 32:28.140]  You gotta learn.
[32:28.140 --> 32:29.280]  One thing I can recommend,
[32:29.280 --> 32:31.400]  quit trying to grow 17 different fucking strains.
[32:31.400 --> 32:34.600]  Pick a strain and grow it, dial it in, lock it in, nail it.
[32:34.600 --> 32:36.560]  Get that one and get it going the right way
[32:36.560 --> 32:37.600]  instead of trying to mess.
[32:37.600 --> 32:38.760]  You can't have seven girlfriends.
[32:38.760 --> 32:39.680]  You'll never make them happy.
[32:39.680 --> 32:41.960]  You can make one girlfriend really, really happy.
[32:41.960 --> 32:43.400]  That's a great fucking analogy
[32:43.400 --> 32:45.800]  because each plant is almost,
[32:45.800 --> 32:48.680]  if not exactly as complicated as a girlfriend.
[32:49.640 --> 32:51.640]  It wants different things at different times
[32:51.640 --> 32:56.560]  for different reasons, and if you've got a first-time grow,
[32:56.560 --> 32:58.080]  you don't wanna be trying to mix
[32:58.080 --> 33:00.280]  seven different types of nutrients
[33:00.280 --> 33:04.120]  in liter cup sizes, you'll go insane.
[33:04.120 --> 33:06.600]  You wonder, why does this OG Kush plant look totally happy,
[33:06.600 --> 33:08.200]  but this Hayes plant looks like shit?
[33:08.200 --> 33:09.840]  It's because you got a CalMag deficiency
[33:09.840 --> 33:12.520]  because those plants want completely fucking different things.
[33:12.520 --> 33:14.320]  Now you gotta learn how to mix nutrients
[33:14.320 --> 33:15.520]  for two sides of the room,
[33:15.520 --> 33:16.360]  and you're gonna fuck yourself.
[33:16.360 --> 33:17.180]  It's gonna be hard.
[33:17.180 --> 33:19.200]  Or you got one plant that's trying to be seven feet tall
[33:19.200 --> 33:21.080]  and one plant that's trying to be three and a half feet tall.
[33:21.080 --> 33:23.160]  Yeah, or one plant that finishes in nine weeks
[33:23.160 --> 33:24.480]  and one that finishes in seven,
[33:24.480 --> 33:25.560]  and you gotta figure out how you're gonna,
[33:25.560 --> 33:26.840]  you just gotta start flushing over here
[33:26.840 --> 33:28.600]  and cut down half the room, and then,
[33:28.600 --> 33:30.000]  yeah, it should just suck.
[33:30.000 --> 33:31.600]  Pick one strain, run the shit out of it.
[33:31.600 --> 33:32.960]  That's my idea.
[33:32.960 --> 33:34.080]  If you're an experienced grower,
[33:34.080 --> 33:35.000]  do whatever the fuck you want.
[33:35.000 --> 33:37.040]  Grow 32 strains in one room, make some flavors,
[33:37.040 --> 33:39.080]  but if you're new and you're trying to get shit dialed in,
[33:39.080 --> 33:40.640]  one strain's so much easier.
[33:40.640 --> 33:41.480]  Yep.
[33:41.480 --> 33:43.440]  All right, I hope I made a lot of sense
[33:43.440 --> 33:45.500]  because we got real sidetracked.
[33:46.640 --> 33:50.080]  Yeah, you can't put turbos on an 86 Escort
[33:50.080 --> 33:52.400]  and expect to win races.
[33:52.400 --> 33:54.600]  That was my favorite part of that.
[33:54.600 --> 33:56.820]  All right, I've got a really cool email
[33:57.800 --> 33:59.900]  from a guy who calls himself Arachnid Death.
[33:59.900 --> 34:03.060]  Yeah, Spider Death.
[34:03.060 --> 34:05.380]  Does that mean that he is the spider that kills
[34:05.380 --> 34:08.180]  or that he is killed by spiders?
[34:08.180 --> 34:09.260]  Or the spider killer.
[34:09.260 --> 34:11.540]  He's a spider killer, maybe.
[34:11.540 --> 34:13.740]  Arachnid Death, I expect another email.
[34:13.740 --> 34:16.380]  I wanna know, are you the spider killer?
[34:16.380 --> 34:17.980]  Inquiring minds and shit, bro.
[34:17.980 --> 34:20.940]  Were you killed by a spider or are you like,
[34:20.940 --> 34:22.140]  maybe he's-
[34:22.140 --> 34:23.140]  Dude, if it's the second one,
[34:23.140 --> 34:24.660]  you're gonna wait for a while for that email.
[34:24.660 --> 34:26.220]  I think he's Dale Gribble.
[34:26.540 --> 34:27.540]  Dale Gribble.
[34:27.540 --> 34:29.340]  He's Dale Rusty Shackleford.
[34:29.340 --> 34:31.220]  I think that's what he wants to be called on the show.
[34:31.220 --> 34:32.340]  Are you an exterminator, bro?
[34:32.340 --> 34:33.180]  I wanna know.
[34:33.180 --> 34:35.180]  All right, let's get to the email.
[34:35.180 --> 34:36.220]  It says, first things first,
[34:36.220 --> 34:37.820]  thank you so much for what you do.
[34:37.820 --> 34:40.620]  I wanted to take a moment and share some stuff with you.
[34:40.620 --> 34:43.580]  I recently exited the military after eight years of service.
[34:43.580 --> 34:45.400]  I joined at 24 after being laid off
[34:45.400 --> 34:47.100]  from what I thought would be the start
[34:47.100 --> 34:48.420]  of my lifetime career.
[34:48.420 --> 34:49.580]  After a year of unemployment
[34:49.580 --> 34:51.980]  during the economic downturn of 2008,
[34:51.980 --> 34:54.660]  I decided to join the service to provide for my family.
[34:54.700 --> 34:57.340]  Before joining, I thoroughly enjoyed consuming cannabis
[34:57.340 --> 34:58.420]  on the reg.
[34:58.420 --> 34:59.860]  In the four months since my exit,
[34:59.860 --> 35:03.460]  I've more than enjoyed my reintroduction into cannabis.
[35:03.460 --> 35:05.740]  However, much has changed in eight years.
[35:05.740 --> 35:08.380]  Dabs weren't a thing that I'm aware of back then,
[35:08.380 --> 35:10.320]  at least not in Southern Ohio.
[35:11.860 --> 35:14.540]  Very, I'm gonna say that that was probably an uncommon thing.
[35:14.540 --> 35:16.060]  I'm kind of pumped that dabs are a thing
[35:16.060 --> 35:18.260]  in Southern Ohio now.
[35:18.260 --> 35:19.240]  Yeah, yeah.
[35:19.240 --> 35:20.260]  He keeps going on.
[35:20.260 --> 35:23.180]  He says, what advice would you give someone like me?
[35:23.180 --> 35:24.540]  I'm eager to try a dab
[35:24.540 --> 35:26.560]  and I have a friend willing to host me.
[35:26.560 --> 35:28.920]  I don't know what to expect for my first time
[35:28.920 --> 35:30.620]  and I know it's different for everyone,
[35:30.620 --> 35:33.460]  but I was hoping you could try and explain it to me.
[35:33.460 --> 35:35.300]  I don't know how significant it is,
[35:35.300 --> 35:37.520]  but my friend has a nectar collector set up.
[35:37.520 --> 35:39.700]  I'm currently only going through a quarter ounce
[35:39.700 --> 35:41.380]  of cannabis flower, I'm going to assume.
[35:41.380 --> 35:42.900]  He says, I'm only going through a quarter ounce
[35:42.900 --> 35:44.220]  every six weeks.
[35:44.220 --> 35:46.240]  I was going through a quarter ounce of flowers
[35:46.240 --> 35:47.120]  every six weeks.
[35:47.120 --> 35:51.340]  So this guy's smoking around a gram a week.
[35:51.340 --> 35:52.180]  Yeah.
[35:52.340 --> 35:53.500]  That's a puff or two a day.
[35:53.500 --> 35:56.740]  Basically a one hit and quit each time I smoke.
[35:56.740 --> 35:59.680]  Would you recommend that I attempt to up my tolerance?
[35:59.680 --> 36:00.900]  If so, how?
[36:00.900 --> 36:02.180]  I'm a stay at home dad now,
[36:02.180 --> 36:04.560]  so my smoking really only occurs in the evenings
[36:04.560 --> 36:07.780]  when I'm not the sole caregiver to a toddler.
[36:07.780 --> 36:08.940]  What are your thoughts, man?
[36:08.940 --> 36:11.580]  I've been listening for a while to your show.
[36:11.580 --> 36:13.620]  Oh, I was turned on to your show from the Dude Gross Show,
[36:13.620 --> 36:15.500]  but I haven't listened to them in months.
[36:15.500 --> 36:18.480]  I thought I'd share, oh, another paragraph, sorry.
[36:18.480 --> 36:19.860]  I've got this on multiple pages.
[36:19.860 --> 36:21.900]  I thought I'd share my, what I listen to
[36:21.900 --> 36:23.220]  when I smoke information with you,
[36:23.220 --> 36:24.980]  because if you guys remember on 420,
[36:24.980 --> 36:26.660]  I asked everybody to tell me what they listen to
[36:26.660 --> 36:27.500]  when they get stoned.
[36:27.500 --> 36:29.580]  So he's going to tell us about his music interests.
[36:29.580 --> 36:30.500]  It goes like this.
[36:30.500 --> 36:31.900]  I'm a huge fan of music.
[36:31.900 --> 36:34.260]  My tastes have grown to be more eclectic since high school.
[36:34.260 --> 36:36.260]  My friends and I used to cruise around in my car
[36:36.260 --> 36:38.460]  and smoke and listen to Slipknot and similar,
[36:38.460 --> 36:41.340]  occasionally pausing for an in-car mosh.
[36:41.340 --> 36:44.980]  You were the other car in my high school.
[36:44.980 --> 36:46.260]  I was in a different car than that.
[36:46.260 --> 36:48.860]  We were the deadheads in tie dye, fucking long hair.
[36:48.860 --> 36:50.020]  We did not do the moshing.
[36:50.020 --> 36:50.860]  I was kind of-
[36:50.860 --> 36:51.820]  Different sides of the park.
[36:51.820 --> 36:52.740]  Yeah, yeah.
[36:52.740 --> 36:55.140]  The stoners prefer, the lodies prefer the grassy knoll
[36:55.140 --> 36:56.980]  is what I think the line is from Clueless.
[36:56.980 --> 36:58.500]  I about spit that all over the wall.
[36:58.500 --> 37:00.940]  I saw your water try to come through your nose.
[37:00.940 --> 37:03.140]  But nowadays I enjoy some rap and reggae.
[37:03.140 --> 37:05.620]  I've been listening to the iRevive's playlist on Spotify
[37:05.620 --> 37:06.460]  and I dig it.
[37:06.460 --> 37:08.780]  I created my own playlist with my favorites from it.
[37:08.780 --> 37:10.580]  They include songs from Revolution,
[37:10.580 --> 37:13.100]  Stick Figure, Tribal Seeds, and Dirty Heads.
[37:13.100 --> 37:13.920]  I'm sorry if these aren't-
[37:13.920 --> 37:14.760]  I knew one of those.
[37:14.760 --> 37:16.380]  He said, I'm sorry if these aren't up to par.
[37:16.380 --> 37:18.300]  Bro, you're doing good so far, don't worry.
[37:18.420 --> 37:20.460]  He also says, I swear to keep meaning to listen,
[37:20.460 --> 37:23.940]  I swear I keep meaning to listen to Mystic Roots Band.
[37:23.940 --> 37:24.780]  What I've heard on your show
[37:24.780 --> 37:26.860]  makes me think I'd like them overall.
[37:26.860 --> 37:28.580]  So after my evening smoke sesh,
[37:28.580 --> 37:30.780]  I like to grab my sketchbook and my headphones
[37:30.780 --> 37:33.900]  and listen to my iRe beats while sketching in my book.
[37:33.900 --> 37:36.580]  I love being able to unwind with my pipe and art
[37:36.580 --> 37:38.840]  and letting the huge changes in my life
[37:38.840 --> 37:41.020]  melt into the background for a while.
[37:41.020 --> 37:41.940]  On a recent episode,
[37:41.940 --> 37:45.140]  you stated that recreational use is medical use.
[37:45.140 --> 37:48.260]  I was unsure of my opinion until you made that statement.
[37:49.260 --> 37:50.100]  You're totally right.
[37:50.100 --> 37:52.540]  Using this flower in any manner that lets you reduce stress
[37:52.540 --> 37:54.460]  or just generally enjoy your life more
[37:54.460 --> 37:56.460]  counts as medicinal use.
[37:56.460 --> 37:58.380]  It's well said.
[37:58.380 --> 38:00.380]  Thanks for listening to a rambling man.
[38:00.380 --> 38:01.660]  I know you enjoy that.
[38:01.660 --> 38:04.740]  Thanks for everything you do and stay iRe, arachnid death.
[38:04.740 --> 38:06.200]  And then he's got a PS.
[38:06.200 --> 38:07.580]  I wanted to take a special moment
[38:07.580 --> 38:10.540]  and thank you for sharing your experience with TBI.
[38:10.540 --> 38:13.060]  I could tell that sharing like that was difficult.
[38:13.060 --> 38:14.620]  I hope it helped.
[38:14.620 --> 38:15.980]  I hope it helped.
[38:15.980 --> 38:17.500]  I know it helped me realize
[38:17.540 --> 38:20.140]  how seriously it can affect somebody's psyche.
[38:20.140 --> 38:21.940]  And then he states that he's been in the military
[38:21.940 --> 38:25.100]  and he knows plenty of people with a TBI.
[38:25.100 --> 38:28.500]  Super common to people who serve in and around him,
[38:28.500 --> 38:29.340]  I'm sure.
[38:29.340 --> 38:30.300]  Yes, yes.
[38:30.300 --> 38:33.300]  Man, first off, we gotta say thanks for your service.
[38:33.300 --> 38:35.220]  Huge, thank you so much for your service.
[38:35.220 --> 38:36.940]  That was an awesome email too, by the way.
[38:36.940 --> 38:37.940]  Thank you so much for that.
[38:37.940 --> 38:38.860]  We're gonna go back through it
[38:38.860 --> 38:40.020]  and hit some talking points here.
[38:40.020 --> 38:42.540]  But I've said it before,
[38:42.540 --> 38:44.820]  I'm a dreadlocks fucking pot smoking hippie.
[38:44.820 --> 38:46.540]  I'm not into fucking war and shit,
[38:46.580 --> 38:49.700]  but I appreciate that there are guys that sign up
[38:49.700 --> 38:51.700]  and are willing to go to war
[38:51.700 --> 38:53.340]  so that you and I don't have to.
[38:53.340 --> 38:54.700]  Because if people didn't sign up,
[38:54.700 --> 38:56.140]  they would draft motherfuckers.
[38:56.140 --> 38:57.420]  And bro, you're six something.
[38:57.420 --> 38:58.260]  You're like six four, 200 pounds.
[38:58.260 --> 38:59.820]  I would not do well in the military.
[38:59.820 --> 39:01.420]  But your body type, you would do well in the military.
[39:01.420 --> 39:02.260]  That was like the nicest thing
[39:02.260 --> 39:03.420]  anyone has ever said about me.
[39:03.420 --> 39:04.260]  Yeah, I am.
[39:04.260 --> 39:06.140]  I'm like six four, 260.
[39:06.140 --> 39:09.100]  I guess, yeah, the radio takes away 60 pounds.
[39:09.100 --> 39:10.380]  Thanks, bro.
[39:10.380 --> 39:11.220]  Starting to be nice.
[39:11.220 --> 39:12.300]  But they'd fucking draft your ass
[39:12.300 --> 39:13.380]  and turn you into a soldier, bro.
[39:13.380 --> 39:14.220]  You would be a soldier.
[39:14.220 --> 39:15.060]  I would also.
[39:15.060 --> 39:16.780]  I'm fucking six five and 210 pounds.
[39:16.780 --> 39:19.220]  I'd be the first guy on Operation Hide Behind Him
[39:19.220 --> 39:20.460]  until he gets shot.
[39:20.460 --> 39:21.300]  Yeah.
[39:21.300 --> 39:22.140]  We'd be the first one.
[39:22.140 --> 39:22.980]  Not a good soldier.
[39:22.980 --> 39:24.660]  We'd be kicked out for fucking smoking weed.
[39:24.660 --> 39:25.500]  We'd be on purpose.
[39:25.500 --> 39:26.860]  Or beat to death by the drill sergeant
[39:26.860 --> 39:28.340]  on the second day of boot camp.
[39:28.340 --> 39:30.340]  Keep calling him brah.
[39:30.340 --> 39:31.820]  Brah, why are you yelling at me?
[39:31.820 --> 39:32.660]  Yes, sir, brah.
[39:32.660 --> 39:33.500]  Brah, why are you hitting me?
[39:33.500 --> 39:34.580]  Brah, I don't do push-ups.
[39:34.580 --> 39:35.420]  We're getting disrespectful.
[39:35.420 --> 39:36.260]  Let's not do that.
[39:36.260 --> 39:37.100]  Because this guy just got fucking.
[39:37.100 --> 39:38.460]  No, it's just I'm so not,
[39:38.460 --> 39:39.420]  that's just not me.
[39:39.420 --> 39:41.460]  And because it's not me
[39:41.460 --> 39:44.340]  and I know what that lifestyle would do to me
[39:44.340 --> 39:46.540]  and because I also know how vital it is
[39:46.540 --> 39:47.500]  for our way of life,
[39:47.500 --> 39:49.180]  like I just have a huge amount of respect
[39:49.180 --> 39:50.260]  for people who did serve.
[39:50.260 --> 39:51.100]  Absolutely.
[39:51.100 --> 39:53.100]  I'm not, I never support a war,
[39:53.100 --> 39:55.500]  but I always support our troops.
[39:55.500 --> 39:57.100]  It's the best way I think I can put that.
[39:57.100 --> 39:57.940]  All right.
[39:57.940 --> 39:59.140]  So first thing he says, thank you, bro.
[39:59.140 --> 39:59.980]  Fucking thank you.
[39:59.980 --> 40:00.980]  So thanks in return.
[40:00.980 --> 40:02.780]  I appreciate the thank you.
[40:02.780 --> 40:04.700]  Message received.
[40:04.700 --> 40:05.540]  Let's see.
[40:05.540 --> 40:06.780]  There's a lot to talk about here.
[40:07.780 --> 40:11.740]  Reintroduction to cannabis after fucking eight years.
[40:11.740 --> 40:13.300]  That's awesome.
[40:13.300 --> 40:15.260]  I can only imagine what an eight year cannabis break
[40:15.260 --> 40:16.100]  would be like.
[40:16.100 --> 40:17.780]  That's a hell of a tolerance break.
[40:17.780 --> 40:19.780]  He says, what advice would you give somebody like me
[40:19.780 --> 40:21.620]  because he's eager to try a dab.
[40:21.620 --> 40:23.020]  He's got a friend that'll help him
[40:23.020 --> 40:24.900]  and he doesn't know what to expect.
[40:26.020 --> 40:28.140]  Let's try to explain to him a little bit
[40:28.140 --> 40:30.460]  about what he's gonna get from his first dab.
[40:30.460 --> 40:31.660]  And then he also states
[40:31.660 --> 40:33.460]  that his buddy's got a nectar collector.
[40:33.460 --> 40:36.540]  I wanna know, is this nectar collector,
[40:37.300 --> 40:38.140]  does it have water?
[40:38.140 --> 40:41.100]  Some of the nectar collectors don't have water, some do.
[40:41.100 --> 40:41.940]  I will.
[40:41.940 --> 40:45.860]  The nectar collector period, water, no water.
[40:45.860 --> 40:48.940]  It's harder to size your hit that way if you're not careful.
[40:48.940 --> 40:49.780]  True.
[40:49.780 --> 40:52.220]  Only set aside a very small part on.
[40:52.220 --> 40:55.060]  So the nectar collector, you heat it up
[40:55.060 --> 40:56.940]  and it just looks like a giant straw.
[40:56.940 --> 41:00.220]  And it's got a, hopefully a crystal, a quartz crystal,
[41:00.220 --> 41:01.700]  a glass or a titanium tip.
[41:01.700 --> 41:03.660]  The three types of tips that I would hit off of.
[41:03.660 --> 41:05.100]  I wouldn't dab off of anything else.
[41:05.100 --> 41:07.540]  Glass, quartz crystal or titanium.
[41:07.540 --> 41:08.940]  There may be something else I'm not aware of,
[41:08.940 --> 41:10.460]  but I don't think I'd dab off anything else.
[41:10.460 --> 41:11.620]  Hopefully it's got that.
[41:11.620 --> 41:13.180]  Hopefully it's got water.
[41:13.180 --> 41:16.180]  I really hope your first dab comes through an apparatus
[41:16.180 --> 41:17.340]  that has got water.
[41:17.340 --> 41:21.020]  Without water, a dab is hot as fuck on your lungs.
[41:21.020 --> 41:24.260]  Part of the experience of a dab is the hit itself
[41:24.260 --> 41:25.700]  in your body, in your lungs,
[41:25.700 --> 41:28.580]  your physical reaction to that new smoke,
[41:28.580 --> 41:30.820]  that new, it's a different level of heat
[41:30.820 --> 41:32.340]  than what you're used to smoking.
[41:32.380 --> 41:35.300]  The vapor is very, very different than a smoke.
[41:35.300 --> 41:36.300]  Yes, yes.
[41:36.300 --> 41:37.780]  It feels heavy.
[41:37.780 --> 41:40.980]  It feels, sometimes it feels like some,
[41:40.980 --> 41:42.980]  like someone's just got their foot on your chest
[41:42.980 --> 41:45.340]  and you just, and you just can't breathe right.
[41:45.340 --> 41:47.700]  It only lasts for a couple of few seconds in my,
[41:47.700 --> 41:50.300]  Jenny Betts says I can't say couple few anymore.
[41:50.300 --> 41:51.380]  Couple could be like,
[41:51.380 --> 41:53.420]  couple few could be anywhere between three to eight.
[41:53.420 --> 41:54.260]  That's couple few.
[41:54.260 --> 41:55.340]  A couple few.
[41:55.340 --> 41:56.180]  That's my thing.
[41:56.180 --> 41:58.620]  But it only hurts for a couple of few seconds.
[41:58.620 --> 42:00.320]  Like three to eight seconds, we're gonna say.
[42:00.320 --> 42:01.960]  It just feels like you might die.
[42:02.580 --> 42:03.420]  But I find it pleasant.
[42:03.420 --> 42:05.280]  It's like a, but I like, I don't know.
[42:05.280 --> 42:07.000]  I kind of like that scary part of a dab.
[42:07.000 --> 42:09.600]  He's a weird guy that eats insanely hot jalapenos
[42:09.600 --> 42:10.640]  and shit for entertainment.
[42:10.640 --> 42:13.760]  I recommend you take a dab smaller than a piece of rice.
[42:13.760 --> 42:17.020]  You want a very, very small, it's sort of like,
[42:18.200 --> 42:19.240]  I like to think of it this way.
[42:19.240 --> 42:20.740]  You're a beer drinker.
[42:20.740 --> 42:22.520]  You've worked yourself up to going out
[42:22.520 --> 42:25.440]  and having a 40 ounce beer after work,
[42:25.440 --> 42:26.960]  chilling at the bar for an hour,
[42:26.960 --> 42:29.200]  going home not intoxicated.
[42:29.200 --> 42:30.840]  If you switch to hard liquor,
[42:30.840 --> 42:33.000]  you don't start with the 40 ounce mug.
[42:34.800 --> 42:37.040]  And that's what a lot of people kind of try to do
[42:37.040 --> 42:40.440]  with their first dab is they end up taking something
[42:40.440 --> 42:43.820]  that's like you fill the pint glass with vodka.
[42:43.820 --> 42:44.880]  That was a bad idea.
[42:44.880 --> 42:46.040]  Yeah.
[42:46.040 --> 42:47.200]  And their friends let them do it
[42:47.200 --> 42:48.280]  because they think it's funny.
[42:48.280 --> 42:50.440]  And it's, that makes people so not want to dab.
[42:50.440 --> 42:52.920]  You want a grain of rice or half a grain of rice.
[42:52.920 --> 42:54.840]  I was gonna say half a grain of rice
[42:54.840 --> 42:57.400]  is probably a big enough dab for your first try.
[42:57.400 --> 42:58.640]  So you've got your nectar collector.
[42:58.640 --> 43:00.480]  Hopefully it's got water.
[43:01.120 --> 43:02.880]  And don't suck so hard you get the water in your mouth.
[43:02.880 --> 43:05.360]  Give it a test before you even heat it
[43:05.360 --> 43:06.320]  and start smoking through it.
[43:06.320 --> 43:07.760]  Put that nectar collector up to your mouth
[43:07.760 --> 43:10.240]  and pull through it and see what that experience is like.
[43:10.240 --> 43:11.080]  Feel that.
[43:11.080 --> 43:14.760]  Then have put the little half grain of rice dab
[43:14.760 --> 43:16.260]  on whatever you're smoking off of.
[43:16.260 --> 43:18.640]  I do not like smoking off of oil slick pads.
[43:18.640 --> 43:21.440]  I do not like smoking out of silicone containers.
[43:21.440 --> 43:22.940]  I like to put it on glass.
[43:22.940 --> 43:24.240]  I put my dab on glass.
[43:24.240 --> 43:26.320]  It's the only thing I fucking trust for this.
[43:26.320 --> 43:28.080]  I don't like the other shit.
[43:28.080 --> 43:28.920]  I'm sorry.
[43:28.920 --> 43:29.740]  I'm picky.
[43:30.040 --> 43:31.020]  I don't wanna smoke your silicone.
[43:31.020 --> 43:33.260]  I don't wanna burn shit with my fucking nectar collector.
[43:33.260 --> 43:34.080]  I don't like that.
[43:34.080 --> 43:36.420]  So I highly recommend you put it on glass.
[43:37.380 --> 43:38.820]  Set your little dab on a piece of glass.
[43:38.820 --> 43:40.480]  Heat up your nectar collector.
[43:40.480 --> 43:42.660]  Touch the nectar collector to the dab and inhale.
[43:42.660 --> 43:44.100]  Kinda inhale right before you touch it
[43:44.100 --> 43:46.740]  because as soon as it touches, it's gonna vaporize.
[43:46.740 --> 43:47.700]  Take your little dab.
[43:47.700 --> 43:50.000]  You only want that much smoke.
[43:50.000 --> 43:51.220]  Like it should sound like this.
[43:51.220 --> 43:52.100]  Like seriously.
[43:54.020 --> 43:56.740]  That's probably enough smoke for your first dab.
[43:56.740 --> 43:57.660]  Yeah, just a little.
[43:57.660 --> 44:00.140]  You can always smoke more,
[44:00.140 --> 44:02.620]  but Ron White told Joe Rogan on a podcast one time,
[44:02.620 --> 44:05.500]  he goes, boy, you can't unsmoke that joint now, can ya?
[44:05.500 --> 44:07.860]  Because Rogan was talking some fucking nonsense
[44:07.860 --> 44:09.180]  and Ron White just looked at him like,
[44:09.180 --> 44:10.700]  motherfucker, where are you?
[44:10.700 --> 44:13.860]  So you can't unsmoke a dab, but you can take another one
[44:13.860 --> 44:14.900]  and you're gonna want to.
[44:14.900 --> 44:15.860]  So fucking take a small one.
[44:15.860 --> 44:16.700]  So you can take another one
[44:16.700 --> 44:19.660]  instead of just coughing for 30 minutes, but I'm off track.
[44:19.660 --> 44:21.220]  Get a little half grain piece of rice.
[44:21.220 --> 44:22.260]  Heat that motherfucker up.
[44:22.260 --> 44:23.500]  Take a little dab.
[44:23.500 --> 44:25.660]  Don't hold it in like you do when you smoke flowers.
[44:25.660 --> 44:26.500]  It's just in and out.
[44:26.500 --> 44:27.340]  In and out.
[44:28.340 --> 44:29.620]  You just want to breathe it in, breathe it out.
[44:29.620 --> 44:33.140]  Now, I don't know what to expect for my first time
[44:33.140 --> 44:34.300]  and I know it's different for everyone,
[44:34.300 --> 44:36.020]  but I was hoping you could try and explain it to me.
[44:36.020 --> 44:37.100]  The smoke's gonna go in.
[44:37.100 --> 44:39.780]  You're gonna go, holy shit, as soon as it hits your lungs,
[44:39.780 --> 44:41.460]  your lungs go, get out, get out, get out.
[44:41.460 --> 44:42.600]  Let it out.
[44:42.600 --> 44:44.460]  Your eyes are gonna start to water.
[44:44.460 --> 44:45.940]  Your face is gonna turn red.
[44:45.940 --> 44:47.140]  You're going to sweat a little.
[44:47.140 --> 44:48.100]  You're gonna sweat.
[44:48.100 --> 44:49.580]  You're gonna, I hope you sweat.
[44:49.580 --> 44:51.020]  That's part of, dabs are part of the fun.
[44:51.020 --> 44:53.140]  A good dab is like every sweat gland
[44:53.140 --> 44:54.860]  on your body just threw up.
[44:54.860 --> 44:56.220]  It's, oh, I love it.
[44:56.220 --> 44:58.340]  It's kind of a good cleansing feeling.
[44:58.340 --> 45:00.460]  You sweat like a son of a bitch.
[45:00.460 --> 45:01.980]  I'm reaching for my shatter while I do this.
[45:01.980 --> 45:03.140]  And I'm reaching for water
[45:03.140 --> 45:04.860]  because just talking about it's making me thirsty.
[45:04.860 --> 45:05.700]  It's making me want to dab, that's so great.
[45:05.700 --> 45:07.180]  It's making me want to dab too.
[45:07.180 --> 45:09.680]  And you're gonna get this head rush feeling.
[45:09.680 --> 45:13.700]  You're gonna get really super high, really super fast.
[45:13.700 --> 45:15.600]  A lot of people kind of panic from that.
[45:15.600 --> 45:16.980]  Just chill out, you're okay.
[45:16.980 --> 45:19.700]  You, sounds like you're a veteran, you're a soldier.
[45:19.700 --> 45:21.780]  Soldier through it, you'll be fucking just fine.
[45:23.020 --> 45:25.500]  You said you've got a buddy who's down
[45:25.740 --> 45:27.540]  to roll with you through this.
[45:27.540 --> 45:30.460]  And it's just as long as you guys are cool with each other,
[45:30.460 --> 45:31.700]  get along reasonably well.
[45:31.700 --> 45:34.020]  And he's cool if you sleep on his couch for six hours,
[45:34.020 --> 45:35.180]  you're not gonna have any problems.
[45:35.180 --> 45:37.340]  Yeah, you may need a little nap at the end of all this.
[45:37.340 --> 45:38.500]  Just a little rest or just chill.
[45:38.500 --> 45:40.140]  Even us pros, every now and again,
[45:40.140 --> 45:41.500]  we have to hit pause on the show
[45:41.500 --> 45:42.820]  and just chill for 40 minutes.
[45:42.820 --> 45:45.220]  Jesse's been here and halfway into the show,
[45:45.220 --> 45:47.660]  he gave me the no and went and napped on the couch.
[45:47.660 --> 45:48.580]  So it happens.
[45:48.580 --> 45:50.460]  So take a little half a dab.
[45:50.460 --> 45:51.900]  You're gonna get sweaty.
[45:51.900 --> 45:52.780]  You're gonna get hot.
[45:52.780 --> 45:54.660]  You're gonna get, your throat may burn from it.
[45:54.660 --> 45:55.580]  You may cough.
[45:55.580 --> 45:57.780]  You may shoot a booger out of your nose.
[45:57.780 --> 45:59.820]  All of that shit is part of your first dab.
