[00:11.450 --> 00:19.760]  Welcome back, Cannabis community.
[32:08.960 --> 32:10.360]  Not to get all sappy on everybody,
[32:10.360 --> 32:11.160]  but some,
[32:11.160 --> 32:11.280]  uh,
[32:11.280 --> 32:12.200]  some landmarks to,
[32:12.200 --> 32:12.760]  to note.
[32:12.760 --> 32:14.280]  So shout out to Gibbs and Amanda.
[32:14.320 --> 32:14.880]  Love you guys.
[32:15.120 --> 32:16.200]  Glad you're on my roster.
[32:16.880 --> 32:17.160]  Um,
[32:17.160 --> 32:20.360]  I said I was going to bring an email to the table to read.
[32:20.520 --> 32:23.480]  I took a screenshot of it cause it's much easier than going and searching through shit.
[32:24.120 --> 32:25.720]  Let me read this message to you.
[32:25.720 --> 32:26.760]  I've got two of them.
[32:27.600 --> 32:29.160]  This one says,
[32:29.520 --> 32:29.680]  uh,
[32:29.680 --> 32:30.080]  first of all,
[32:30.080 --> 32:32.600]  he said sucks that a sucks about the granny podcast.
[32:32.600 --> 32:34.760]  He said you killed it with the emails though,
[32:34.760 --> 32:37.440]  and we love your updates on your genetics.
[32:37.440 --> 32:40.000]  I should give you guys a quick update on that cause I said I would do that.
[32:40.280 --> 32:40.720]  Uh,
[32:40.720 --> 32:41.480]  the male plant,
[32:41.480 --> 32:42.280]  we are now,
[32:42.480 --> 32:44.040]  the date is now the 17th.
[32:44.040 --> 32:45.680]  So we are now 14 days in you guys.
[32:45.680 --> 32:49.160]  The male plant just started sprinkling a little bit of pollen,
[32:49.600 --> 32:52.000]  little itty bitty bitty bits of pollen are coming out of them.
[32:52.000 --> 32:54.120]  The girls are just starting to go into full flower.
[32:54.120 --> 32:57.160]  You can see their Calix pistols are just going nuts right now.
[32:57.480 --> 32:59.840]  The stretch phase is in full fledge.
[33:00.160 --> 33:00.360]  Uh,
[33:00.360 --> 33:01.920]  they'll quit stretching in about a week.
[33:02.400 --> 33:05.480]  I'll let them get pollen in about seven to 10 days.
[33:05.480 --> 33:07.000]  I'll start getting a lot of pollen on them.
[33:07.080 --> 33:09.480]  I've got pollen in a jar for backup.
[33:09.520 --> 33:11.160]  I've also got that male thrown pollen.
[33:11.200 --> 33:12.760]  They're going to get pollinated.
[33:13.200 --> 33:14.160]  So they're looking great.
[33:14.160 --> 33:16.480]  Everything is going beautifully on the breeding project.
[33:16.480 --> 33:17.800]  Everything is on schedule.
[33:17.920 --> 33:19.920]  Not a whole lot to report other than the male.
[33:20.160 --> 33:23.080]  His balls are big and he's just barely starting to dump pollen.
[33:23.880 --> 33:24.920]  So this message says,
[33:24.920 --> 33:27.240]  I was wondering what you know about Fox tailing.
[33:27.240 --> 33:30.440]  I don't really understand what is happening and whether it's a good or bad
[33:30.440 --> 33:31.280]  thing.
[33:31.440 --> 33:31.480]  Uh,
[33:31.480 --> 33:32.160]  when it happens,
[33:32.160 --> 33:33.480]  maybe a good show topic.
[33:34.200 --> 33:35.680]  And I replied with great topic.
[33:35.920 --> 33:38.920]  So that was a message that actually came from a friend on Instagram.
[33:39.160 --> 33:40.480]  The email has been killer lately,
[33:40.560 --> 33:40.840]  right?
[33:40.840 --> 33:41.800]  I get a lot of topics,
[33:41.800 --> 33:43.880]  a lot of content from the people that are sending me emails.
[33:43.880 --> 33:44.880]  I really appreciate that.
[33:44.880 --> 33:45.920]  Send me your emails guys.
[33:45.920 --> 33:48.920]  Send them to me at grow from your heart at hotmail.com.
[33:48.920 --> 33:52.360]  That's the easiest way to reach me grow from your heart at hotmail.com.
[33:52.640 --> 33:52.840]  Uh,
[33:52.840 --> 33:55.400]  it's easier if I filter all the questions through that one channel,
[33:55.560 --> 33:57.120]  I'll read your questions wherever they come from,
[33:57.120 --> 33:57.480]  honestly,
[33:57.480 --> 33:58.320]  cause I know you're not,
[33:58.560 --> 33:58.680]  uh,
[33:58.680 --> 33:59.960]  some of us are friends on Instagram,
[33:59.960 --> 34:00.520]  on Twitter,
[34:00.520 --> 34:01.520]  on whatever,
[34:01.840 --> 34:02.080]  uh,
[34:02.080 --> 34:02.800]  wherever we're friends,
[34:02.800 --> 34:03.200]  I'll read it,
[34:03.200 --> 34:04.040]  but it's easier.
[34:04.040 --> 34:07.400]  You got more of a chance if you hit me at grow from your heart at hotmail.com.
[34:07.440 --> 34:08.080]  Right?
[34:08.080 --> 34:10.040]  So this guy wants to know about Fox tailing.
[34:10.040 --> 34:11.760]  Fox tailing is when you're growing a bug,
[34:11.880 --> 34:15.560]  some buds and they start popping off like little Fox tails,
[34:15.560 --> 34:16.280]  a little fingers.
[34:16.280 --> 34:16.800]  They just get,
[34:16.800 --> 34:18.200]  they start spreading out a little bit.
[34:18.240 --> 34:20.720]  I call them Cheeto fingers to Cheeto fingers.
[34:20.720 --> 34:21.160]  Yeah.
[34:21.160 --> 34:21.520]  But yeah,
[34:21.520 --> 34:23.480]  Fox tails is the appropriate term.
[34:23.600 --> 34:25.320]  Some strains it's genetic.
[34:25.480 --> 34:25.880]  Uh,
[34:25.880 --> 34:27.520]  if the bud stays compact,
[34:27.640 --> 34:31.080]  if it's tight and it's doing what looks like a Fox tail,
[34:31.120 --> 34:33.760]  more like a crown that's genetic.
[34:34.120 --> 34:34.560]  If it's,
[34:34.560 --> 34:37.240]  if the bud is airy and you're getting Fox taily,
[34:37.520 --> 34:39.760]  that is most likely from too much heat.
[34:40.400 --> 34:41.600]  That's usually what that's from.
[34:41.600 --> 34:43.240]  Your plants are probably too hot.
[34:43.240 --> 34:45.400]  They're probably a little bit too close to the light.
[34:45.840 --> 34:47.680]  Also coming with that Fox tailing,
[34:47.680 --> 34:49.560]  you may see a little bit of taco leaf.
[34:50.040 --> 34:50.200]  Uh,
[34:50.200 --> 34:51.360]  your leaf will look healthy.
[34:51.360 --> 34:52.200]  It'll look cool.
[34:52.440 --> 34:53.640]  Except on the edges,
[34:53.760 --> 34:55.480]  it'll be folding up like a taco shell.
[34:55.480 --> 34:57.800]  Like you could just make a little taco out of your leaf right there.
[34:58.040 --> 35:00.120]  Both of those are visual descriptors.
[35:00.200 --> 35:00.520]  Yeah.
[35:00.520 --> 35:02.080]  And so if you're seeing both of those,
[35:02.080 --> 35:03.880]  it certainly is too hot in there.
[35:04.120 --> 35:04.440]  Um,
[35:04.440 --> 35:08.720]  I've seen it most often when we call it kissing the sky where the plants grow up
[35:08.720 --> 35:10.280]  into the light while they're in bloom.
[35:10.360 --> 35:10.800]  Yeah.
[35:10.920 --> 35:11.160]  That,
[35:11.160 --> 35:11.480]  that's,
[35:11.480 --> 35:13.800]  that's probably what's happening to this guy's poor plants.
[35:13.840 --> 35:14.360]  Yep.
[35:14.520 --> 35:14.800]  Um,
[35:14.800 --> 35:15.880]  if that's not the case,
[35:15.880 --> 35:17.720]  Fox tailing could be from too much humidity.
[35:17.720 --> 35:18.800]  They're trying to spread out.
[35:19.040 --> 35:21.360]  This is the grossest description I could give you,
[35:21.480 --> 35:22.720]  but it's completely accurate.
[35:22.720 --> 35:24.120]  Mike knows where I'm going with this.
[35:24.560 --> 35:24.800]  Uh,
[35:24.800 --> 35:26.800]  imagine you're in Las Vegas in the summer.
[35:26.800 --> 35:28.840]  It's like 114 degrees outside.
[35:29.360 --> 35:29.680]  Uh,
[35:30.160 --> 35:32.560]  your man junk tries to just move away from your body.
[35:33.280 --> 35:34.680]  These plants are doing the same thing.
[35:34.680 --> 35:35.320]  It's too hot.
[35:35.320 --> 35:36.360]  Your balls want to get away.
[35:36.360 --> 35:37.400]  These plants are too hot.
[35:37.400 --> 35:38.520]  They want to get away from each other.
[35:38.520 --> 35:39.360]  They're starting to sweat.
[35:39.360 --> 35:40.160]  They're getting funky.
[35:40.200 --> 35:41.600]  They're just trying to peel off of each other.
[35:41.600 --> 35:44.480]  So they're not getting sweaty and funky and compacted in there.
[35:44.640 --> 35:44.840]  Yep.
[35:45.080 --> 35:47.640]  The plant's just trying to make some air room for itself.
[35:47.640 --> 35:48.640]  So it's trying to get spongy.
[35:48.640 --> 35:49.920]  It's Fox tailing out a little bit.
[35:49.920 --> 35:50.920]  It's going to get fluffy.
[35:51.400 --> 35:51.560]  Uh,
[35:51.560 --> 35:52.000]  it's going to get,
[35:52.000 --> 35:54.280]  it's getting heat stressed is probably what's happening.
[35:54.440 --> 35:56.200]  Or you could be overfeeding it.
[35:56.280 --> 35:57.120]  That also could,
[35:57.280 --> 35:58.720]  could make Fox tailing happen.
[35:58.960 --> 35:59.160]  Yep.
[35:59.160 --> 36:00.360]  One of those three it's,
[36:00.400 --> 36:01.840]  it's nine times out of 10,
[36:01.840 --> 36:03.120]  your plant hit the light.
[36:03.360 --> 36:03.640]  Yeah.
[36:03.640 --> 36:04.080]  Um,
[36:04.080 --> 36:09.400]  some Jilly bean phenotypes like to make a crown shape Fox tail strawberry banana
[36:09.400 --> 36:12.960]  tangy likes to make some crown shape Fox tails tangy.
[36:13.280 --> 36:13.520]  Uh,
[36:13.520 --> 36:15.040]  I guess it's a lot of things crossed to that.
[36:15.040 --> 36:15.720]  Callio.
[36:16.080 --> 36:17.560]  It works with the lemon haze.
[36:17.560 --> 36:18.360]  Fino that did it.
[36:18.360 --> 36:20.120]  If it got within eight inches of the light,
[36:20.120 --> 36:20.800]  it was a bitch.
[36:20.840 --> 36:21.200]  Okay.
[36:21.520 --> 36:21.960]  All right.
[36:21.960 --> 36:22.720]  But it was,
[36:22.760 --> 36:23.640]  the plant would drip.
[36:24.440 --> 36:24.800]  Um,
[36:24.800 --> 36:27.760]  and so the grower wouldn't get rid of it because it would just literally when
[36:27.760 --> 36:28.440]  you were harvesting,
[36:28.440 --> 36:30.120]  it would just drip THC.
[36:30.160 --> 36:30.800]  It was insane.
[36:30.840 --> 36:31.440]  That's awesome.
[36:31.760 --> 36:32.920]  I think I know that plant.
[36:32.960 --> 36:33.760]  I know what you're talking about.
[36:33.800 --> 36:34.520]  The closer,
[36:34.520 --> 36:36.480]  if it got within 10 inches of the light,
[36:36.480 --> 36:37.920]  it would Fox tail like mad.
[36:38.040 --> 36:39.080]  So chances are bro,
[36:39.120 --> 36:41.000]  your plant is getting too close to the light.
[36:41.000 --> 36:42.560]  It's a little bit too hot.
[36:42.880 --> 36:43.080]  Uh,
[36:43.080 --> 36:43.440]  if that,
[36:43.440 --> 36:44.800]  if that's not the case,
[36:44.880 --> 36:47.720]  send me a follow up message and we'll figure out what's going on.
[36:47.720 --> 36:49.360]  We'll talk about it on a future episode.
[36:49.600 --> 36:51.480]  I truly do appreciate the interaction with my listeners.
[36:51.480 --> 36:53.440]  Send me more questions,
[36:53.440 --> 36:54.160]  more messages.
[36:54.160 --> 36:54.560]  I love it.
[36:54.560 --> 36:54.920]  You guys,
[36:54.920 --> 36:56.440]  I like it a lot.
[36:56.640 --> 36:56.800]  All right.
[36:56.800 --> 36:58.080]  I want to read one more email.
[36:58.160 --> 36:59.440]  This one's going to be quick.
[36:59.520 --> 37:00.640]  I'm finding it on my phone here.
[37:00.640 --> 37:01.920]  I did take another screenshot.
[37:02.320 --> 37:02.960]  This one says,
[37:02.960 --> 37:03.120]  Hey,
[37:03.120 --> 37:06.600]  I was listening to the podcast today and I heard you answer my questions on the
[37:06.600 --> 37:06.840]  air.
[37:06.840 --> 37:08.600]  This one's from Mazda 420 by the way.
[37:08.920 --> 37:09.960]  And he said it was a trip.
[37:10.000 --> 37:10.520]  And then he said,
[37:10.520 --> 37:11.120]  thanks for that,
[37:11.120 --> 37:11.440]  bro.
[37:11.800 --> 37:13.120]  When I say I work with robots,
[37:13.120 --> 37:14.680]  I just meant they act like robots.
[37:14.680 --> 37:15.520]  Cause remember I asked,
[37:15.640 --> 37:16.040]  I asked,
[37:16.040 --> 37:16.280]  I was like,
[37:16.280 --> 37:17.000]  are they real robots?
[37:17.000 --> 37:18.120]  Or there's people that act like robots.
[37:18.400 --> 37:18.880]  And then he said,
[37:18.880 --> 37:20.280]  I kind of like office space,
[37:20.280 --> 37:20.840]  but different.
[37:20.840 --> 37:21.080]  He said,
[37:21.080 --> 37:22.360]  I got another question for the show.
[37:22.360 --> 37:24.560]  I was hoping you could shine some light on.
[37:25.120 --> 37:26.240]  Then it says show questions.
[37:26.240 --> 37:26.720]  Number one,
[37:26.720 --> 37:28.720]  what are your thoughts on monster cropping?
[37:28.720 --> 37:29.200]  And then he said,
[37:29.200 --> 37:30.160]  I read that.
[37:30.160 --> 37:32.080]  It's great to use for Scrogg.
[37:32.120 --> 37:32.480]  Honest.
[37:32.480 --> 37:34.120]  I don't know a lot about monster cropping.
[37:34.360 --> 37:37.200]  All you got to do is send me another message and tell me what monster cropping
[37:37.280 --> 37:38.120]  is.
[37:38.360 --> 37:39.640]  And I'll tell you my opinions on it.
[37:39.760 --> 37:40.520]  I'll learn about it.
[37:40.560 --> 37:41.760]  Just tell me what's going on there.
[37:42.080 --> 37:43.560]  I don't know what you mean by monster cropping.
[37:43.560 --> 37:46.080]  There's a couple of things that could mean you can be by like snapping the
[37:46.080 --> 37:47.120]  stems and bending them.
[37:47.600 --> 37:47.800]  Uh,
[37:47.800 --> 37:48.640]  if that's what you mean,
[37:48.880 --> 37:49.320]  that's cool,
[37:49.320 --> 37:51.400]  but it takes too long for my type of growth.
[37:52.040 --> 37:52.400]  Uh,
[37:52.400 --> 37:53.320]  number two question.
[37:53.320 --> 37:53.880]  He said,
[37:53.880 --> 37:56.440]  I was curious to hear your thoughts on leds,
[37:56.440 --> 37:57.920]  any experience using one.
[37:58.360 --> 38:00.560]  I don't have any personal experience with leds,
[38:00.560 --> 38:01.800]  so I don't have a lot to tell you.
[38:01.800 --> 38:02.120]  I tell you,
[38:02.120 --> 38:05.800]  I can tell you that it changes the way your plants function.
[38:05.840 --> 38:06.640]  They've used,
[38:06.840 --> 38:07.440]  they do everything.
[38:07.440 --> 38:09.160]  They use their nutrients differently.
[38:09.240 --> 38:10.400]  They drink differently.
[38:10.840 --> 38:11.040]  Uh,
[38:11.040 --> 38:16.240]  I've seen friends run side by sides with leds and HPS lights and the led
[38:16.240 --> 38:20.040]  plants and the HPS lights looked completely different being fed the same thing.
[38:20.280 --> 38:21.880]  They photosynthesize differently.
[38:21.880 --> 38:23.360]  They want different nutrients.
[38:23.600 --> 38:25.200]  It's a whole new thing to learn.
[38:25.200 --> 38:27.000]  I don't have any experience with it personally.
[38:27.200 --> 38:29.440]  I can't guide you on any lights to use.
[38:29.640 --> 38:30.640]  I don't know enough.
[38:30.960 --> 38:31.320]  Uh,
[38:31.320 --> 38:36.040]  spend a lot of time researching light spectrums and their effects on
[38:36.040 --> 38:36.680]  plants.
[38:36.720 --> 38:37.720]  And yeah,
[38:37.720 --> 38:38.600]  that'll answer some of that.
[38:38.600 --> 38:43.120]  I've only seen them really successfully regularly used as auxiliary color
[38:43.120 --> 38:43.960]  augmentation.
[38:44.560 --> 38:45.040]  Um,
[38:45.040 --> 38:46.760]  when they're a primary light source,
[38:46.800 --> 38:47.320]  the,
[38:47.320 --> 38:49.760]  every harvest I've seen has been minuscule.
[38:49.840 --> 38:50.840]  I'll give a shout out to my friend,
[38:50.840 --> 38:51.600]  Nancy Budwell.
[38:51.600 --> 38:55.920]  She grows with a very specific brand of led lights and she kills it.
[38:55.920 --> 38:57.520]  Her plants are gorgeous.
[38:57.600 --> 38:58.160]  Um,
[38:58.160 --> 38:58.360]  yeah,
[38:58.360 --> 39:01.640]  but I've only ever seen the cheaper ones in action.
[39:01.840 --> 39:02.120]  Um,
[39:02.120 --> 39:04.840]  I've never seen like the $1,800 version.
[39:04.840 --> 39:07.360]  The lights that the Nancy are using,
[39:07.360 --> 39:08.560]  those lights are quite expensive.
[39:08.560 --> 39:10.320]  They're thousand to $1,400 lights.
[39:10.520 --> 39:10.760]  Um,
[39:10.760 --> 39:13.360]  but leds can be extremely expensive,
[39:13.360 --> 39:16.680]  but allegedly you pay for it in the first year and electrical savings,
[39:16.680 --> 39:17.000]  right?
[39:17.000 --> 39:17.920]  What you're going to save.
[39:17.920 --> 39:18.120]  Yeah.
[39:18.120 --> 39:20.600]  You got to throw it down on the table to walk out with that light,
[39:20.600 --> 39:22.880]  but you're not going to have to pay the electric bill every month.
[39:22.880 --> 39:26.440]  Like I do with my HPS lights and you don't have to run as much electricity on
[39:26.440 --> 39:27.800]  an air conditioner to cool it off.
[39:27.800 --> 39:28.240]  Also.
[39:28.240 --> 39:28.520]  Yep.
[39:28.520 --> 39:29.000]  There's a,
[39:29.000 --> 39:30.880]  there are advantages saving there.
[39:30.880 --> 39:31.400]  It's just,
[39:31.400 --> 39:34.240]  I've never seen them effectively used alone.
[39:34.640 --> 39:37.640]  Check out a Nancy Budwell on Facebook or Instagram.
[39:37.760 --> 39:42.360]  And she is a representative for a specific lighting company and she has great
[39:42.360 --> 39:45.480]  pictures and she will guide you through your purchase of an led light.
[39:45.480 --> 39:47.200]  If it's something that you're really interested in.
[39:47.760 --> 39:47.880]  Uh,
[39:47.880 --> 39:49.320]  he's got a third part to this question.
[39:49.760 --> 39:49.920]  Uh,
[39:49.920 --> 39:53.200]  it says also wondering what are your thoughts on hempy buckets and deep water
[39:53.200 --> 39:53.720]  culture?
[39:53.720 --> 39:56.400]  What are the pros and cons and your likes and dislikes?
[39:57.000 --> 40:00.080]  I am not super experienced in deep water culture.
[40:00.280 --> 40:01.760]  Do you remember our friend from Hawaii?
[40:02.240 --> 40:05.880]  That dude grew some deep water culture buckets and did some great work.
[40:06.040 --> 40:08.080]  The problem was if something goes wrong,
[40:08.080 --> 40:09.160]  everything goes wrong.
[40:09.160 --> 40:12.880]  If your pump goes out on that deep water culture pump and you don't spray for
[40:12.880 --> 40:13.680]  three or four hours,
[40:13.680 --> 40:14.520]  if it quits brand,
[40:15.080 --> 40:15.240]  uh,
[40:15.240 --> 40:15.760]  all your,
[40:15.760 --> 40:16.640]  your plants are going to die.
[40:16.880 --> 40:19.120]  That's the major dislike to it.
[40:19.640 --> 40:20.360]  Uh,
[40:20.360 --> 40:21.360]  I thought it was awesome.
[40:21.360 --> 40:24.720]  Our buddy had five gallon deep water culture buckets and his plants were taller
[40:24.720 --> 40:27.520]  than me and I'm six foot five and they were putting on weight.
[40:27.720 --> 40:28.760]  They were packing it up.
[40:29.240 --> 40:29.360]  Uh,
[40:29.360 --> 40:32.440]  the only problem is he had a lot of fungus gnats all the damn time.
[40:32.440 --> 40:34.400]  He could not get rid of the fungus gnats.
[40:34.800 --> 40:36.040]  I've never done it myself,
[40:36.040 --> 40:37.280]  so I don't have a lot of experience,
[40:37.280 --> 40:39.840]  but that's what our Hawaiian friend was experiencing from what I saw.
[40:40.120 --> 40:45.120]  I spent a lot of time researching different growth methods and this one scares
[40:45.200 --> 40:46.880]  me because of its complexity.
[40:46.880 --> 40:48.320]  It's the same thing with hydro.
[40:48.320 --> 40:49.960]  The more complicated it gets,
[40:50.480 --> 40:55.480]  the more random things might fail and cause your crop to suicide when you were
[40:55.760 --> 40:56.920]  only gone for six hours.
[40:56.920 --> 40:58.040]  That's why I'm a soil grower.
[40:58.240 --> 40:58.440]  Yep.
[40:58.440 --> 40:59.120]  And honestly,
[40:59.120 --> 41:04.120]  soil is insanely forgiving and part of the reasons for that are what make me
[41:04.440 --> 41:05.280]  favorite.
[41:05.280 --> 41:07.560]  So let's talk about deep water culture a little bit because there might be
[41:07.560 --> 41:08.400]  people out there going,
[41:08.400 --> 41:09.680]  what the hell's deep water culture?
[41:10.160 --> 41:13.760]  Basically deep water culture is a five gallon bucket and this is just a one.
[41:13.760 --> 41:16.880]  You can do multiple site deep water culture buckets and you can have a main
[41:16.880 --> 41:19.720]  bucket that feeds or a main reservoir that feeds multiple buckets.
[41:19.720 --> 41:23.160]  But for a one plant deep water culture bucket,
[41:23.160 --> 41:26.760]  you've got a five gallon bucket and then there's a lid type device that goes on
[41:26.760 --> 41:27.400]  top of the bucket,
[41:27.400 --> 41:30.920]  but it's got a little mesh basket cut out of the center of it and you fill that
[41:30.920 --> 41:33.760]  area with rockwool cubes and you put a,
[41:33.760 --> 41:34.320]  not rockwool,
[41:34.320 --> 41:36.600]  the a hydrotone clay balls and clay balls.
[41:36.600 --> 41:37.320]  Then you put your rock,
[41:37.320 --> 41:38.320]  your clone that's in a rock.
[41:38.320 --> 41:41.640]  Will you just set it in there and then it'll root and the roots will hang down
[41:41.640 --> 41:43.880]  inside of that five gallon bucket.
[41:43.920 --> 41:45.480]  Inside that five gallon bucket,
[41:46.040 --> 41:47.160]  you put a sprayer.
[41:47.440 --> 41:49.360]  There are a lot of different types of sprayers available.
[41:49.360 --> 41:50.760]  There are so many different ways to do it.
[41:50.920 --> 41:52.120]  They sell a circular,
[41:52.120 --> 41:55.680]  it's a circle sprayer that's got spray jets that shoot straight up and it's
[41:55.680 --> 41:56.440]  kind of a Mr.
[41:56.440 --> 41:57.280]  Type thing.
[41:57.440 --> 41:58.680]  So you're misting the bottom.
[41:59.680 --> 42:02.320]  A long growth version of the auto cloner.
[42:02.320 --> 42:02.480]  Yeah.
[42:02.600 --> 42:05.160]  It's a real big easy cloner is basically what it is.
[42:05.160 --> 42:09.160]  You want to miss those roots from the bottom real heavily and you put nutrients
[42:09.160 --> 42:11.280]  in the water and a lot of oxygen,
[42:11.320 --> 42:15.680]  heavily oxygenated and nutriented water spraying from the bottom so that those
[42:15.680 --> 42:18.680]  roots hang down into that and grow into that spring water.
[42:18.680 --> 42:20.280]  Cause gravity makes the roots want to go down.
[42:20.280 --> 42:21.080]  I think gravity does.
[42:21.080 --> 42:22.840]  I don't know if they just want to go down or if it's gravity,
[42:23.360 --> 42:24.720]  they may just want to do it naturally.
[42:25.040 --> 42:27.160]  But so the water spraying up onto there and it's growing.
[42:27.480 --> 42:30.720]  And then I put her on a timer so that it stops every once in a while.
[42:30.720 --> 42:34.320]  So the roots can kind of dry so that they don't rot and then you just keep it
[42:34.320 --> 42:34.760]  cycling.
[42:34.760 --> 42:35.920]  So every like 15 minutes,
[42:35.920 --> 42:39.400]  every 45 minutes it shuts off for 15 that lets your water cool down so that the
[42:39.400 --> 42:40.800]  pump doesn't overheat your water.
[42:41.200 --> 42:41.560]  Uh,
[42:41.560 --> 42:44.600]  cause the oxygen pump and the fucking moving it pump is going to make that water
[42:44.600 --> 42:44.800]  hot.
[42:44.800 --> 42:47.200]  A lot of people throw a chiller in there to keep that water cool.
[42:47.800 --> 42:48.480]  Uh,
[42:48.480 --> 42:49.320]  it's a lot of work.
[42:49.320 --> 42:52.200]  It's a lot of technology and if one piece of all that tech goes wrong,
[42:52.200 --> 42:53.600]  your whole thing could die.
[42:53.600 --> 42:53.920]  Yep.
[42:54.120 --> 42:54.400]  Um,
[42:54.400 --> 42:55.800]  the production is amazing.
[42:56.040 --> 42:56.600]  It's a,
[42:56.600 --> 42:59.520]  the plant seems to really love it when everything's humming.
[42:59.520 --> 43:01.120]  But it's one of those things where,
[43:01.640 --> 43:02.080]  um,
[43:02.080 --> 43:03.600]  if you're setting it up the one,
[43:03.640 --> 43:05.560]  the one bucket version on the cheap,
[43:06.160 --> 43:08.040]  like that's the quality of the parts.
[43:08.040 --> 43:10.520]  You just require constant attention.
[43:11.080 --> 43:11.400]  Um,
[43:11.400 --> 43:14.880]  and you have to understand that you like your plants got a gun to its head and
[43:14.880 --> 43:15.720]  the hammer's cocked.
[43:16.760 --> 43:21.200]  One piece fails and that trigger gets pulled and you start over period.
[43:21.440 --> 43:21.920]  Um,
[43:21.920 --> 43:22.880]  and that's why I,
[43:22.880 --> 43:24.720]  I read that far in the book.
[43:24.720 --> 43:25.280]  It was like,
[43:25.280 --> 43:27.960]  I know enough next chapter.
[43:28.840 --> 43:29.480]  So Mazar,
[43:29.480 --> 43:31.000]  I know I couldn't answer a lot of your questions,
[43:31.000 --> 43:33.280]  but at least I kind of gave you the answers that I had.
[43:33.440 --> 43:35.320]  I don't know a lot about monster cropping.
[43:35.320 --> 43:36.160]  Tell me what your,
[43:36.160 --> 43:37.840]  you think monster cropping means.
[43:37.840 --> 43:38.640]  Cause if you Google it,
[43:38.640 --> 43:40.840]  there are several different takes just cause it's a,
[43:41.080 --> 43:42.120]  that's a very common word.
[43:42.120 --> 43:43.120]  So let me know what you're thinking.
[43:43.440 --> 43:44.600]  I'll talk more about that.
[43:44.760 --> 43:45.600]  LEDs,
[43:45.600 --> 43:46.280]  no experience,
[43:46.280 --> 43:46.440]  dude.
[43:46.440 --> 43:47.800]  I told you what I saw from my friends,
[43:47.800 --> 43:48.640]  deepwater culture.
[43:48.920 --> 43:50.960]  We ranted on what I saw from my buddy,
[43:50.960 --> 43:52.480]  a golden pineapple express.
[43:52.480 --> 43:53.320]  Cause he's from Hawaii.
[43:53.640 --> 43:54.680]  That's what I used to come all the time.
[43:54.680 --> 43:55.160]  But,
[43:55.160 --> 43:55.360]  uh,
[43:55.360 --> 43:56.160]  Mazar four 20.
[43:56.160 --> 43:56.880]  Thanks for the email.
[43:56.880 --> 43:58.200]  Please send me more emails.
[43:58.360 --> 44:01.960]  We will talk more about this stuff on a future episode.
[44:03.640 --> 44:03.960]  Yeah,
[44:03.960 --> 44:04.800]  we will.
[44:04.960 --> 44:06.360]  I looked up at Mike and he was just blank.
[44:06.360 --> 44:07.400]  He was staring into the mic.
[44:07.400 --> 44:07.640]  No,
[44:07.640 --> 44:08.800]  the rigs looking at me.
[44:08.920 --> 44:09.680]  Do you need a dab?
[44:09.680 --> 44:10.960]  You want to take some dabs on the show?
[44:11.000 --> 44:11.400]  I,
[44:11.400 --> 44:11.600]  uh,
[44:11.600 --> 44:12.760]  I did already.
[44:12.760 --> 44:14.800]  And I think I'm probably still good.
[44:14.840 --> 44:17.920]  I'm going to dab the rest of what is on this parchment paper.
[44:17.920 --> 44:22.560]  This is some pineapple Jack from our friends at Turpex by last quarter gram.
[44:22.640 --> 44:22.800]  Yeah,
[44:22.800 --> 44:24.640]  it's probably quarter gram,
[44:24.640 --> 44:25.720]  but I'm going to take this.
[44:25.720 --> 44:26.360]  And then I think,
[44:26.360 --> 44:27.200]  uh,
[44:27.520 --> 44:29.080]  they want to wrap up the show after that.
[44:29.080 --> 44:29.920]  Mike got anything,
[44:29.960 --> 44:30.120]  uh,
[44:30.120 --> 44:31.080]  poignant to say,
[44:31.840 --> 44:32.320]  um,
[44:32.320 --> 44:32.840]  just,
[44:32.840 --> 44:33.080]  uh,
[44:33.080 --> 44:34.400]  we're gearing up for November.
[44:34.400 --> 44:35.160]  Make sure,
[44:35.160 --> 44:35.440]  uh,
[44:35.440 --> 44:36.480]  you can do it online.
[44:36.480 --> 44:38.600]  Most places make sure you're registered to vote.
[44:39.160 --> 44:39.440]  Uh,
[44:39.440 --> 44:42.880]  make sure you know what election issues are coming up in your area.
[44:43.320 --> 44:46.000]  Take a minute to actually research them.
[44:46.400 --> 44:48.000]  It's going to be a hell of election.
[44:48.040 --> 44:51.800]  All the news is focused on the circus that is the presidential race.
[44:52.400 --> 44:53.000]  Um,
[44:53.000 --> 44:53.840]  and honestly,
[44:53.840 --> 44:54.960]  it's the local stuff.
[44:54.960 --> 44:55.520]  That really,
[44:55.520 --> 44:55.880]  really,
[44:55.880 --> 44:56.680]  really matters.
[44:56.680 --> 44:59.560]  That's the stuff that's really going to impact your day to day.
[45:00.160 --> 45:00.720]  Um,
[45:00.720 --> 45:02.440]  and that's the place you say today.
[45:02.560 --> 45:03.400]  I did.
[45:03.560 --> 45:04.400]  And that's,
[45:04.800 --> 45:07.000]  that's the local issue stuff or the,
[45:07.040 --> 45:10.360]  the things that tend to really matter to most people.
[45:10.800 --> 45:11.160]  Um,
[45:11.160 --> 45:13.080]  take a minute to figure out what those are.
[45:13.560 --> 45:14.160]  Um,
[45:14.160 --> 45:16.160]  the local issues are now set.
[45:17.400 --> 45:21.040]  County voters will be voting on one marijuana question,
