[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[01:41:48.030 --> 01:41:49.670]  Just set your hand right on that paper towel.
[01:41:49.670 --> 01:41:50.590]  Don't crush the seeds.
[01:41:50.590 --> 01:41:52.310]  Just set your hand on there gently.
[01:41:52.310 --> 01:41:54.710]  And if the paper towel is kind of cold, kind of chilly,
[01:41:54.710 --> 01:41:56.310]  they're probably wet enough.
[01:41:56.310 --> 01:41:58.070]  If you don't feel like it's wet enough,
[01:41:58.070 --> 01:41:59.110]  moisten it up a little bit.
[01:41:59.110 --> 01:42:00.070]  Get your water bottle
[01:42:00.070 --> 01:42:01.790]  and just pour the water on there gently
[01:42:01.790 --> 01:42:03.630]  and then tip the plate over
[01:42:03.630 --> 01:42:05.910]  to where the excess water runs off into the sink,
[01:42:05.910 --> 01:42:06.990]  and then you've got them moistened up
[01:42:06.990 --> 01:42:08.350]  for the rest of the day.
[01:42:08.350 --> 01:42:12.350]  They should only be in this paper towel for 12 to 24,
[01:42:12.350 --> 01:42:15.430]  maybe 36 or 48 hours before you see them
[01:42:15.430 --> 01:42:16.950]  starting to pop open.
[01:42:16.950 --> 01:42:18.470]  It will pop open on one side
[01:42:18.470 --> 01:42:20.590]  and a little white tail will start coming out.
[01:42:20.590 --> 01:42:23.470]  That is exactly what we're looking for.
[01:42:23.470 --> 01:42:25.070]  That is the start of life.
[01:42:25.070 --> 01:42:26.070]  That is a taproot.
[01:42:26.070 --> 01:42:27.750]  That is the beginning of everything.
[01:42:27.750 --> 01:42:29.910]  That little root is gonna dig down into the pot
[01:42:29.910 --> 01:42:30.950]  once we pot it,
[01:42:30.950 --> 01:42:33.030]  and it's gonna dig down and start finding nutrients,
[01:42:33.030 --> 01:42:34.230]  and that's gonna be the legs.
[01:42:34.230 --> 01:42:36.270]  That's gonna be the foundation.
[01:42:36.270 --> 01:42:37.990]  And then it's gonna start shooting that seedling
[01:42:37.990 --> 01:42:39.750]  straight upward toward the light,
[01:42:39.750 --> 01:42:41.350]  and then it's gonna shoot little leaves out of there,
[01:42:41.350 --> 01:42:42.790]  and that little seedling will fall off,
[01:42:42.790 --> 01:42:43.910]  and then you've got a little plant.
[01:42:43.910 --> 01:42:46.870]  So that is the start of everything happening right there,
[01:42:46.870 --> 01:42:47.710]  and you get to see it
[01:42:47.750 --> 01:42:49.830]  because you've just got it right there in that paper towel.
[01:42:49.830 --> 01:42:51.590]  It's not buried under anything.
[01:42:51.590 --> 01:42:52.710]  So you can check on them.
[01:42:52.710 --> 01:42:54.070]  Check on them about 12 hours.
[01:42:54.070 --> 01:42:56.350]  If you don't see anything, check on them in 24 hours.
[01:42:56.350 --> 01:42:58.710]  If you don't see anything, go 36.
[01:42:58.710 --> 01:43:00.510]  You're gonna get impatient after 24 hours.
[01:43:00.510 --> 01:43:02.270]  You'll be checking on them every four to six hours.
[01:43:02.270 --> 01:43:03.110]  Don't worry.
[01:43:03.110 --> 01:43:03.950]  Just keep checking.
[01:43:03.950 --> 01:43:05.270]  Don't forget about them.
[01:43:05.270 --> 01:43:06.990]  We only need maybe an eighth of an inch,
[01:43:06.990 --> 01:43:09.990]  maybe a quarter of an inch of that taproot to pop out
[01:43:09.990 --> 01:43:12.470]  before our seedlings are ready to put into soil,
[01:43:12.470 --> 01:43:14.310]  but we will get to that.
[01:43:14.310 --> 01:43:17.030]  So I think I covered how to germinate seeds
[01:43:17.030 --> 01:43:17.870]  in a paper towel.
[01:43:17.870 --> 01:43:20.030]  You fold it, you wet it, you drain it,
[01:43:20.030 --> 01:43:21.750]  put the seeds in there, fold it again,
[01:43:21.750 --> 01:43:24.510]  and then you keep an eye on it and keep it moist.
[01:43:24.510 --> 01:43:28.230]  Keep it slightly warm, but don't roast it.
[01:43:28.230 --> 01:43:30.390]  If you think you might forget about your seedlings,
[01:43:30.390 --> 01:43:32.510]  place the paper towel setup in a baggie,
[01:43:32.510 --> 01:43:34.990]  and that will keep them moist until you open it.
[01:43:34.990 --> 01:43:37.270]  Once again, don't forget about them.
[01:43:37.270 --> 01:43:38.830]  Make sure you check on them.
[01:43:38.830 --> 01:43:40.430]  Then when you unfold that paper towel
[01:43:40.430 --> 01:43:42.270]  and you've got little taproot sticking out,
[01:43:42.270 --> 01:43:43.830]  that's when it's time to get ready
[01:43:43.830 --> 01:43:46.190]  to put them into your potting mix,
[01:43:46.190 --> 01:43:48.590]  so we're gonna talk about that a little bit later.
[01:43:48.590 --> 01:43:50.590]  The only thing left to cover in this section
[01:43:50.590 --> 01:43:54.390]  is what if those seeds don't pop open after 48 hours?
[01:43:54.390 --> 01:43:55.870]  The only thing you can really do
[01:43:55.870 --> 01:43:58.710]  is wait a little bit longer, maybe increase the heat.
[01:43:58.710 --> 01:44:00.550]  If you didn't already set them on the fridge,
[01:44:00.550 --> 01:44:02.510]  maybe set them up there on top of the refrigerator
[01:44:02.510 --> 01:44:05.030]  where it's a little warmer, maybe lessen the moisture.
[01:44:05.030 --> 01:44:06.750]  Maybe you've got them a little too wet.
[01:44:06.750 --> 01:44:09.310]  Maybe just keep that paper towel just damp.
[01:44:09.310 --> 01:44:11.030]  Maybe you've still got a little bit of a chance,
[01:44:11.030 --> 01:44:13.950]  but if they haven't opened after 48 or 72 hours,
[01:44:13.950 --> 01:44:16.950]  I would consider starting a fresh batch of seeds
[01:44:16.950 --> 01:44:18.110]  at that point.
[01:44:18.110 --> 01:44:20.150]  Now, if it is really cold in your environment,
[01:44:20.150 --> 01:44:22.630]  it will take longer for your seeds to germinate,
[01:44:22.630 --> 01:44:23.750]  so expect that.
[01:44:23.750 --> 01:44:25.870]  If you're growing in the basement in Colorado,
[01:44:25.870 --> 01:44:28.230]  you've got them sitting right on a concrete floor.
[01:44:28.230 --> 01:44:29.310]  That's gonna take longer.
[01:44:29.310 --> 01:44:30.910]  Consider your environment.
[01:44:30.910 --> 01:44:33.710]  Like I said earlier, the warmth will speed things up,
[01:44:33.710 --> 01:44:36.390]  but that too can go wrong in excess,
[01:44:36.390 --> 01:44:37.990]  so try to stay in the right area.
[01:44:37.990 --> 01:44:40.630]  Try to be about 70 to 85 degrees-ish,
[01:44:40.630 --> 01:44:44.390]  and you should be okay with rapid growth for your seeds.
[01:44:44.390 --> 01:44:46.510]  Now let's talk about our next method
[01:44:46.510 --> 01:44:47.870]  for sprouting our seeds.
[01:44:47.870 --> 01:44:50.750]  Our next method is using rapid rooters or root riots
[01:44:50.750 --> 01:44:54.110]  or whatever type of plugs are available in your area.
[01:44:54.110 --> 01:44:58.910]  Although I am not including rockwool cubes in this section.
[01:44:58.910 --> 01:45:01.230]  I don't like rockwool cubes for sprouting seeds.
[01:45:01.230 --> 01:45:03.070]  They do not work well for sprouting seeds.
[01:45:03.070 --> 01:45:04.630]  I would not recommend that.
[01:45:04.630 --> 01:45:06.150]  If it's what you've got,
[01:45:06.150 --> 01:45:08.910]  do it similarly to what I recommend here
[01:45:08.910 --> 01:45:10.230]  with the rapid rooters,
[01:45:10.310 --> 01:45:12.990]  but before you use your rockwool cubes,
[01:45:12.990 --> 01:45:14.470]  make sure you clean them out
[01:45:14.470 --> 01:45:17.470]  and make sure you soak them in a pH-balanced solution.
[01:45:17.470 --> 01:45:20.030]  Rinse them very well to get anything out of them,
[01:45:20.030 --> 01:45:21.830]  then soak them either in clean water
[01:45:21.830 --> 01:45:26.150]  or a light nutrient solution that has been pH-ed around six.
[01:45:26.150 --> 01:45:27.990]  You don't wanna use rockwool cubes
[01:45:27.990 --> 01:45:30.670]  without rinsing them and adjusting the pH.
[01:45:30.670 --> 01:45:35.270]  So this is all about rapid rooters or root riot plugs.
[01:45:35.270 --> 01:45:37.990]  When we start with these plugs, we need to soak them.
[01:45:37.990 --> 01:45:39.390]  So I get a container.
[01:45:39.390 --> 01:45:41.390]  Based on the amount of plugs I'm going to use,
[01:45:41.390 --> 01:45:43.550]  I'm generally using a five-gallon bucket.
[01:45:43.550 --> 01:45:45.190]  I think they're sold in a 50-pack,
[01:45:45.190 --> 01:45:47.270]  so most of the time I just do all 50
[01:45:47.270 --> 01:45:50.110]  and I either do 50 clones or 50 seedlings.
[01:45:50.110 --> 01:45:51.670]  I just use the whole package.
[01:45:51.670 --> 01:45:53.270]  You soak as many as you need.
[01:45:53.270 --> 01:45:54.830]  What I do is I get a container
[01:45:54.830 --> 01:45:56.910]  that will fit enough water to soak as many plugs
[01:45:56.910 --> 01:45:58.070]  as I'm gonna use.
[01:45:58.070 --> 01:46:02.310]  I adjust the pH to somewhere between six and 6.3.
[01:46:02.310 --> 01:46:04.550]  I usually place the rapid rooter plugs
[01:46:04.550 --> 01:46:06.150]  back into the rapid rooter tray.
[01:46:06.150 --> 01:46:07.590]  If you're not using the tray, that's okay.
[01:46:08.230 --> 01:46:09.190]  You don't need it, but that's usually what I do.
[01:46:09.190 --> 01:46:10.750]  I put it right in the tray.
[01:46:10.750 --> 01:46:13.310]  Then I take a seed and I insert the seed
[01:46:13.310 --> 01:46:15.910]  into the rapid rooter plug.
[01:46:15.910 --> 01:46:19.830]  That seed goes pointy end down.
[01:46:19.830 --> 01:46:22.430]  If you look at your seeds, it's got a round end
[01:46:22.430 --> 01:46:23.750]  and it's got a pointy end.
[01:46:23.750 --> 01:46:25.770]  It will be obvious when you look at it.
[01:46:25.770 --> 01:46:27.350]  The pointy end goes down.
[01:46:27.350 --> 01:46:30.270]  This is important because of the way that the seed grows.
[01:46:30.270 --> 01:46:34.190]  Pointy end down, when you're putting it into a rapid rooter
[01:46:34.190 --> 01:46:35.390]  or any sort of a cube,
[01:46:35.390 --> 01:46:39.950]  or if you're going directly into soil, pointy end down.
[01:46:39.950 --> 01:46:43.030]  Also, if you are going into a rapid rooter,
[01:46:43.030 --> 01:46:45.030]  if you're going into a root riot cube,
[01:46:45.030 --> 01:46:46.230]  if you're going into soil,
[01:46:46.230 --> 01:46:48.370]  or if you're going against my advice
[01:46:48.370 --> 01:46:50.490]  and you're going directly into rock wool,
[01:46:50.490 --> 01:46:52.870]  it is always suggested that you plant your seeds
[01:46:52.870 --> 01:46:54.830]  about one knuckle deep.
[01:46:54.830 --> 01:46:56.590]  Just go, just the tip of your finger,
[01:46:56.590 --> 01:46:59.350]  just push it in until you press that first knuckle,
[01:46:59.350 --> 01:47:00.990]  right that first bend in your finger.
[01:47:00.990 --> 01:47:02.390]  That's far enough, stop pushing.
[01:47:02.390 --> 01:47:04.450]  That seedling is deep enough into the soil.
[01:47:04.450 --> 01:47:06.090]  It's deep enough into that cube.
[01:47:06.090 --> 01:47:06.930]  It will live there.
[01:47:06.930 --> 01:47:08.610]  It doesn't need to be buried way down in there.
[01:47:08.610 --> 01:47:10.430]  It stands a much better chance
[01:47:10.430 --> 01:47:13.850]  if it's just about knuckle deep is all you need to go.
[01:47:13.850 --> 01:47:15.730]  So after I've got all my seedlings planted
[01:47:15.730 --> 01:47:17.330]  and I've got all my cubes labeled,
[01:47:17.330 --> 01:47:18.750]  make sure you label each cube.
[01:47:18.750 --> 01:47:20.310]  If you're planning different strains,
[01:47:20.310 --> 01:47:23.010]  make sure you've got a way to label each cube
[01:47:23.010 --> 01:47:24.030]  so you know what you've got.
[01:47:24.030 --> 01:47:26.770]  Also label, if you're doing more than one paper towel
[01:47:26.770 --> 01:47:29.290]  of seeds, make sure you label that paper towel some way.
[01:47:29.290 --> 01:47:31.710]  Most of you are just doing one pack of seeds or one strain,
[01:47:31.710 --> 01:47:32.770]  but if you're doing multiple,
[01:47:32.770 --> 01:47:34.770]  please carefully label things.
[01:47:34.770 --> 01:47:35.930]  So we've got our seeds.
[01:47:35.930 --> 01:47:37.870]  They are in our rapid rooter cubes.
[01:47:37.870 --> 01:47:39.250]  They are carefully labeled.
[01:47:39.250 --> 01:47:40.370]  They are nice and moist.
[01:47:40.370 --> 01:47:42.970]  They are about knuckle deep down into the cube.
[01:47:42.970 --> 01:47:46.010]  Now I place them under a very light light.
[01:47:46.010 --> 01:47:48.890]  You don't need very powerful lighting for sprouting seeds.
[01:47:48.890 --> 01:47:52.610]  A really weak LED or a T5 kind of high up
[01:47:52.610 --> 01:47:53.830]  is plenty of lighting.
[01:47:53.830 --> 01:47:56.810]  A compact fluorescent is probably just enough light.
[01:47:56.810 --> 01:47:59.410]  You don't need to go extreme for a seedling,
[01:47:59.410 --> 01:48:00.910]  just enough to encourage it to grow.
[01:48:00.910 --> 01:48:02.530]  Once it gets bigger, we do need light.
[01:48:03.290 --> 01:48:05.370]  But right now we don't need ridiculous lighting
[01:48:05.370 --> 01:48:06.330]  for a small seedling.
[01:48:06.330 --> 01:48:08.690]  So place it under a light that will give it warmth
[01:48:08.690 --> 01:48:10.470]  and that will encourage it to grow.
[01:48:10.470 --> 01:48:11.890]  Now in about two or three days,
[01:48:11.890 --> 01:48:13.690]  maybe four or five days at the latest,
[01:48:13.690 --> 01:48:16.290]  you should see a little sprout pop out of your cube
[01:48:16.290 --> 01:48:18.530]  and you have now got a little seedling.
[01:48:18.530 --> 01:48:21.450]  Now that seedling can live in that little rapid rooter
[01:48:21.450 --> 01:48:24.550]  for several days, but it's going to need a forever home.
[01:48:24.550 --> 01:48:26.810]  It's gonna need to go into either some soil
[01:48:26.810 --> 01:48:29.390]  or a hydro setup fairly soon.
[01:48:29.390 --> 01:48:32.470]  While it's in that rapid rooter, we need to keep it warm.
[01:48:33.310 --> 01:48:35.470]  We need to keep it somewhere between 70 and 85 degrees
[01:48:35.470 --> 01:48:38.710]  and we need to keep that root cube moist at all times.
[01:48:38.710 --> 01:48:41.190]  Once it dries up, that plant has no life source
[01:48:41.190 --> 01:48:42.070]  and it will die.
[01:48:42.070 --> 01:48:45.610]  So keep it moist and keep it warm and keep it under a light.
[01:48:45.610 --> 01:48:47.510]  And then we need to think about getting it
[01:48:47.510 --> 01:48:51.590]  into a good potting mix or into a hydro system very soon
[01:48:51.590 --> 01:48:53.150]  so that it can thrive.
[01:48:53.150 --> 01:48:55.270]  So that is the basics of sprouting a seed
[01:48:55.270 --> 01:48:57.790]  in a rapid rooter or a root riot cube,
[01:48:57.790 --> 01:49:01.550]  or against my advice, if you choose to use a rockwool cube,
[01:49:01.550 --> 01:49:03.310]  you would use a similar method.
[01:49:03.310 --> 01:49:06.410]  Basically soak it with the proper pH solution,
[01:49:06.410 --> 01:49:09.310]  then press the seedling in, pointy end down,
[01:49:09.310 --> 01:49:12.350]  and only go about a knuckle deep, set it under a light
[01:49:12.350 --> 01:49:15.030]  and leave it alone for two or three days.
[01:49:15.030 --> 01:49:17.190]  You should see a little sprout pop up.
[01:49:17.190 --> 01:49:19.270]  If you don't see the sprout pop up,
[01:49:19.270 --> 01:49:21.750]  look in the little hole and see what you see.
[01:49:21.750 --> 01:49:24.590]  Sometimes the seedling simply gets caught
[01:49:24.590 --> 01:49:27.110]  and it's bent over and it can't pop itself up
[01:49:27.110 --> 01:49:28.490]  out of the root cube.
[01:49:28.490 --> 01:49:29.390]  That happens.
[01:49:30.230 --> 01:49:34.310]  You can carefully get a pair of tweezers or a chopstick
[01:49:34.310 --> 01:49:37.990]  and very gently encourage that plant to grow straight up.
[01:49:37.990 --> 01:49:40.030]  Don't pull it out of the seed casing.
[01:49:40.030 --> 01:49:41.950]  Don't pull it out of the cube.
[01:49:41.950 --> 01:49:45.230]  Maybe spread the hole of the cube open just a little bit
[01:49:45.230 --> 01:49:46.710]  and encourage it to pop out of there.
[01:49:46.710 --> 01:49:49.110]  It just needs to bend up and come out.
[01:49:49.110 --> 01:49:52.270]  You can probably guide it out if you're gentle.
[01:49:52.270 --> 01:49:54.790]  If it's close to doing it on its own, don't touch it.
[01:49:54.790 --> 01:49:56.690]  Just let it struggle and it will come out.
[01:49:56.690 --> 01:49:58.190]  If you feel like it's been long enough
[01:49:58.190 --> 01:50:01.150]  and you're getting impatient, just give it a little tug.
[01:50:01.150 --> 01:50:02.670]  It may pop out for you.
[01:50:02.670 --> 01:50:04.990]  Keep in mind, you're risking killing this seedling
[01:50:04.990 --> 01:50:05.870]  if you get too rough.
[01:50:05.870 --> 01:50:08.110]  You're going to destroy it if you get too rough,
[01:50:08.110 --> 01:50:09.630]  but you've got a good chance.
[01:50:09.630 --> 01:50:12.590]  Just use your thumbs and spread that rapid rooter open
[01:50:12.590 --> 01:50:14.030]  just a little tiny bit,
[01:50:14.030 --> 01:50:16.150]  and you may open it just enough for that seed
[01:50:16.150 --> 01:50:18.630]  to unbind itself and be able to pop straight up.
[01:50:18.630 --> 01:50:19.630]  It may just be stuck.
[01:50:19.630 --> 01:50:22.070]  It's trying to move up and the two leaves on the top,
[01:50:22.070 --> 01:50:23.230]  they just got stuck somewhere.
[01:50:23.230 --> 01:50:24.550]  That happens quite a bit
[01:50:24.550 --> 01:50:26.470]  and it'll just have to break itself free.
[01:50:26.470 --> 01:50:27.550]  So pay attention to that
[01:50:27.550 --> 01:50:30.150]  if it doesn't pop up in four or five days.
[01:50:30.150 --> 01:50:31.270]  If the others have popped up
[01:50:31.270 --> 01:50:33.150]  and you've got one that didn't pop up, look in there.
[01:50:33.150 --> 01:50:36.710]  That could be the issue with that one seedling.
[01:50:36.710 --> 01:50:38.470]  Now let's kind of touch on another method
[01:50:38.470 --> 01:50:40.630]  that is very similar to the rapid rooters
[01:50:40.630 --> 01:50:43.530]  and the root riot cubes, but it is also very different.
[01:50:43.530 --> 01:50:46.810]  This next method, you cannot put this into a hydro kit
[01:50:46.810 --> 01:50:49.070]  as simply as you could a rapid rooter
[01:50:49.070 --> 01:50:51.790]  or as simply as you could a seed from a paper towel.
[01:50:51.790 --> 01:50:52.950]  I'm sure some people have done it.
[01:50:52.950 --> 01:50:55.210]  I'm sure some people do it, but it's not as easy.
[01:50:55.210 --> 01:50:58.730]  It's much more challenging and it's not as logical.
[01:50:58.730 --> 01:51:01.330]  So let's talk about using Jiffy cubes.
[01:51:01.330 --> 01:51:04.810]  Jiffy cubes are great if you're going to go into soil,
[01:51:04.810 --> 01:51:05.650]  but like I said,
[01:51:05.650 --> 01:51:08.170]  you can't really use them going into a hydro system.
[01:51:08.170 --> 01:51:09.410]  I'm sure there's somebody doing it
[01:51:09.410 --> 01:51:11.890]  gonna tell me I'm wrong, but it's not common.
[01:51:11.890 --> 01:51:15.490]  So a Jiffy cube, they're very similar to the rapid rooters,
[01:51:15.490 --> 01:51:18.250]  but they start off really small and you moisten them
[01:51:18.250 --> 01:51:20.510]  and they expand to the proper size.
[01:51:20.510 --> 01:51:22.190]  So you moisten them, they puff up,
[01:51:22.190 --> 01:51:24.150]  you squeeze the excess water out of them.
[01:51:24.150 --> 01:51:27.870]  Then from there, they work just like the rapid rooters
[01:51:27.870 --> 01:51:29.570]  or the root riot cubes.
[01:51:29.570 --> 01:51:33.030]  You place your seedling in there, pointy end down,
[01:51:33.030 --> 01:51:34.430]  you go about knuckle deep,
[01:51:34.430 --> 01:51:38.070]  and then you've got to keep your Jiffy cube moist
[01:51:38.070 --> 01:51:41.590]  just like you do with your other cubes.
[01:51:41.590 --> 01:51:44.430]  Now, if you're using rapid rooters or root riots
[01:51:44.430 --> 01:51:47.350]  or Jiffy cubes, or if you're going against my advice still
[01:51:47.350 --> 01:51:49.130]  and using the rock wool cubes,
[01:51:49.130 --> 01:51:53.530]  make sure not to get them too moist for too long.
[01:51:53.530 --> 01:51:57.170]  If they're too moist, it will simply rot your seedlings.
[01:51:57.170 --> 01:51:59.330]  They will turn green, they will turn brown,
[01:51:59.330 --> 01:52:00.570]  they will fall over and die,
[01:52:00.570 --> 01:52:03.290]  or they will not even germinate at all.
[01:52:03.290 --> 01:52:05.770]  There's a big difference between being soaked
[01:52:05.770 --> 01:52:08.010]  and being wet and being moist.
[01:52:08.010 --> 01:52:09.770]  We want to soak them in the beginning,
[01:52:09.770 --> 01:52:11.850]  put the seeds in there when they're soaked,
[01:52:11.850 --> 01:52:14.590]  then just keep it wet from there.
[01:52:14.590 --> 01:52:17.170]  You can usually tell by looking at the rapid rooters
[01:52:17.170 --> 01:52:18.490]  how dry or wet they are.
[01:52:18.490 --> 01:52:20.770]  When they start getting that brown crusty color,
[01:52:20.770 --> 01:52:21.650]  they're too dry.
[01:52:21.650 --> 01:52:23.130]  When they start getting that sheen to them,
[01:52:23.770 --> 01:52:24.610]  they start showing a little silver,
[01:52:24.610 --> 01:52:26.770]  a little light reflection, that's just right.
[01:52:26.770 --> 01:52:28.410]  When they're really, really black,
[01:52:28.410 --> 01:52:29.810]  that's when they are soaked.
[01:52:29.810 --> 01:52:33.770]  So learn how to identify soaked and saturated
[01:52:33.770 --> 01:52:36.790]  and wet and moist and create a little scale for yourself.
[01:52:36.790 --> 01:52:38.710]  I did the one through five watering technique.
[01:52:38.710 --> 01:52:41.150]  Maybe we need a similar thing for the rapid rooters.
[01:52:41.150 --> 01:52:42.330]  I kind of just did that.
[01:52:42.330 --> 01:52:44.730]  If they're totally soaked in black, that's a five.
[01:52:44.730 --> 01:52:46.350]  If they're dry and crispy, that's a one.
[01:52:46.350 --> 01:52:48.730]  We need to keep them about a three at all times,
[01:52:48.730 --> 01:52:49.570]  ladies and gentlemen.
[01:52:49.570 --> 01:52:52.370]  So there we go, one through five tech on rapid rooters,
[01:52:52.370 --> 01:52:55.250]  just like we did on watering normal plants.
[01:52:55.250 --> 01:52:57.930]  So now we know how to germinate seeds in paper towels.
[01:52:57.930 --> 01:53:00.410]  We know how to germinate seeds in rapid rooters.
[01:53:00.410 --> 01:53:03.130]  We kind of know how to do it in rockwool cubes.
[01:53:03.130 --> 01:53:05.850]  We know how to germinate seeds in jiffy cubes.
[01:53:05.850 --> 01:53:08.670]  It is just like doing it in the rapid rooters, you guys.
[01:53:08.670 --> 01:53:10.150]  You moisten them, they expand,
[01:53:10.150 --> 01:53:12.330]  you squeeze the excess water out of there.
[01:53:12.330 --> 01:53:15.970]  Then you treat it just like a rapid rooter from there.
[01:53:15.970 --> 01:53:20.370]  Our next option is to plant our seedlings directly into soil.
[01:53:20.370 --> 01:53:21.810]  That's the way it happens in nature.
[01:53:21.810 --> 01:53:24.490]  Why wouldn't we do that in our personal garden?
[01:53:24.490 --> 01:53:26.930]  So let's talk a little bit about planting our seeds
[01:53:26.930 --> 01:53:30.890]  directly into soil or the medium we are going to use.
[01:53:30.890 --> 01:53:33.090]  If you plan to start your seedling in soil,
[01:53:33.090 --> 01:53:36.850]  I highly recommend you use a very small container.
[01:53:36.850 --> 01:53:40.850]  I would recommend a beer cup or something that size.
[01:53:40.850 --> 01:53:43.970]  There's no reason to have a tiny, tiny plant
[01:53:43.970 --> 01:53:46.130]  in a large container of soil.
[01:53:46.130 --> 01:53:48.890]  So my first recommendation is a small container
[01:53:48.890 --> 01:53:50.810]  with plenty of drainage.
[01:53:50.810 --> 01:53:53.890]  My second recommendation will be a good soil
[01:53:53.890 --> 01:53:57.390]  for starter plants, something with a lot of aeration
[01:53:57.390 --> 01:53:59.930]  and something with not too much nutrients added to it.
[01:53:59.930 --> 01:54:01.790]  Maybe something with some mycos
[01:54:01.790 --> 01:54:03.850]  or maybe some beneficial bacteria.
[01:54:03.850 --> 01:54:06.550]  That's good, but we don't need a lot of boosts
[01:54:06.550 --> 01:54:07.970]  for our little babies.
[01:54:07.970 --> 01:54:12.690]  So start with a small container of high quality starter soil.
[01:54:12.690 --> 01:54:15.890]  So I've got my container and I've got my starter soil.
[01:54:15.890 --> 01:54:19.690]  Now I moisten that soil before I put my seedlings into there.
[01:54:19.690 --> 01:54:23.970]  Just simply water that soil with a pH adjusted solution.
[01:54:23.970 --> 01:54:27.490]  You don't need nutrients, just water pH around six to six,
[01:54:27.490 --> 01:54:28.970]  three, you should be just fine.
[01:54:28.970 --> 01:54:31.490]  Just water it on in, let it drain out.
[01:54:31.490 --> 01:54:34.250]  Once it's done draining, take your pointer finger
[01:54:34.250 --> 01:54:36.910]  and just make a little tiny hole, just knuckle deep.
[01:54:36.910 --> 01:54:38.730]  Just like I keep saying in the episode,
[01:54:38.730 --> 01:54:40.210]  I may name the episode that.
[01:54:40.210 --> 01:54:42.830]  Just go about one knuckle deep into the soil,
[01:54:42.830 --> 01:54:45.230]  then take your seedling and just set it right inside
[01:54:45.230 --> 01:54:48.170]  that hole, then gently press the dirt right over
[01:54:48.170 --> 01:54:49.490]  that ceiling, just real gently.
[01:54:50.170 --> 01:54:52.130]  You don't need to pack it down, just cover up that seedling
[01:54:52.130 --> 01:54:53.370]  and then just let it rest.
[01:54:53.370 --> 01:54:58.330]  And then within 24 to 48 to 36, maybe 72 hours,
[01:54:58.330 --> 01:55:00.770]  you should see a little baby plant just popping up
[01:55:00.770 --> 01:55:01.610]  right out of there.
[01:55:01.610 --> 01:55:03.610]  You'll just see two little green leaves just popping
[01:55:03.610 --> 01:55:05.810]  right up out of that top soil.
[01:55:05.810 --> 01:55:08.210]  I like to keep my little baby plants in the beer cups
[01:55:08.210 --> 01:55:09.450]  under a T5 light.
[01:55:09.450 --> 01:55:12.010]  I try to keep the light kind of far when they're little.
[01:55:12.010 --> 01:55:12.930]  And then as they get bigger,
[01:55:12.930 --> 01:55:14.670]  I move the light a little bit closer.
[01:55:14.670 --> 01:55:16.970]  I try not to let the seedlings get too stretchy.
[01:55:16.970 --> 01:55:18.370]  If they start getting a little leggy,
[01:55:18.370 --> 01:55:19.770]  I move the light closer.
[01:55:19.770 --> 01:55:21.490]  I like to put a fan on them while they're little,
[01:55:21.490 --> 01:55:22.610]  that gives them a little strength,
[01:55:22.610 --> 01:55:24.370]  makes them a little more robust.
[01:55:24.370 --> 01:55:26.730]  So there are advantages and disadvantages
[01:55:26.730 --> 01:55:29.170]  to starting them in the beer cup.
[01:55:29.170 --> 01:55:32.010]  The advantage, they're already in their soil.
[01:55:32.010 --> 01:55:33.170]  You don't have to up-pot them,
[01:55:33.170 --> 01:55:34.450]  you don't have to transplant them,
[01:55:34.450 --> 01:55:37.210]  you don't have to do any damage to a little seedling.
[01:55:37.210 --> 01:55:40.370]  The disadvantage is sometimes you just completely
[01:55:40.370 --> 01:55:42.970]  lose a seedling in a beer cup filled with soil.
[01:55:42.970 --> 01:55:44.730]  Sometimes they just totally disappear.
[01:55:44.730 --> 01:55:46.830]  Sometimes they don't sprout at all.
[01:55:46.830 --> 01:55:48.670]  And sometimes you totally drown them
[01:55:48.670 --> 01:55:51.030]  by trying to water so much soil.
[01:55:51.030 --> 01:55:54.270]  So starting them in beer cups in soil is a little trickier,
[01:55:54.270 --> 01:55:56.950]  but it may be the only option for some people.
[01:55:56.950 --> 01:55:59.410]  Not everybody is able to order Rapid Rooters
[01:55:59.410 --> 01:56:00.750]  or Root Riot Cubes.
[01:56:00.750 --> 01:56:03.750]  Not everybody has access to a Rockwool Cube.
[01:56:03.750 --> 01:56:05.410]  And some people may just want to try it
[01:56:05.410 --> 01:56:08.170]  because that's the way it happens in nature.
[01:56:08.170 --> 01:56:10.510]  So that is a rundown of my basic methods
[01:56:10.510 --> 01:56:11.950]  of germinating seeds.
[01:56:11.950 --> 01:56:14.110]  Hopefully one of those methods works for you.
[01:56:14.110 --> 01:56:17.750]  Honestly, I use the folded paper towel method the most.
[01:56:17.750 --> 01:56:19.030]  In a commercial environment,
[01:56:19.030 --> 01:56:21.550]  I may use the Rapid Rooter method next,
[01:56:21.550 --> 01:56:24.830]  but I honestly do not start seeds directly in soil anymore.
[01:56:24.830 --> 01:56:27.710]  I found that I can start a lot more in much less space
[01:56:27.710 --> 01:56:29.310]  by using the Rapid Rooters.
[01:56:29.310 --> 01:56:30.770]  Imagine the amount of space it takes
[01:56:30.770 --> 01:56:34.910]  to start 100 Rapid Rooters compared to 100 beer cups.
[01:56:34.910 --> 01:56:38.310]  It's a large difference in the amount of space that you need.
[01:56:38.310 --> 01:56:40.990]  I honestly don't have any experience with the Jiffy Cubes.
