[00:17.080 --> 00:19.640]  Welcome back, Cannabis community.
[32:41.620 --> 32:43.100]  You're going to find a phenotype
[32:43.100 --> 32:44.580]  that is right in the middle of those
[32:44.580 --> 32:46.480]  that shows both parents equally.
[32:46.480 --> 32:48.240]  Then you're going to get one that's fucked up
[32:48.240 --> 32:49.160]  and then you're going to get one
[32:49.160 --> 32:51.540]  that's kind of like amazing and stellar.
[32:51.540 --> 32:52.900]  It's either going to taste really good
[32:52.900 --> 32:54.100]  or it's going to have a lot of resin,
[32:54.100 --> 32:55.980]  it's going to be something stand out.
[32:55.980 --> 32:59.140]  Usually you'll find the one of those that you want
[32:59.140 --> 33:00.540]  and you'll breed to it again.
[33:00.540 --> 33:02.500]  And then you're going to get two or three phenotypes.
[33:02.500 --> 33:04.260]  You're going to get one that looks like mommy,
[33:04.260 --> 33:05.580]  one that looks like daddy,
[33:05.580 --> 33:07.500]  and one that's the perfect cross of the two.
[33:07.500 --> 33:09.780]  And if you keep breeding, you can narrow it down
[33:09.780 --> 33:11.820]  to where they all come out as the perfect mix
[33:11.820 --> 33:14.460]  or they all look like mommy or they all look like daddy.
[33:14.460 --> 33:17.520]  My goal is usually to make that perfect mix.
[33:17.520 --> 33:19.140]  I usually see traits in a male plant
[33:19.140 --> 33:20.980]  and I see traits in a female plant and I think,
[33:20.980 --> 33:22.740]  hey, if I put those two traits together,
[33:22.740 --> 33:24.380]  I can make one bad motherfucker.
[33:24.380 --> 33:26.380]  And that's usually what inspires my breeding.
[33:26.380 --> 33:29.900]  So what I'm getting at is you should be able to find,
[33:29.900 --> 33:32.260]  if you crack a pack of my firefly,
[33:32.260 --> 33:34.420]  you should be able to find the phenotype
[33:34.420 --> 33:36.420]  that I have been posting pictures of.
[33:36.420 --> 33:39.180]  Firefly has three very distinct phenotypes
[33:39.180 --> 33:41.500]  that I can identify early in flower.
[33:41.500 --> 33:43.940]  And if you cracked a pack of 10 seeds
[33:43.940 --> 33:46.180]  and you flowered them, by the end of flower,
[33:46.180 --> 33:49.340]  you will find one that looks just like the firefly
[33:49.340 --> 33:51.100]  I have been posting pictures of.
[33:51.100 --> 33:53.620]  And since firefly is not a clone only,
[33:53.620 --> 33:55.540]  Gorilla Glue 4 is clone only.
[33:55.540 --> 33:56.940]  He called it Gorilla Glue 4.
[33:56.940 --> 33:59.020]  I assume he had an amount of seeds.
[33:59.020 --> 34:01.060]  There were at least four.
[34:01.060 --> 34:03.160]  Maybe he had 10 seeds and Gorilla Glue 4
[34:03.160 --> 34:05.780]  was the one that stuck around because it was good.
[34:05.780 --> 34:07.760]  He probably got rid of all the others
[34:07.760 --> 34:10.700]  and it was probably labeled Gorilla Glue number four
[34:10.700 --> 34:14.060]  on a clone or on a bag and that just stuck forever.
[34:14.060 --> 34:14.980]  It didn't lose the four.
[34:14.980 --> 34:15.820]  It was just Gorilla Glue.
[34:15.820 --> 34:17.380]  There's also number seven now that I think about it.
[34:17.380 --> 34:18.720]  So there had to be at least seven.
[34:18.720 --> 34:20.260]  I'm guessing there were probably 10 or 15
[34:20.260 --> 34:22.020]  that he cracked, you know?
[34:22.020 --> 34:24.420]  So Gorilla Glue number four and Gorilla Glue number seven
[34:24.420 --> 34:27.380]  were the two desirable phenotypes that he found.
[34:27.380 --> 34:28.940]  I don't know what the differences are.
[34:28.940 --> 34:30.220]  I've only grown the number four.
[34:30.220 --> 34:31.260]  It was fun to grow.
[34:31.260 --> 34:33.220]  It grew huge, chunky ass buds.
[34:33.220 --> 34:35.100]  But once again, I'm getting rambly.
[34:35.100 --> 34:37.100]  So yes, if you do crack a 10 pack,
[34:37.100 --> 34:39.200]  you should be able to find something
[34:39.200 --> 34:40.620]  if the seeds were bred properly,
[34:40.620 --> 34:43.020]  even if your grow room's a little bit different.
[34:44.060 --> 34:46.060]  Hopefully your grow room is within
[34:46.060 --> 34:47.300]  a certain temperature range.
[34:47.300 --> 34:49.820]  Hopefully you've got a certain humidity range.
[34:49.820 --> 34:52.300]  Hopefully you're running a certain amount of light.
[34:52.300 --> 34:53.780]  That's what's keeping us all uniform.
[34:53.780 --> 34:56.300]  All the growers are hopefully within
[34:56.300 --> 34:57.500]  those certain parameters.
[34:57.500 --> 35:00.300]  So the plants are gonna show basically the same
[35:01.140 --> 35:03.580]  phenotypical expressions indoors
[35:03.580 --> 35:06.180]  if you're running appropriate environments.
[35:06.180 --> 35:08.260]  Outdoors, you may see some things differently,
[35:08.260 --> 35:10.140]  but outdoors is a whole new ballgame.
[35:10.140 --> 35:11.460]  If you're doing a pheno hunt
[35:11.460 --> 35:12.980]  and if you're looking for things like that,
[35:12.980 --> 35:14.340]  that's probably happening indoors.
[35:14.340 --> 35:16.900]  Do your pheno hunt indoors, find the keeper,
[35:16.900 --> 35:18.580]  run that keeper outdoors.
[35:18.580 --> 35:19.940]  That's how I would do it.
[35:19.940 --> 35:21.820]  So I guess that was the long way of saying
[35:21.820 --> 35:25.340]  since we are all running very similar grow rooms,
[35:25.340 --> 35:27.380]  yes, you should be able to find something
[35:27.380 --> 35:31.880]  very similar to the known, the Gorilla Glue number four,
[35:31.880 --> 35:36.320]  or what I'm calling the bud in the picture phenotype.
[35:36.320 --> 35:38.060]  But if all you've got to go by is a picture,
[35:38.060 --> 35:39.660]  how do you know if you're actually getting one
[35:39.660 --> 35:42.620]  that smells, tastes, smokes, has the potency,
[35:42.620 --> 35:44.940]  and is actually the representation
[35:44.940 --> 35:47.420]  of whatever strain, Gorilla Glue, Firefly,
[35:47.420 --> 35:49.060]  how do you know it's the one that you want?
[35:49.060 --> 35:51.460]  What I recommend is growing out a pack of seeds
[35:51.460 --> 35:54.080]  and finding the one that grows best in your environment,
[35:54.080 --> 35:57.380]  smokes best for you, works best medically
[35:57.380 --> 35:59.900]  if it's a medical product, works best recreationally
[35:59.900 --> 36:01.520]  if it's a recreational product,
[36:01.520 --> 36:03.360]  find the one that's ideal for you.
[36:03.360 --> 36:04.680]  That's what a pheno hunt's all about.
[36:04.680 --> 36:06.460]  If you're trying to get something that's known like that,
[36:06.460 --> 36:07.620]  try to get the clone.
[36:07.620 --> 36:10.700]  There are plenty of ways to get clone-only strains.
[36:10.700 --> 36:12.700]  But one thing I've noticed about a lot of these strains
[36:12.700 --> 36:15.160]  is they're all hype that lasts for just a little while
[36:15.160 --> 36:17.400]  until the next hype strain comes out.
[36:17.400 --> 36:19.620]  For a minute there, it was the Girl Scout Cookies,
[36:19.620 --> 36:21.400]  and then it was the Gorilla Glue,
[36:21.400 --> 36:24.680]  and then it was Tangy, and then it was some Sherbert,
[36:24.680 --> 36:26.400]  and who knows what it's gonna be next week.
[36:26.400 --> 36:28.600]  But it just changes, it was Skittles for a minute.
[36:28.600 --> 36:30.800]  So don't worry too much about a hype strain.
[36:30.800 --> 36:32.620]  Don't worry too much about what you read.
[36:32.620 --> 36:34.600]  Get a good pack of seeds if that's what you need to do,
[36:34.600 --> 36:36.280]  and run them and find the phenotype
[36:36.280 --> 36:38.000]  that works best for you.
[36:38.000 --> 36:40.000]  All right, I hope I was able to answer your questions.
[36:40.000 --> 36:41.760]  That was a long, rambly email,
[36:41.760 --> 36:43.800]  and it made me become long and rambly.
[36:43.800 --> 36:44.980]  I do appreciate it.
[36:45.800 --> 36:47.260]  If you have more questions, make sure you send them to me.
[36:47.260 --> 36:50.180]  My email address is growfromyourheartathotmail.com.
[36:50.180 --> 36:51.260]  I would love to hear from you.
[36:51.260 --> 36:53.760]  Dude, thanks again for the long email.
[36:53.760 --> 36:54.620]  All right, ladies and gentlemen,
[36:54.620 --> 36:56.160]  I wanna thank everybody again for listening.
[36:56.160 --> 36:58.540]  I will be back in seven days with another episode.
[36:58.540 --> 37:00.540]  If you are interested in sponsoring the podcast
[37:00.540 --> 37:02.220]  or if you've got a product you'd like me to review,
[37:02.220 --> 37:03.060]  send me an email.
[37:03.060 --> 37:04.780]  It's growfromyourheartathotmail.com.
[37:04.780 --> 37:08.300]  I will get you all of the information that you need.
[37:08.300 --> 37:10.580]  Also, don't forget the show's available on iTunes,
[37:10.580 --> 37:13.540]  Stitcher, and 100 episodes are archived
[37:13.540 --> 37:15.780]  on iRegeneticsColorado.com.
[37:15.780 --> 37:17.520]  Also, don't forget you can check out YouTube.
[37:17.520 --> 37:20.100]  The first 21 or 22 videos are up there.
[37:20.100 --> 37:22.980]  I will get more videos up as soon as I can.
[37:22.980 --> 37:25.240]  Thank you for being patient with me on that one.
[37:25.240 --> 37:26.780]  Ladies and gentlemen, I wanna give a huge shout out
[37:26.780 --> 37:29.160]  to Jenny Beth for throwing me an amazing birthday party.
[37:29.160 --> 37:30.020]  Thank you very much.
[37:30.020 --> 37:32.060]  I love you, and I appreciate it.
[37:32.060 --> 37:34.540]  And until next time, take a fat dab
[37:34.540 --> 37:36.100]  and give your mom a hug for me.
[38:31.900 --> 38:39.380]  ♪ How you speak the truth out then you ♪
[38:39.380 --> 38:42.500]  ♪ You are fine to win now, we'll be together ♪
[38:42.500 --> 38:45.380]  ♪ Yes I am loving you forever ♪
[38:45.380 --> 38:50.380]  ♪ Day by day, night by night, you see me there right by your side ♪
[38:50.780 --> 38:53.900]  ♪ You are fine to win now, we'll be together ♪
[38:53.900 --> 38:56.740]  ♪ Yes I am loving you forever ♪
[38:56.740 --> 39:01.740]  ♪ Day by day, night by night, this is a wonderful life ♪
[39:02.900 --> 39:07.900]  ♪ We're not the enemy, we're trying to fight us down ♪
[39:08.900 --> 39:22.660]  ♪ We're not the enemy, we're trying to fight us down ♪
[39:25.060 --> 39:28.060]  ♪ You are fine to win now, we'll be together ♪
[39:28.060 --> 39:31.060]  ♪ Yes I am loving you forever ♪
[39:31.060 --> 39:36.060]  ♪ Day by day, night by night, you see me there right by your side ♪
[39:36.460 --> 39:39.580]  ♪ You are fine to win now, we'll be together ♪
[39:39.580 --> 39:42.460]  ♪ Yes I am loving you forever ♪
[39:42.460 --> 39:47.460]  ♪ Day by day, night by night, this is a wonderful life ♪
[39:50.460 --> 40:15.100]  ♪ Oh yeah, loving you, I love you, yes I am loving you forever ♪
[40:16.900 --> 40:21.900]  ♪ Day by day, night by night, you see me there right by your side ♪
[40:22.300 --> 40:25.300]  ♪ You are fine to win now, we'll be together ♪
[40:25.300 --> 40:28.300]  ♪ Yes I am loving you forever ♪
[40:28.300 --> 40:33.300]  ♪ Day by day, night by night, this is a wonderful life ♪
[40:33.300 --> 40:37.300]  ♪ Oh, you are fine to win now, we'll be together ♪
[40:37.300 --> 40:39.500]  ♪ I know that you speak the truth ♪
[40:39.500 --> 40:44.500]  ♪ Day by day, night by night, you see me there right by your side ♪
[40:44.800 --> 40:48.800]  ♪ You are fine to win now, we'll be together ♪
[40:48.800 --> 40:53.800]  ♪ I know you speak the truth, always a night woman, yeah, yeah, yeah ♪
