[00:11.200 --> 00:20.520]  Welcome back, cannabis community.
[38:10.300 --> 38:12.300]  if you're arguing with them about anything,
[38:13.300 --> 38:15.300]  knowing the issues city council cares about,
[38:16.300 --> 38:18.300]  knowing the different projects
[38:19.300 --> 38:20.300]  they're working on in the city,
[38:21.300 --> 38:22.300]  knowing out of the hundreds of emails
[38:22.300 --> 38:23.300]  they get each week,
[38:24.300 --> 38:26.300]  which one or two they choose to bring up at city council
[38:27.300 --> 38:28.300]  as though it's a folksy fucking antidote.
[38:29.300 --> 38:32.300]  Like knowing that stuff helps you structure your argument.
[38:33.300 --> 38:34.300]  Maybe it'll help you figure out
[38:35.300 --> 38:37.300]  which one of those council members is on your side.
[38:38.300 --> 38:39.300]  You can kind of buddy up with them.
[38:40.300 --> 38:41.300]  Especially after you've spoken
[38:42.300 --> 38:43.300]  because they frequently discuss
[38:44.300 --> 38:45.300]  what they heard that night before.
[38:46.300 --> 38:47.300]  And I can't tell you how many times I've heard,
[38:48.300 --> 38:49.300]  I wish the person who spoke earlier
[38:50.300 --> 38:51.300]  was still in this room
[38:52.300 --> 38:53.300]  and still speaking out, you know,
[38:54.300 --> 38:55.300]  when we know it's tough to do and da da da da.
[38:56.300 --> 38:57.300]  The last one was this really sweet kid.
[38:58.300 --> 38:59.300]  He was super nervous.
[39:00.300 --> 39:01.300]  He kept stopping.
[39:02.300 --> 39:03.300]  I heard him talking before the meeting.
[39:04.300 --> 39:05.300]  He didn't have a stammer.
[39:06.300 --> 39:07.300]  He fully had a stammer while he was testifying.
[39:08.300 --> 39:09.300]  And he was talking about the homeless problem down here.
[39:10.300 --> 39:11.300]  And he left immediately after he spoke.
[39:12.300 --> 39:14.300]  And the council spent maybe 20 minutes
[39:15.300 --> 39:17.300]  debating the issue and gathering city,
[39:18.300 --> 39:19.300]  or asking the city manager about resources
[39:20.300 --> 39:21.300]  to help the kid with his issue
[39:22.300 --> 39:23.300]  and address some of the issues the kid brought up.
[39:24.300 --> 39:25.300]  And it would have been great if he was there for that.
[39:26.300 --> 39:27.300]  But he was already gone.
[39:28.300 --> 39:29.300]  He was gone and I doubt he'll pull it up online later.
[39:30.300 --> 39:31.300]  I've been there when they've called upon you
[39:32.300 --> 39:33.300]  to answer a cannabis question.
[39:34.300 --> 39:35.300]  They're like, Michael, are you here?
[39:36.300 --> 39:37.300]  Or the one guy's like, that guy over there knows, let him speak.
[39:38.300 --> 39:39.300]  And you just stand up and you're like, the answer is this.
[39:40.300 --> 39:41.300]  And the people look at you like you're a fucking robot.
[39:42.300 --> 39:44.300]  So become, you guys can all become that guy for council.
[39:45.300 --> 39:47.300]  And don't expect it to happen overnight.
[39:48.300 --> 39:50.300]  I've been watching Mike do this for probably eight years.
[39:50.300 --> 39:51.300]  It takes a lot of time, folks.
[39:52.300 --> 39:54.300]  When you first go, at best,
[39:55.300 --> 39:57.300]  you're the articulate guy talking about weed.
[39:58.300 --> 40:00.300]  The fifth time you go and speak,
[40:01.300 --> 40:03.300]  you're the really articulate guy who comes to meetings
[40:04.300 --> 40:05.300]  and knows what he's talking about.
[40:06.300 --> 40:07.300]  And he really seems to know, you know,
[40:08.300 --> 40:09.300]  he's presenting an argument in a way
[40:10.300 --> 40:11.300]  that a lot of people are really starting to listen to.
[40:12.300 --> 40:14.300]  And after the first year or so,
[40:15.300 --> 40:17.300]  you're the person they think of when that issue comes up.
[40:17.300 --> 40:19.300]  I should get ahold of that guy and ask him
[40:20.300 --> 40:21.300]  what his take on this issue is.
[40:22.300 --> 40:24.300]  Now I get two or three calls a week from reporters down here.
[40:25.300 --> 40:28.300]  Sometimes fact-checking a story they're doing.
[40:29.300 --> 40:31.300]  Sometimes asking for my take on an issue.
[40:32.300 --> 40:33.300]  I'm forever running to the news
[40:34.300 --> 40:35.300]  or running to the newsstand to grab a paper.
[40:36.300 --> 40:37.300]  Like, it's just something that comes up
[40:38.300 --> 40:39.300]  after you start doing it for a while.
[40:40.300 --> 40:41.300]  We'll be in the car and both of our phones will ring
[40:42.300 --> 40:44.300]  and it's the same reporter texting his both like, bleep, bleep.
[40:44.300 --> 40:45.300]  Do you know someone who can blank
[40:46.300 --> 40:47.300]  and we both look at each other and chuckle?
[40:48.300 --> 40:49.300]  Yeah. What's the answer to this odd cannabis question?
[40:50.300 --> 40:51.300]  I've been in the car with Mike
[40:52.300 --> 40:53.300]  and city council members have called him.
[40:54.300 --> 40:55.300]  He's like, turn down the music, dude.
[40:56.300 --> 40:57.300]  I got the reggae full blast.
[40:58.300 --> 40:59.300]  And he's like, this is a council member.
[41:00.300 --> 41:01.300]  You'll have to turn that down.
[41:02.300 --> 41:03.300]  The meetings are real formal
[41:04.300 --> 41:05.300]  and it's so procedural
[41:06.300 --> 41:07.300]  and there's police officers
[41:08.300 --> 41:10.300]  and the heads of the city or the town or whatever there.
[41:11.300 --> 41:12.300]  So it seems real formal.
[41:12.300 --> 41:13.300]  And kind of terrifying.
[41:14.300 --> 41:16.300]  But once you've gone a few times,
[41:17.300 --> 41:19.300]  you see that it's just bored politicians
[41:20.300 --> 41:22.300]  who desperately want someone else to give a shit.
[41:23.300 --> 41:24.300]  And they're super happy
[41:25.300 --> 41:26.300]  to have anyone come down to the meetings
[41:27.300 --> 41:28.300]  and be interested the whole time.
[41:29.300 --> 41:30.300]  The only people that are there are paid to be there
[41:31.300 --> 41:32.300]  or people that are asking for something.
[41:33.300 --> 41:34.300]  When you start showing up,
[41:35.300 --> 41:37.300]  is the guy saying, I've done my homework.
[41:38.300 --> 41:39.300]  I figured out what I'm doing.
[41:40.300 --> 41:41.300]  I'm going to do this.
[41:42.300 --> 41:43.300]  I figured out that marijuana legalization
[41:44.300 --> 41:47.300]  could save our county $100,000
[41:48.300 --> 41:50.300]  and make our county $200,000 on top of that.
[41:51.300 --> 41:52.300]  So it's $300,000 total.
[41:53.300 --> 41:54.300]  They freak the fuck out.
[41:55.300 --> 41:56.300]  Everybody else goes, here's my issue.
[41:57.300 --> 41:58.300]  I need $10,000. Here's my issue.
[41:59.300 --> 42:00.300]  I need $35,000.
[42:01.300 --> 42:02.300]  Or even $50.
[42:03.300 --> 42:04.300]  The youth center needs another $3,000.
[42:05.300 --> 42:06.300]  The parking thing needs this much.
[42:07.300 --> 42:08.300]  When you show up and say,
[42:09.300 --> 42:10.300]  I found a way for you to make
[42:10.300 --> 42:11.300]  a huge amount of money
[42:12.300 --> 42:14.300]  or a way to bring a whole bunch of jobs to our area.
[42:15.300 --> 42:16.300]  When you tell your argument well,
[42:17.300 --> 42:19.300]  you can really hit these people
[42:20.300 --> 42:21.300]  in ways that they're going to go home thinking about.
[42:22.300 --> 42:23.300]  Mike has given you guys 12 good points to make.
[42:24.300 --> 42:25.300]  The tax money that it's bringing in,
[42:26.300 --> 42:27.300]  the jobs that it's going to make.
[42:28.300 --> 42:30.300]  Mike has already gotten you guys a bunch of head starts.
[42:31.300 --> 42:33.300]  I mean, 10 years ago when I was studying this stuff in college,
[42:34.300 --> 42:35.300]  it was all theoretical.
[42:36.300 --> 42:38.300]  We could guess what legalization might do to an area.
[42:38.300 --> 42:39.300]  We could look at Amsterdam
[42:40.300 --> 42:42.300]  and kind of guesstimate what that would look like in Denver.
[42:43.300 --> 42:45.300]  But it's been 15 years
[42:46.300 --> 42:47.300]  since our medical marijuana laws passed.
[42:48.300 --> 42:50.300]  2008 was the dispensary explosion
[42:51.300 --> 42:52.300]  with the medical marijuana heyday
[42:53.300 --> 42:54.300]  that we always talk about on the show.
[42:55.300 --> 42:56.300]  That was 2008.
[42:57.300 --> 42:58.300]  That was seven years ago.
[42:59.300 --> 43:01.300]  And so the data that's been collected
[43:02.300 --> 43:03.300]  over all that time,
[43:04.300 --> 43:06.300]  the cops were sure this was going to lead to the apocalypse.
[43:06.300 --> 43:07.300]  The rehab industry was sure
[43:08.300 --> 43:09.300]  this was going to lead to the apocalypse.
[43:10.300 --> 43:11.300]  The government was sure.
[43:12.300 --> 43:13.300]  And so everybody was keeping records.
[43:14.300 --> 43:15.300]  The Department of Revenue in Colorado,
[43:16.300 --> 43:17.300]  you can go on their website
[43:18.300 --> 43:20.300]  and pull the tax numbers by county, man.
[43:21.300 --> 43:22.300]  You can see what the 1% kickback
[43:23.300 --> 43:25.300]  that the generating area gets from the state adds up to
[43:26.300 --> 43:28.300]  for every little town that allows it.
[43:29.300 --> 43:30.300]  And so you can pull those numbers
[43:31.300 --> 43:32.300]  wherever you are on the planet now
[43:33.300 --> 43:35.300]  and say our little town has 40,000 people
[43:36.300 --> 43:38.300]  I've done the math and we can make this much
[43:39.300 --> 43:40.300]  or save this much.
[43:41.300 --> 43:42.300]  Make this much, definitely.
[43:43.300 --> 43:44.300]  It'll cost you a little, but over a year's time
[43:45.300 --> 43:46.300]  you're going to, we've seen what we did.
[43:47.300 --> 43:48.300]  We made $17 million here.
[43:49.300 --> 43:50.300]  You're not experimenting anymore.
[43:51.300 --> 43:52.300]  You're just looking at the reality
[43:53.300 --> 43:55.300]  and choosing the course that makes the most sense.
[43:56.300 --> 43:57.300]  All right, dude, we've gone just over 45 minutes.
[43:58.300 --> 43:59.300]  I'll let you go.
[44:00.300 --> 44:01.300]  You've got to be done in 14 minutes at the most.
[44:02.300 --> 44:03.300]  I'm pretty much done, man.
[44:04.300 --> 44:05.300]  If you guys have questions about getting involved
[44:06.300 --> 44:10.300]  or need help finding something research wise,
[44:11.300 --> 44:12.300]  feel free to tweet me or feel free to shoot the podcast
[44:13.300 --> 44:14.300]  and email and we'll get those answered on the show.
[44:15.300 --> 44:16.300]  Yeah, we'd love to.
[44:17.300 --> 44:18.300]  We love the interaction.
[44:19.300 --> 44:20.300]  If we skip something, if there's something else
[44:21.300 --> 44:22.300]  that you need more details on, get it Mike, get it myself.
[44:23.300 --> 44:24.300]  Get at the show.
[44:25.300 --> 44:26.300]  We'll answer it for you.
[44:27.300 --> 44:28.300]  Basically, go ahead, bro.
[44:29.300 --> 44:30.300]  You got something else to go for it.
[44:31.300 --> 44:32.300]  Do it.
[44:33.300 --> 44:34.300]  Just start Googling.
[44:34.300 --> 44:35.300]  We'll definitely help you.
[44:36.300 --> 44:37.300]  All human information is on the Internet.
[44:38.300 --> 44:39.300]  Now you just have to ask Google correctly
[44:40.300 --> 44:41.300]  and it will bring it to you.
[44:42.300 --> 44:43.300]  Mike gave out a bunch of groups that we should support.
[44:44.300 --> 44:45.300]  Those groups I'll repeat them.
[44:46.300 --> 44:47.300]  They were normal.
[44:48.300 --> 44:49.300]  It's NORML, the National Organization
[44:50.300 --> 44:51.300]  for the Reform of Marijuana Laws.
[44:52.300 --> 44:53.300]  The MPP, the medical, remind me what the marijuana.
[44:54.300 --> 44:55.300]  Marijuana Policy Project.
[44:56.300 --> 44:57.300]  Policy Project.
[44:58.300 --> 44:59.300]  Yeah, yeah, I saw it coming.
[45:00.300 --> 45:01.300]  LEAP, that's Law Enforcement Against Prohibition.
[45:02.300 --> 45:03.300]  Make sure you check those guys out.
[45:04.300 --> 45:05.300]  Keep yourself out of trouble.
[45:06.300 --> 45:07.300]  And FlexYourRights.com, is that it?
[45:08.300 --> 45:09.300]  FlexYourRights.com.
[45:10.300 --> 45:11.300]  Yep, FlexYourRights.com, I believe.
[45:12.300 --> 45:13.300]  If you just Google Flex Your Rights, it'll come right up.
[45:14.300 --> 45:15.300]  Yeah, check out that because then you can learn
[45:16.300 --> 45:17.300]  how to protect yourself in an interaction
[45:18.300 --> 45:19.300]  with law enforcement.
[45:20.300 --> 45:21.300]  In an upcoming video, we're going to watch,
[45:22.300 --> 45:23.300]  or an upcoming episode, we're going to watch
[45:24.300 --> 45:25.300]  a video of some cops smoking cannabis
[45:26.300 --> 45:27.300]  for the first time.
[45:28.300 --> 45:29.300]  They're retired police officers.
[45:30.300 --> 45:31.300]  I haven't seen the video yet, but we're definitely
[45:32.300 --> 45:33.300]  going to watch that here on the show.
[45:34.300 --> 45:35.300]  I think Clint is going to be on a future episode.
[45:36.300 --> 45:37.300]  Nice, I love it when Clint's on the show.
[45:38.300 --> 45:39.300]  Him and I went to see, him and I and a few
[45:40.300 --> 45:41.300]  other friends actually went to see Doug Benson
[45:42.300 --> 45:44.300]  on 420, and Doug recorded a comedy album
[45:45.300 --> 45:46.300]  on 420, and the album is now out.
[45:47.300 --> 45:48.300]  And Clint and I both downloaded it,
[45:49.300 --> 45:50.300]  and we have listened to it, and we're going
[45:51.300 --> 45:52.300]  to review the album here on the show.
[45:53.300 --> 45:54.300]  Nice.
[45:55.300 --> 45:56.300]  And then we're going to get Clint's stupid high.
[45:57.300 --> 45:58.300]  That's what I think is going to happen on that episode.
[45:59.300 --> 46:00.300]  I want to be here for his first dab.
[46:01.300 --> 46:02.300]  I don't think Clint will ever take a dab.
[46:02.300 --> 46:03.300]  I think he's going to be a little bit afraid.
[46:04.300 --> 46:05.300]  Everybody is at first.
[46:06.300 --> 46:07.300]  All right, you guys, we're going to start
[46:08.300 --> 46:09.300]  wrapping up the show.
[46:10.300 --> 46:11.300]  Before I get too far, I want to give a big
[46:12.300 --> 46:13.300]  shout out to my homie D's.
[46:14.300 --> 46:15.300]  The other day I played a really dancey
[46:16.300 --> 46:17.300]  electronic song at the end of the podcast,
[46:18.300 --> 46:19.300]  and that was from my buddy D's.
[46:20.300 --> 46:21.300]  We're going to play that one again here
[46:22.300 --> 46:23.300]  at the end of the episode.
[46:24.300 --> 46:25.300]  I'm going to make a note to do that.
[46:26.300 --> 46:27.300]  Also, huge, huge shout out to Sunny,
[46:28.300 --> 46:29.300]  Rive, and Arnie.
[46:30.300 --> 46:31.300]  My friend Sunny threw a party Saturday night.
[46:32.300 --> 46:33.300]  We've never met before, and we put a band
[46:34.300 --> 46:35.300]  together that night, and we played a bunch
[46:36.300 --> 46:37.300]  of songs for a few hours, and we killed it.
[46:38.300 --> 46:39.300]  It was a lot of fun.
[46:40.300 --> 46:41.300]  Shout out to Sunny for the invite.
[46:42.300 --> 46:43.300]  Shout out to Rive and Arnie for joining me.
[46:44.300 --> 46:45.300]  It was great fun.
[46:46.300 --> 46:47.300]  I look forward to doing that again
[46:48.300 --> 46:49.300]  in the very near future.
[46:50.300 --> 46:51.300]  Big shout out to the Spot Dispensary.
[46:52.300 --> 46:53.300]  Shout out to the Grammy Gatsby.
[46:54.300 --> 46:55.300]  Mike, big old shout out for coming on the
[46:56.300 --> 46:57.300]  show and teaching people how to get involved.
[46:58.300 --> 46:59.300]  That's what we've needed for a little bit here.
[47:00.300 --> 47:01.300]  Thanks, bro.
[47:02.300 --> 47:03.300]  I'm Mike.
[47:04.300 --> 47:05.300]  I'm 15.
[47:06.300 --> 47:07.300]  We can direct message about whatever.
[47:08.300 --> 47:09.300]  I can help you get involved.
[47:10.300 --> 47:11.300]  I've spent 10 years passionately researching
[47:12.300 --> 47:13.300]  cannabis, the history, the medical effects,
[47:14.300 --> 47:15.300]  all of that, so I'm happy to point you in
[47:16.300 --> 47:17.300]  whatever direction you're looking to get
[47:18.300 --> 47:19.300]  informed on, guys.
[47:20.300 --> 47:21.300]  Just hit me up.
[47:22.300 --> 47:23.300]  Hit up the show.
[47:24.300 --> 47:25.300]  He knows a lot of shit, too.
[47:26.300 --> 47:27.300]  It's not a real narrow scope.
[47:28.300 --> 47:29.300]  He knows a broad scope.
[47:30.300 --> 47:31.300]  If it's any at all weed or social policy
[47:32.300 --> 47:33.300]  issues, I'll be there.
[47:34.300 --> 47:35.300]  Thanks for helping us, dude.
[47:36.300 --> 47:37.300]  Thanks for listening to another episode.
[47:38.300 --> 47:39.300]  I'll be back Monday with I think it's
[47:40.300 --> 47:41.300]  going to be episode 78 Monday.
[47:42.300 --> 47:43.300]  I love it.
[47:44.300 --> 47:45.300]  Dude, can't wait for a hundred, man.
[47:46.300 --> 47:47.300]  I have no big promises for 100.
[47:48.300 --> 47:49.300]  I've been trying to focus about two
[47:50.300 --> 47:51.300]  episodes ahead right now.
[47:52.300 --> 47:53.300]  Just keep some tight.
[47:54.300 --> 47:55.300]  If you guys have ideas for episode 100,
[47:56.300 --> 47:57.300]  let me know.
[47:58.300 --> 47:59.300]  We'll see what we can do.
[48:00.300 --> 48:01.300]  Now that the show is over,
[48:02.300 --> 48:03.540]  All you have to do is send me an email.
[48:03.540 --> 48:05.180]  It's growfromyourheart.hotmail.com.
[48:05.180 --> 48:07.060]  I'll get you all the information you need.
[48:07.060 --> 48:09.220]  Mike and I would love to review your products on the show.
[48:09.220 --> 48:11.580]  We'd like to play with all the toys you guys send me.
[48:11.580 --> 48:12.700]  We'll let you know.
[48:12.700 --> 48:15.380]  So now that the show is over, please go to iTunes.
[48:15.380 --> 48:16.920]  Just like our buddy did at the start of the show,
[48:16.920 --> 48:19.120]  leave a comment, give me a five-star rating.
[48:20.260 --> 48:21.940]  You know, what that does is it helps us
[48:21.940 --> 48:23.620]  move up into the ranks in iTunes.
[48:23.620 --> 48:24.720]  More people see the show,
[48:24.720 --> 48:25.940]  more people will listen to the show,
[48:25.940 --> 48:28.380]  more people will grow good cannabis.
[48:28.380 --> 48:29.380]  It just goes in a cycle.
[48:29.380 --> 48:30.220]  So.
[48:30.220 --> 48:31.260]  The more people listening,
[48:31.260 --> 48:32.900]  the better the herb's gonna be everywhere.
[48:32.900 --> 48:34.220]  Everywhere, you guys.
[48:34.220 --> 48:36.340]  Don't forget that the show is available on iTunes, Stitcher,
[48:36.340 --> 48:38.820]  and every single episode is always and forever archived
[48:38.820 --> 48:41.380]  on iRegeneticsColorado.com.
[48:41.380 --> 48:43.100]  You guys, we did add a donation button
[48:43.100 --> 48:44.860]  to the podcast page a while back.
[48:44.860 --> 48:46.260]  Not trying to beg, but all you gotta do
[48:46.260 --> 48:49.020]  is go to the iRegenetics Colorado website,
[48:49.020 --> 48:50.740]  click on the Grow From Your Heart podcast tab.
[48:50.740 --> 48:52.340]  At the top right, there's that donation button.
[48:52.340 --> 48:53.740]  It's a little PayPal logo.
[48:53.740 --> 48:54.560]  Click on that.
[48:54.560 --> 48:56.360]  It does go directly to my PayPal account.
[48:56.360 --> 48:58.020]  I'm never gonna charge you for this podcast.
[48:58.020 --> 49:00.180]  I promise it's always going to be free,
[49:00.180 --> 49:02.180]  but if you wanna make a contribution for my time
[49:02.180 --> 49:05.300]  and my energy, it would definitely be appreciated.
[49:05.300 --> 49:07.020]  We're on all the social media sites.
[49:07.020 --> 49:09.000]  On Twitter, it's at GFYH Podcast.
[49:09.000 --> 49:10.940]  On Facebook, it's Grow From Your Heart.
[49:11.900 --> 49:15.140]  On Instagram, you're gonna wanna follow at iRegenetics.
[49:15.140 --> 49:16.100]  That's what I think you should do.
[49:16.100 --> 49:17.100]  Also follow Mike.
[49:18.300 --> 49:19.660]  You guys, big shout out to my ninja spence.
[49:19.660 --> 49:20.500]  Thanks again for listening.
[49:20.500 --> 49:22.580]  Until next time, take a fat dad
[49:22.580 --> 49:24.180]  and give your mama a hug for me.
