[00:16.640 --> 00:19.160]  Welcome back, Cannabis community.
[30:57.920 --> 31:01.080]  but unfortunately in this industry, that's how it goes.
[31:01.080 --> 31:03.880]  So you're gonna have to suck up your pride a little bit.
[31:05.200 --> 31:07.220]  And then you say reputable channels you can go through
[31:07.220 --> 31:09.380]  to get hooked up with someone legit.
[31:09.380 --> 31:11.040]  Now I don't have any recommendations
[31:11.080 --> 31:13.560]  of facilities you could go to and apply
[31:13.560 --> 31:15.380]  or hiring services I would recommend
[31:15.380 --> 31:17.520]  where you can go and they'll find you a job.
[31:17.520 --> 31:20.800]  What I'm going to recommend is that you apply your ass off.
[31:20.800 --> 31:24.160]  Create an impressive resume, sell yourself.
[31:24.160 --> 31:26.640]  Whatever skills you've got, list them on there.
[31:26.640 --> 31:28.720]  But don't oversell yourself and don't lie
[31:28.720 --> 31:30.800]  because if you tell me you can trim two pounds a day
[31:30.800 --> 31:32.420]  and I hire you and you trim a pound a day,
[31:32.420 --> 31:33.420]  I'll fire you quickly
[31:33.420 --> 31:36.020]  because you set expectations you cannot meet.
[31:36.020 --> 31:38.720]  If you tell me you can only trim 3 quarters of a pound a day
[31:38.720 --> 31:41.600]  and I hire you and you trim 3 quarters to a pound a day,
[31:41.600 --> 31:43.520]  I'll be ecstatic because you met the goal
[31:43.520 --> 31:46.700]  you set for yourself and we can improve on you from there.
[31:46.700 --> 31:48.880]  If you can't reach the goal you bragged about,
[31:48.880 --> 31:50.320]  I'm not gonna keep you around.
[31:50.320 --> 31:53.560]  Anyhow, design a fancy impressive resume.
[31:53.560 --> 31:56.720]  Don't lie, don't embellish it, but create a resume.
[31:56.720 --> 32:00.120]  Get yourself in the door somewhere, then work your ass off.
[32:00.120 --> 32:03.160]  And with your mindset and with the way you think
[32:03.160 --> 32:04.860]  and with the letter that you sent me,
[32:04.860 --> 32:07.200]  I can tell that you're not going to be a trimmer
[32:07.200 --> 32:08.040]  for very long.
[32:08.360 --> 32:10.200]  You will be the next step really quickly.
[32:10.200 --> 32:12.720]  Then whatever is next in line, you'll be that.
[32:12.720 --> 32:14.920]  And you will be the black belt of whatever facility
[32:14.920 --> 32:17.400]  you go to before no time.
[32:17.400 --> 32:19.880]  And if you don't like the facility where you land
[32:19.880 --> 32:22.740]  in the first jump, go apply at more facilities
[32:22.740 --> 32:23.580]  while you're off.
[32:23.580 --> 32:25.920]  On your day at work, five days a week and bust your ass.
[32:25.920 --> 32:28.600]  And then on the sixth day, get up and go apply
[32:28.600 --> 32:31.360]  at as many grows and dispensaries as you can find.
[32:31.360 --> 32:33.840]  Go apply everywhere until you can find a facility
[32:33.840 --> 32:36.440]  that you like and then take over that one.
[32:36.480 --> 32:38.360]  With the mindset that you've got,
[32:38.360 --> 32:40.680]  you're not going to be stuck with an entry level position
[32:40.680 --> 32:41.520]  for very long.
[32:41.520 --> 32:43.200]  I can tell you've got a strong mind that you want
[32:43.200 --> 32:47.100]  to move forward and bosses, owners, managers,
[32:47.100 --> 32:48.320]  we see that sort of thing.
[32:48.320 --> 32:51.480]  So start where you can, get in there, kick ass,
[32:51.480 --> 32:52.820]  and then slowly work your way up.
[32:52.820 --> 32:55.940]  Honestly, I started off at, I'm the lead cultivator
[32:55.940 --> 32:58.720]  for Three Rivers and I started off there as a grow tech.
[32:58.720 --> 33:00.560]  I was hired on as grow help.
[33:00.560 --> 33:04.720]  I had ended my career with another grow a while back
[33:04.760 --> 33:06.680]  and I was taking some time and I saw that they
[33:06.680 --> 33:07.800]  were advertising and I was like,
[33:07.800 --> 33:09.920]  it'd be fun just to go dick around in a grow.
[33:09.920 --> 33:14.120]  And they hired me and then I noticed that I was,
[33:14.120 --> 33:15.400]  the diplomatic way to say it would be,
[33:15.400 --> 33:17.860]  I was probably more experienced in a grow
[33:17.860 --> 33:22.320]  than the current lead grower they had in place.
[33:22.320 --> 33:26.320]  And slowly I proved myself and I took over the position
[33:26.320 --> 33:28.360]  as lead cultivator and now I run that facility
[33:28.360 --> 33:30.280]  and the new facility that they've opened.
[33:30.280 --> 33:33.140]  So I started at the bottom of the totem pole
[33:33.140 --> 33:36.100]  and I climbed my way to the top and now I am management
[33:36.100 --> 33:38.540]  and I'm in the management meetings and I've got,
[33:38.540 --> 33:41.520]  I think there are 15 people that I'm pretty much
[33:41.520 --> 33:43.060]  responsible for all day.
[33:43.060 --> 33:45.580]  So yeah, start where you can and work your way up.
[33:45.580 --> 33:48.080]  That's one of my biggest pieces of advice.
[33:48.080 --> 33:50.320]  And now I said that I didn't have recommendations
[33:50.320 --> 33:52.100]  for places to go, but there are a few places
[33:52.100 --> 33:55.860]  that I do like and I know that they do things the right way.
[33:55.860 --> 33:59.020]  The first one I would recommend is the House of Dankness,
[33:59.020 --> 34:00.340]  Rare Dankness with Scott Reach.
[34:00.340 --> 34:01.500]  They do things well.
[34:01.540 --> 34:03.580]  A Cut Above does things very well.
[34:03.580 --> 34:05.620]  Kind Love does things very well.
[34:05.620 --> 34:06.460]  Those are just three.
[34:06.460 --> 34:07.660]  I like to do things in groups of three.
[34:07.660 --> 34:11.140]  So those are three that I may recommend that you check out.
[34:11.140 --> 34:12.620]  Now here's another thing I wanna touch on.
[34:12.620 --> 34:16.000]  You said you have absolutely no experience.
[34:16.000 --> 34:17.660]  That sounds like a bad thing to a lot of people,
[34:17.660 --> 34:20.900]  but to myself, I like that because I can hire you
[34:20.900 --> 34:23.220]  and I can train you to be the grower that I need
[34:23.220 --> 34:25.060]  instead of the grower that you already are
[34:25.060 --> 34:27.800]  with bad habits and problems.
[34:27.800 --> 34:31.040]  So if you get an interview, make sure you let the person
[34:31.580 --> 34:33.600]  that interviews you know that you don't have any experience,
[34:33.600 --> 34:36.400]  but you are eager to learn and you're eager to learn
[34:36.400 --> 34:39.020]  how to do it the way that it is done in that facility.
[34:39.020 --> 34:41.640]  One of the most frustrating things for me as a person
[34:41.640 --> 34:43.960]  that hires people and then has to work with them,
[34:43.960 --> 34:45.640]  it's so funny because people in interviews
[34:45.640 --> 34:46.920]  are not the fucking people that show up
[34:46.920 --> 34:47.980]  for the first day of work.
[34:47.980 --> 34:49.840]  It's never the same person, rarely.
[34:49.840 --> 34:51.780]  Maybe two out of 10 times you interview somebody
[34:51.780 --> 34:54.160]  and that person comes back for work the first day.
[34:54.160 --> 34:57.360]  It's really rare, but it's really frustrating
[34:57.360 --> 34:59.240]  to hire somebody that you think is gonna help you
[34:59.240 --> 35:01.480]  in your grow and they spend the first week
[35:01.480 --> 35:04.160]  of their employment teaching you what you're doing wrong
[35:04.160 --> 35:06.680]  in your grow when they're running a small grow
[35:06.680 --> 35:10.140]  and they have no experience in the environment
[35:10.140 --> 35:11.240]  that they are now in.
[35:11.240 --> 35:13.440]  It's super frustrating and it happens often
[35:13.440 --> 35:15.000]  in a large facility.
[35:15.000 --> 35:16.080]  So don't be that guy.
[35:16.080 --> 35:18.000]  Don't go in there trying to reinvent the wheel.
[35:18.000 --> 35:19.900]  Go in there knowing how the wheel rolls
[35:19.900 --> 35:21.860]  and just trying to be part of their wheel.
[35:21.860 --> 35:23.720]  That's my biggest advice to you.
[35:23.720 --> 35:25.080]  All right, hey, I wanna say thanks again
[35:25.080 --> 35:26.800]  for the great email.
[35:26.800 --> 35:28.240]  I'm not sure if you want your name read,
[35:28.240 --> 35:29.800]  so I'm gonna keep that private.
[35:29.800 --> 35:31.920]  In the future, if people wanna send me emails,
[35:31.920 --> 35:33.860]  I would appreciate it if you let me know
[35:33.860 --> 35:36.320]  if you'd like me to read your name or keep you anonymous.
[35:36.320 --> 35:37.880]  That would help us both out.
[35:37.880 --> 35:40.080]  Ladies and gentlemen, I would love to hear from you.
[35:40.080 --> 35:41.680]  If you've got a question about cannabis
[35:41.680 --> 35:43.360]  or if you'd like to say something about cannabis
[35:43.360 --> 35:45.400]  or if you've got a product you'd like me to review
[35:45.400 --> 35:47.440]  or if you'd like to sponsor the podcast,
[35:47.440 --> 35:48.260]  send me an email.
[35:48.260 --> 35:50.840]  It's growfromyourheartathotmail.com.
[35:50.840 --> 35:52.840]  I would love to answer your grow questions
[35:52.840 --> 35:54.840]  on a future episode.
[35:54.840 --> 35:55.800]  Ladies and gentlemen, I need to give
[35:55.800 --> 35:56.880]  a couple of huge shout outs.
[35:56.880 --> 35:59.080]  Yo, my friend Adam K., a big shout out.
[35:59.080 --> 36:03.680]  Also, Steven P., Brett C., and Michael Zartarian.
[36:03.680 --> 36:04.760]  Big shout out, you guys.
[36:04.760 --> 36:05.960]  Thanks for the support.
[36:05.960 --> 36:07.560]  Ladies and gentlemen, this is the part of the podcast
[36:07.560 --> 36:10.600]  where I encourage everybody to stalk me on social media.
[36:10.600 --> 36:12.280]  I love social media interactions.
[36:12.280 --> 36:13.480]  Find me on Facebook.
[36:13.480 --> 36:15.800]  Simply search for the Grow From Your Heart Podcast.
[36:15.800 --> 36:18.200]  On Instagram, I use my other company name.
[36:18.200 --> 36:23.200]  It's iregenetics, I-R-I-E underscore G-E-N-E-T-I-C-S,
[36:23.680 --> 36:25.440]  iregenetics on Instagram.
[36:25.440 --> 36:26.920]  Check out my cannabis photography.
[36:26.920 --> 36:29.520]  You can also drop into my Instagram live videos
[36:29.520 --> 36:30.840]  and interact with me there.
[36:30.840 --> 36:33.760]  You can ask questions and get them answered in real time.
[36:33.760 --> 36:35.400]  Also, check me out on Twitter.
[36:35.400 --> 36:37.200]  It's at G-F-Y-H podcast.
[36:37.200 --> 36:40.560]  And don't forget that the first 160 episodes
[36:40.560 --> 36:42.400]  are now archived on YouTube.
[36:42.400 --> 36:43.920]  Just go to YouTube and search
[36:43.920 --> 36:46.560]  for the Grow From Your Heart Podcast.
[36:46.560 --> 36:48.240]  Once again, if you've got something you'd like to say
[36:48.240 --> 36:50.620]  and you're not into all of the social media madness,
[36:50.620 --> 36:51.680]  you can send me an email.
[36:51.680 --> 36:55.400]  It's growfromyourheartathotmail.com.
[36:55.880 --> 36:58.280]  Also, podcast world, don't forget about Patreon.
[36:58.280 --> 37:00.840]  If you feel like this episode was worth a couple of bucks
[37:00.840 --> 37:02.500]  and you'd like to contribute to the show,
[37:02.500 --> 37:05.880]  you can go to patreon.com slash growfromyourheart,
[37:05.880 --> 37:08.080]  and all of the information that you need to sign up
[37:08.080 --> 37:09.320]  will be right there.
[37:09.320 --> 37:10.560]  If you're curious about what I'm doing
[37:10.560 --> 37:13.740]  with the contributions, my MacBook is getting really slow.
[37:13.740 --> 37:15.340]  So once I've got enough contributions,
[37:15.340 --> 37:17.240]  I'm going to replace this MacBook.
[37:17.240 --> 37:18.760]  Those contributions are also used
[37:18.760 --> 37:20.700]  to cover the cost of my website.
[37:20.700 --> 37:22.140]  My website costs a little bit of money
[37:22.140 --> 37:23.440]  to keep alive every year.
[37:23.440 --> 37:25.080]  That's where I host the podcast.
[37:25.720 --> 37:27.920]  So the folks that are able to contribute on Patreon
[37:27.920 --> 37:29.760]  are keeping the podcast alive.
[37:29.760 --> 37:32.040]  If you're not able to contribute, I still love you.
[37:32.040 --> 37:33.440]  I still thank you for listening.
[37:33.440 --> 37:36.000]  Just keep listening and you're doing your part for us.
[37:36.000 --> 37:37.420]  Big shout out to everybody who has been able
[37:37.420 --> 37:38.760]  to contribute to Patreon.
[37:38.760 --> 37:40.560]  I truly appreciate it.
[37:40.560 --> 37:42.680]  Ladies and gentlemen, I'll be back Thursday for a quickie.
[37:42.680 --> 37:43.680]  Won't you join me?
[37:43.680 --> 37:45.080]  And then of course, I'll be back Monday
[37:45.080 --> 37:46.920]  with brand new content.
[37:46.920 --> 37:49.280]  I want to give a huge shout out to my friend, Jay Dennis.
[37:49.280 --> 37:51.600]  And until next time, take a fat dab
[37:51.600 --> 37:53.160]  and give your mom a hug for me.
[38:14.580 --> 38:24.820]  ♪ We want to give to you the time, time, time, time now ♪
[38:26.120 --> 38:27.880]  ♪ Justice, justice, where the youths them need overall ♪
[38:27.880 --> 38:30.780]  ♪ The way them deal with mankind, hey yo, hey yo, hey yo ♪
[38:30.780 --> 38:33.640]  ♪ And then she no go cry for no guy in a three piece suit ♪
[38:33.640 --> 38:37.200]  ♪ No no pretty boy in a brisk Nike boot ♪
[38:37.200 --> 38:40.180]  ♪ She no fall for no double, she no cry for no dupe ♪
[38:40.180 --> 38:43.100]  ♪ She shed those lonely tears for the little girl youths ♪
[38:43.100 --> 38:46.600]  ♪ With balling starry, starry, ex-news and cleaner ♪
[38:46.600 --> 38:49.600]  Food might be dirty but his heart is much cleaner
[38:49.600 --> 38:52.600]  Than those politicians fighting down sense-a-mania
[38:52.600 --> 38:55.600]  And get up everyday dem want fi run this arena
[38:55.600 --> 38:58.600]  Extra, extra, read all about it
[38:58.600 --> 39:01.600]  Get a youths in need and there is no doubt about it
[39:01.600 --> 39:04.600]  If baby want feed and can't do without it
[39:04.600 --> 39:07.600]  Big 45 going to scout it
[39:07.600 --> 39:10.600]  Oh no, the youths dem balling out
[39:10.600 --> 39:13.600]  You dey get a youths dem balling out
[39:13.600 --> 39:16.600]  Youths dem calling out
[39:16.600 --> 39:19.600]  You dey get a youths dem balling out
[39:19.600 --> 39:23.600]  Well, justice is where the youths dem need overall
[39:23.600 --> 39:26.600]  The way dem deal with mankind, all mcgyal start pal
[39:26.600 --> 39:29.600]  Justice is where the youths dem need overall
[39:29.600 --> 39:31.600]  The way dem deal with mankind, listen
[39:31.600 --> 39:35.600]  Now Iman dey sell Jack and Jill went up the hill to sell some marijuana
[39:35.600 --> 39:38.600]  Mcgup the fed dey broke the crown and Jill came tumbling after
[39:38.600 --> 39:41.600]  Think about beef she thought a sheep to thieve inna the pasture
[39:41.600 --> 39:44.600]  And if one try dey that again it's going to bring disaster
[39:44.600 --> 39:47.600]  Kings and kings and the lords of lords never last, they never last
[39:47.600 --> 39:50.600]  Inspire Diana to be a microphone blaster
[39:50.600 --> 39:53.600]  Men a go bow down to no slave master
[39:53.600 --> 39:56.600]  Head the youths dem first and ask the questions dem ask
[39:57.600 --> 39:59.600]  You dey get a youths dem balling out
[39:59.600 --> 40:02.600]  You dey get a youths dem balling out
[40:02.600 --> 40:05.600]  Youths dem calling out
[40:05.600 --> 40:08.600]  You dey get a youths dem balling out
[40:08.600 --> 40:12.600]  Well, justice is where the youths dem need overall
[40:12.600 --> 40:15.600]  The way dem deal with mankind, all mcgyal start pal
[40:15.600 --> 40:18.600]  Justice is where the youths dem need overall
[40:18.600 --> 40:20.600]  The way dem deal with mankind, listen
[40:20.600 --> 40:24.600]  Pinch inna go cry for no guy inna no three piece suit
[40:24.600 --> 40:27.600]  No no pretty boy inna no Chris Nike boot
[40:27.600 --> 40:30.600]  She no fall for no dapper, she no cry for no dupe
[40:30.600 --> 40:33.600]  She shed her lonely tears for the little ghetto youths
[40:33.600 --> 40:37.600]  We're balling starry, starry, ex-news and cleaner
[40:37.600 --> 40:40.600]  Wood might be dirty but his heart is much cleaner
[40:40.600 --> 40:43.600]  Than those politics and fighting gang sense in media
[40:43.600 --> 40:46.600]  And get up everyday dem want fi run this arena
[40:46.600 --> 40:49.600]  Now extra, extra, read all about it
[40:49.600 --> 40:52.600]  Get the youths in need and there is no doubt about it
[40:52.600 --> 40:55.600]  If baby want feed and can't do without it
[40:55.600 --> 40:58.600]  The big 45 going to scout it, oh no
[40:58.600 --> 41:01.600]  Youths dem calling out
[41:01.600 --> 41:04.600]  Youths dem calling out
[41:04.600 --> 41:07.600]  Youths dem calling out
[41:07.600 --> 41:10.600]  Youths dem calling out
[41:10.600 --> 41:13.600]  Youths dem calling out
[41:13.600 --> 41:16.600]  Justice is where the youths dem calling out
[41:16.600 --> 41:19.600]  Youths dem calling out
[41:19.600 --> 41:22.600]  Justice is where the youths dem calling out
