[00:00.000 --> 00:01.800]  Welcome back, Podcast World.
[32:30.640 --> 32:31.200]  Stay good.
[32:31.200 --> 32:32.040]  And we'll see you in a week.
[32:32.480 --> 32:33.760]  That sounds about right.
[32:33.760 --> 32:36.840]  We should just press end right there, but we're not, we're going to go like this.
[32:37.840 --> 32:38.480]  Thanks for hanging out.
[32:38.480 --> 32:39.880]  I did have a lot of fun in this episode.
[32:39.880 --> 32:41.400]  Mike, it was good having you back, dude.
[32:41.440 --> 32:42.040]  Oh yeah, man.
[32:42.680 --> 32:43.560]  Oh, we got to get you on here.
[32:43.560 --> 32:45.680]  It was good getting me out and it was good being back on the show.
[32:45.720 --> 32:47.480]  Dude, you got out of the house twice this.
[32:47.480 --> 32:51.720]  I, uh, I've got a couple of shows that, uh, I want to come over record.
[32:51.960 --> 32:53.480]  So I've got some ideas.
[32:53.480 --> 32:55.520]  There's some stuff in the works.
[32:55.520 --> 32:56.800]  We're going to try to get me on some more.
[32:57.120 --> 33:00.400]  If you think that's a good or a bad idea, feel free to send me a message at
[33:00.400 --> 33:04.480]  Nemo punk 15 on Twitter or Pablo for sensible cannabis laws on Facebook.
[33:04.560 --> 33:07.640]  And a lot of people on the Instagram live feeds ask for more of you.
[33:08.040 --> 33:09.080]  This is so funny.
[33:09.080 --> 33:15.600]  As soon as, uh, I think it was halfway home from the cup and the DGC social
[33:15.600 --> 33:19.000]  media posted that picture of the three of us that I started getting, um,
[33:19.240 --> 33:20.680]  follow requests on Instagram.
[33:20.680 --> 33:22.520]  And I'm like, I don't Graham people.
[33:22.600 --> 33:22.840]  Yeah.
[33:22.840 --> 33:25.640]  He doesn't Instagram very much, but I do enough for both of us.
[33:25.680 --> 33:28.360]  You will not be very amused with my Instagram.
[33:30.240 --> 33:31.840]  Uh, but you can follow my Instagram.
[33:31.880 --> 33:33.560]  It's I re underscore genetics.
[33:33.920 --> 33:35.560]  Ladies and gentlemen, do that.
[33:35.560 --> 33:36.000]  It's great.
[33:36.040 --> 33:38.880]  I'll be back Monday with a fresh new episode.
[33:39.160 --> 33:41.480]  I'm going to cover some more listener emails on Monday.
[33:41.480 --> 33:44.080]  So if you've sent me an email with a cannabis growing question, and you've
[33:44.080 --> 33:46.960]  been wondering if I'm ever going to read it, the answer is yes.
[33:47.160 --> 33:48.600]  I've got a giant stack of emails.
[33:48.800 --> 33:51.880]  Maybe yours is in the pile that comes up on the Monday episode.
[33:52.320 --> 33:54.800]  If you feel like this episode was educational, informative, or
[33:54.800 --> 33:58.280]  entertaining, and you'd like to support the show financially, you can do so
[33:58.280 --> 34:02.240]  by visiting patreon.com slash grow from your heart, all of the information
[34:02.240 --> 34:05.440]  you need to make a contribution will be right there on the screen.
[34:05.920 --> 34:09.120]  If you'd like to support the show and you can't do any financial contributions,
[34:09.240 --> 34:10.000]  that is just fine.
[34:10.000 --> 34:10.640]  Keep listening.
[34:10.640 --> 34:11.720]  I want the show to be free.
[34:11.760 --> 34:15.560]  What you can do is stock us on social media on Facebook.
[34:15.560 --> 34:18.160]  Simply follow the grow from your heart podcast on Twitter.
[34:18.280 --> 34:20.080]  Search for at GFYH podcast.
[34:20.080 --> 34:24.520]  Give us a follow and on Instagram, follow my other company, irie underscore genetics.
[34:24.520 --> 34:27.480]  There's also a grow from your heart podcast, Instagram.
[34:27.480 --> 34:28.800]  I don't post a lot yet.
[34:29.200 --> 34:31.200]  Maybe I'll do that if I had more followers.
[34:31.560 --> 34:33.560]  Also don't forget about cannabis.
[34:33.560 --> 34:36.440]  Ladies and gentlemen, cannabis is a cannabis friendly social media
[34:36.440 --> 34:38.920]  application where you can post your cannabis photography.
[34:39.120 --> 34:42.440]  You can ask cannabis questions and you will not be treated like a criminal
[34:42.640 --> 34:45.800]  because a fan of a plant that makes your life better.
[34:45.920 --> 34:47.320]  So join us on cannabis.
[34:47.520 --> 34:49.120]  We will not delete your cannabis posts.
[34:49.320 --> 34:51.520]  If you've got a plant that's grown like shit and you got a question,
[34:51.560 --> 34:53.800]  snap a picture of it, post it up on cannabis.
[34:53.880 --> 34:55.520]  Say, Hey, what's wrong with my plant?
[34:55.840 --> 34:59.360]  So many people will chime in and there's all, there are a lot of reputable
[34:59.360 --> 35:01.280]  growers that will come in and help you out.
[35:01.440 --> 35:02.120]  So don't be shy.
[35:02.240 --> 35:02.920]  Don't be afraid.
[35:03.040 --> 35:04.040]  Join us on cannabis.
[35:04.160 --> 35:05.920]  Tell them Rasta Jeff sent you.
[35:06.920 --> 35:09.200]  All right, ladies and gentlemen, my throat is about to burn out.
[35:09.200 --> 35:10.600]  I feel like I've been talking long enough.
[35:10.840 --> 35:13.160]  If you'd like to contact me and you're not in all that social media
[35:13.160 --> 35:14.560]  nonsense, you can send me an email.
[35:14.560 --> 35:17.360]  My email address is growfromyourheartathotmail.com.
[35:17.560 --> 35:19.880]  You know that I would love to hear from you one more time.
[35:19.880 --> 35:21.640]  I want to give a shout out to white Mike for hanging out.
[35:21.840 --> 35:25.040]  I also want to give a huge shout out to my buddy, double door dank.
[35:25.240 --> 35:28.720]  And until next time, take a fat dab and give your mom a hug for me.
