[00:17.020 --> 00:19.540]  Welcome back, Cannabis community.
[41:47.260 --> 41:52.260]  Um, last week we were dead set against it this week. We're okay with it. Um,
[41:52.940 --> 41:57.940]  no one really knows what all happened behind those closed doors to get all of
[41:58.140 --> 42:01.900]  these groups on board, but it seems shady shit to me. Of course. Um,
[42:02.180 --> 42:06.260]  Kirsten, why I thought money right away. Um, she's an ape, uh,
[42:06.260 --> 42:09.620]  associated press reporter, follow her Twitter. Um,
[42:09.740 --> 42:14.260]  if you want an easy way to find it, go to my Twitter and look for retweets. Um,
[42:14.300 --> 42:16.140]  at Nemo punk 15 on Twitter, check them out.
[42:16.140 --> 42:19.020]  You guys, she is all over the Colorado legislature.
[42:19.020 --> 42:21.260]  I think she writes for the cannabis occasionally. Um,
[42:21.300 --> 42:24.780]  they use a lot of her stuff, but, uh, she works for the associated press.
[42:25.060 --> 42:28.140]  The cannabis syndicates or stuff. Good deal. Um,
[42:29.060 --> 42:31.220]  she knows the cannabis beat for sure.
[42:31.220 --> 42:35.300]  And she does some great reporting and her Colorado legislature reporting on this
[42:35.300 --> 42:37.380]  has been phenomenal. Um,
[42:37.420 --> 42:40.900]  her Twitter feeds been the highlight of my week, uh, two weeks in a row now.
[42:40.940 --> 42:42.660]  So check it out people.
[42:43.020 --> 42:44.300]  So if this happens, uh,
[42:44.300 --> 42:48.580]  all it's going to really do in my opinion is make medical users have to go to
[42:48.580 --> 42:51.340]  dispensaries and pay dispensary taxes.
[42:51.660 --> 42:52.620]  That's I mean,
[42:52.620 --> 42:57.300]  that's the real goal behind the bill is to get rid of caregivers. Um,
[42:58.980 --> 43:01.740]  during public testimony, the people who are supporting it,
[43:01.740 --> 43:03.900]  the people who put this forward, um,
[43:03.940 --> 43:07.260]  they're saying it's going to get rid of home grows, cartels,
[43:07.780 --> 43:09.300]  home grows being robbed.
[43:09.340 --> 43:12.460]  That's the same way that saying making guns illegal, we'll get rid of guns.
[43:12.860 --> 43:13.860]  This is even dumber.
[43:14.660 --> 43:18.140]  Sort of. Yeah. Yeah. Um, cause the, I mean,
[43:18.140 --> 43:22.860]  most gun owners are law abiding citizens. Right. And if you make guns illegal,
[43:22.860 --> 43:25.980]  bad guys are still going to have guns because they're bad guys.
[43:26.060 --> 43:30.060]  The people that they're targeting in this bill are the people that are growing
[43:30.060 --> 43:33.180]  large amounts of marijuana and sending it out of state.
[43:33.980 --> 43:35.060]  Caregivers aren't doing that.
[43:35.140 --> 43:36.340]  No, I've got patients that would,
[43:36.420 --> 43:39.820]  you would murder me if I grew cannabis and it went anywhere but to your lungs.
[43:40.380 --> 43:43.780]  There's not enough. You follow the rules.
[43:43.900 --> 43:46.620]  And so with the rules as they already are,
[43:46.700 --> 43:50.220]  I smoke so much of what I grow. Yep. Like you get my leftovers basically.
[43:51.620 --> 43:55.820]  Um, repeatedly during the testimony, people brought up, um,
[43:55.820 --> 44:00.060]  the caregiver registry was only became mandatory January 1st.
[44:00.860 --> 44:03.140]  All of the new doctor, um,
[44:03.260 --> 44:06.580]  rules and regs came down the pipe in October.
[44:07.300 --> 44:09.380]  And so those are just now taking effect.
[44:09.700 --> 44:13.020]  All the extended plant count stuff that we've already covered here in Colorado,
[44:13.020 --> 44:14.020]  all of that's gone.
[44:14.340 --> 44:17.420]  It doesn't matter how many plants I'm totally legally allowed to grow in
[44:17.440 --> 44:19.340]  Colorado. Um,
[44:19.500 --> 44:24.340]  unless your doctor is willing to risk their medical license and go to court to
[44:24.340 --> 44:28.020]  testify that you need more than six plants to treat your condition,
[44:28.300 --> 44:32.700]  you ain't getting more than six. And so the people who have, uh,
[44:33.300 --> 44:36.380]  are allegedly being targeted by this bill, um,
[44:36.420 --> 44:39.900]  are the people who are scamming the medical marijuana doctors to get extended
[44:39.900 --> 44:41.500]  plant counts. They're,
[44:42.180 --> 44:45.660]  it's a scam because those patients don't need anywhere near that level of
[44:45.660 --> 44:49.420]  medicine so that there's a plenty of excess to send to Arkansas or wherever
[44:49.420 --> 44:50.260]  they're shipping it.
[44:50.300 --> 44:51.140]  East coast, bro.
[44:52.060 --> 44:57.060]  And these, they, they're not following federal trafficking rules.
[44:57.260 --> 44:59.060]  They're not following state medical rules.
[44:59.060 --> 45:01.780]  They're not following building code rules. I mean,
[45:01.940 --> 45:05.300]  they aren't interested in anything other than the profit and they think they're
[45:05.320 --> 45:06.660]  going to get rid of them with a plant cap.
[45:07.580 --> 45:12.300]  Like we've been trying to get rid of illegal home grows our entire
[45:12.300 --> 45:13.340]  adult lives, bro.
[45:13.820 --> 45:17.820]  Like the first time I remember growing my neighborhood, getting busted,
[45:17.820 --> 45:21.900]  I was like seven or eight and it was a dude I knew cause he was friends with
[45:21.900 --> 45:23.700]  someone. My dad went hunting with occasionally.
[45:23.780 --> 45:26.860]  I lived in California when I was a little tiny kid and everybody grew,
[45:26.860 --> 45:27.700]  we'd where I lived.
[45:27.740 --> 45:30.700]  I lived in a bike kind of on the coast and then kind of the hood.
[45:31.140 --> 45:34.420]  Everybody grew weed. That's what all the white people did.
[45:34.460 --> 45:36.380]  When we were kids,
[45:36.540 --> 45:40.780]  the marijuana market in the U S was shifting from an import market to a domestic
[45:40.780 --> 45:41.620]  production market.
[45:42.180 --> 45:45.540]  So growing weed in your home has only become more popular as we've gotten
[45:45.540 --> 45:46.380]  older.
[45:48.420 --> 45:49.300]  And in Colorado,
[45:49.300 --> 45:53.820]  we've got a couple of great sets of laws where our medical marijuana system
[45:54.260 --> 45:58.300]  lets people treat their ailments with cannabis.
[45:58.320 --> 46:03.020]  They let their doctor determine how much cannabis is necessary. What,
[46:03.020 --> 46:06.140]  how many plants are necessary to produce that medicine regimen.
[46:06.780 --> 46:11.700]  And they allow you to assign a caregiver so that I don't have to spend most of
[46:11.720 --> 46:14.100]  my day perfecting, growing weed.
[46:15.620 --> 46:17.820]  My microphone needs Viagra. That was sad.
[46:17.820 --> 46:19.420]  Just went lip on him all of a sudden.
[46:19.980 --> 46:22.380]  Pointed straight at the floor. Like, Nope, I give up.
[46:24.820 --> 46:29.060]  Um, do without, without you as my caregiver,
[46:30.220 --> 46:35.020]  I couldn't afford my consumption level to keep my pain to the level where I'm
[46:35.020 --> 46:38.460]  fully productive members society. Um,
[46:38.660 --> 46:42.060]  I would have to treat at least some of my pain
[46:43.540 --> 46:47.620]  some other way that was not
[46:48.340 --> 46:50.660]  expensive. Like, cause I don't have a bunch of,
[46:50.940 --> 46:52.820]  like I don't have money to throw away on pills.
[46:52.820 --> 46:56.980]  Right. Um, I got 17 dogs and a kid.
[46:58.540 --> 47:01.460]  Like I've got plenty of mouths to feed.
[47:01.460 --> 47:04.860]  I don't have money to be thrown away on any sort of excess.
[47:04.940 --> 47:09.780]  And so if I had to buy what you produce for me,
[47:10.420 --> 47:11.900]  even in a med shop,
[47:12.380 --> 47:16.660]  even in a med shop in Colorado that was giving me a pretty decent,
[47:17.260 --> 47:21.780]  uh, assign us as your caregiver discounts,
[47:22.060 --> 47:26.820]  I would still be paying at least 50% more than I am now guaranteed.
[47:26.860 --> 47:29.700]  If not a full a hundred percent more than I'm paying now.
[47:30.100 --> 47:31.300]  And you wouldn't get what you get.
[47:31.620 --> 47:34.260]  Yeah. I wouldn't get the quality or the quantity that I'm getting.
[47:34.620 --> 47:37.780]  And you wouldn't be able to get the grateful dog that you asked for.
[47:37.780 --> 47:39.580]  And that I know is Mike's favorite.
[47:39.580 --> 47:41.620]  I smelled it walking in people.
[47:41.740 --> 47:45.500]  I wasn't quite sure what it was cause it's been eight or nine months since I've
[47:45.500 --> 47:46.340]  had any,
[47:46.660 --> 47:50.020]  but I walked in the front door and the first words out of my mouth was what is
[47:50.060 --> 47:53.700]  that delicious smell? And Jeff laughed. It's the clothes he was trimming in earlier.
[47:55.260 --> 47:58.620]  Yeah. It's a stink like grateful dog. Hey, good segue, bro. Uh,
[47:58.660 --> 48:03.020]  you just said clothes you've been trimming in ladies and Martha Farkin gentlemen.
[48:03.460 --> 48:08.340]  I got a box in the mail yesterday of these fucking super sexy grow from your
[48:08.340 --> 48:12.540]  heart podcast t-shirts. Isn't that logo? That is so bright.
[48:12.540 --> 48:14.460]  Mike's taking one home. So they are running out.
[48:14.460 --> 48:17.460]  You guys have got probably 15 of the 25 left.
[48:17.460 --> 48:19.980]  So if you'd like a grow from your heart podcast t-shirt,
[48:20.380 --> 48:24.100]  the front of them has the grow from your heart logo without my face.
[48:24.100 --> 48:26.100]  It doesn't have my face on it. That's why I'm wearing it.
[48:26.100 --> 48:29.740]  I did not like the hoodies with my face on it. It felt weird wearing that. Uh,
[48:29.980 --> 48:32.620]  so I'm wearing the t-shirt. You guys can wear the one with my face.
[48:32.700 --> 48:35.780]  It's got my face. That was just weird. You weren't sure with your face, bro.
[48:35.860 --> 48:38.380]  I am, man. I'm mad. Don't be Steve. Uh, yes, yes.
[48:38.380 --> 48:41.060]  I was that guy for a little bit. I had my own face on my back,
[48:41.540 --> 48:43.700]  but I've got the t-shirt. There's no, my face on it.
[48:43.980 --> 48:46.780]  It says the grow from your heart podcast, nice and large across the chest.
[48:47.180 --> 48:51.260]  The colors are vivid. You guys it's red, yellow, and green is Rasta far-eyed out.
[48:52.220 --> 48:54.940]  Mike's putting up a hand signal, trying to tell me something.
[48:54.980 --> 48:57.780]  They're handmade, right? Yes, they are made. They're not handmade.
[48:57.820 --> 49:02.340]  They were made by somebody that their company is called handmade apparel because
[49:02.340 --> 49:03.660]  his name is Adam hand.
[49:04.260 --> 49:06.700]  I was just triple checking before I was like, shout out to handmade.
[49:07.860 --> 49:10.580]  They're so bright, huge, super huge. Shout out to handmade apparel.
[49:10.580 --> 49:12.780]  I didn't want to say that. And you'd be like, Oh no, you were correct.
[49:13.660 --> 49:17.420]  Carl did these. Uh, no, but the, uh, the handmade crew did a super good job.
[49:17.420 --> 49:21.540]  Super speedy turnaround, uh, quality shirts. The shirts are good quality.
[49:21.820 --> 49:25.260]  They're a, they're tag lists and the, uh, yeah, dude,
[49:27.220 --> 49:30.980]  the best thing since sliced bread was always kind of dumb. Cause since sliced,
[49:30.980 --> 49:34.540]  spread was my whole life. The sense tag list is what I think of that.
[49:34.540 --> 49:35.940]  Now that expression comes up.
[49:35.980 --> 49:38.140]  There's no tag to tickle your neck. Uh,
[49:38.180 --> 49:41.780]  cause my dreadlocks will rub on the collar of the shirt and push the tag into my
[49:41.820 --> 49:44.180]  back all day. It's kind of weird, but on the back of the shirt,
[49:44.180 --> 49:46.420]  ladies and gentlemen, it says,
[49:46.660 --> 49:50.460]  take a fat dab and give your mama a hug for me. And I fucking love it.
[49:50.580 --> 49:51.980]  There's something funny about wearing a shirt.
[49:51.980 --> 49:54.100]  This is take a fat dab and give your mama a hug for me.
[49:54.100 --> 49:55.860]  I haven't worn it in public yet. Cause I got it, uh,
[49:55.940 --> 49:59.780]  yesterday and I haven't gone out a box today. Yeah. But trust me,
[49:59.820 --> 50:02.220]  this will get worn out. People will see this. Uh,
[50:02.220 --> 50:04.780]  I pretty much just where I read genetics and grow from your heart.
[50:04.780 --> 50:06.780]  T-shirts all the time. Unless I'm at work.
[50:07.140 --> 50:09.380]  Then I rock the veg bloom shirts that they gave me at work.
[50:09.460 --> 50:10.620]  It's going on a trip with me.
[50:10.940 --> 50:13.900]  Nice. You're going to take it to Mexico and wear it. I'll do wear it on the plane.
[50:15.460 --> 50:19.300]  The question Mark face. I don't want to get searched again. Okay. That is true.
[50:19.340 --> 50:23.860]  But it's funny. I, when I saw the shot of the shirt,
[50:23.900 --> 50:26.180]  I said, Hey babe, look,
[50:26.220 --> 50:29.700]  I finally have a shirt that I can wear that doesn't scream cannabis.
[50:29.700 --> 50:32.660]  And she shook her head. She goes, what part of that doesn't scream cannabis?
[50:33.300 --> 50:35.660]  And I was like, it doesn't say anything about weed on it. It doesn't,
[50:35.700 --> 50:39.300]  there's just no pot leaf. And she goes, it's Rasta colors.
[50:39.300 --> 50:43.660]  And it says grow in giant letters from your heart on it.
[50:43.820 --> 50:46.580]  And like, she didn't even see the back. And I was just going to put my head down.
[50:46.580 --> 50:48.740]  I was like, fuck you. Right. Yeah. Yeah. Yeah.
[50:48.940 --> 50:52.260]  The back does say take a fat dab and give your mom a hug for me.
[50:52.500 --> 50:54.340]  Well, since you're going on a trip and you know,
[50:54.340 --> 50:55.940]  you're not taking anything illegal with you,
[50:55.940 --> 50:59.860]  maybe you should wear that and be bait be a decoy so that some dude that does
[50:59.860 --> 51:02.580]  have drugs in his butt gets away with it. Nope. Oh man.
[51:02.620 --> 51:03.980]  Sometimes you got to take one for the team.
[51:04.340 --> 51:06.740]  I don't know if you've been to Mexico before, but, uh,
[51:07.020 --> 51:12.020]  their typical security thing is you line up in customs and then like your little
[51:12.140 --> 51:12.980]  group,
[51:12.980 --> 51:16.260]  one of you pushes the button and a stoplight in front of you,
[51:16.260 --> 51:19.300]  the red, yellow, green goes either red or green.
[51:20.940 --> 51:24.060]  Green means keep walking. Red means you don't keep walking.
[51:25.660 --> 51:27.060]  You're about to have a bad time.
[51:27.100 --> 51:30.380]  All your stuff is going to get dumped into a pile and then randomly stuff back
[51:30.380 --> 51:31.660]  in your suitcase. Angrily.
[51:32.340 --> 51:36.540]  Like I don't want to up the odds on that red light coming on any time.
[51:36.540 --> 51:39.740]  Cause you know, they've got to switch to be like, this fucker's got dreads.
[51:39.740 --> 51:40.580]  Red, red, red.
[51:40.780 --> 51:44.940]  Guaranteed. Uh, I've had my dreadlocks gone through by a TSA agent before. Uh,
[51:44.940 --> 51:46.780]  this lady was like, what's in your hat, honey. And I was like,
[51:46.780 --> 51:48.980]  that's my dreadlocks. And she's like, there's no hair in there.
[51:49.300 --> 51:51.740]  And then she made me take off my hat and she put on rubber gloves and went
[51:51.740 --> 51:55.500]  through my dreadlocks. I was like, that's just hair. I'm offended right now.
[51:55.740 --> 51:58.140]  But she didn't give a fuck. Ladies and gentlemen,
[51:58.300 --> 52:02.060]  if you were interested in one of these hella sexy grow from your heart podcast
[52:02.060 --> 52:05.020]  t-shirts, I would love to put one on your back. Love to get one in your hands.
[52:05.020 --> 52:08.100]  I'd love to put one in your mailbox. I will send it to you. Priority mail.
[52:08.100 --> 52:09.980]  With tracking. All you gotta do is send me an email.
[52:10.180 --> 52:11.900]  Then after that you'll have to shoot me a PayPal payment.
[52:11.900 --> 52:13.100]  Don't think you just have to email me.
[52:13.180 --> 52:15.060]  There's money involved in this shit. Ladies and gentlemen,
[52:15.540 --> 52:16.860]  if you want to grow from our podcast, he should,
[52:16.860 --> 52:19.540]  all you gotta do is send me an email. Of course it's grow from your heart,
[52:19.540 --> 52:23.060]  at hotmail.com. I'd love to see a picture of you in the shirt.
[52:23.060 --> 52:25.660]  So get a shirt, go somewhere cool as fuck. Go to your garden,
[52:25.940 --> 52:30.620]  go to the top of Pike's peak, go to the beach, go to, uh,
[52:30.660 --> 52:33.140]  Newbury street, Massachusetts, and just take a picture. Wherever you are,
[52:33.260 --> 52:36.940]  snap, pick, send it to me on Twitter. Uh, send it to me at GFYH podcast.
[52:36.940 --> 52:40.780]  I'd love to see what you look like in the t-shirt. That'd be dope. Right.
[52:41.060 --> 52:43.180]  It'd be cool. Mike's going to get when he's going to work to Mexico.
[52:43.180 --> 52:45.740]  It's going to be fucking rad. All right, ladies and gentlemen,
[52:45.740 --> 52:49.220]  we've been going for nearly an hour. Hashtag. They like it when we ramble.
[52:49.980 --> 52:52.620]  That was confirmed repeatedly this week. So yes,
[52:52.620 --> 52:54.220]  keep sending those tweets and we'll keep rambling.
[52:54.220 --> 52:56.100]  Oh yeah. Shout out to everybody that's been tweeting at us.
[52:56.100 --> 52:58.340]  We've been getting a lot of a lot more tweets than usual.
[52:58.340 --> 53:00.060]  The podcast has been getting a lot of listens.
[53:00.060 --> 53:02.820]  I appreciate all the old and new listeners. Thank you guys for listening.
[53:02.980 --> 53:05.380]  It'd be super awesome. If you told a couple of your friends about the podcast,
[53:05.380 --> 53:06.940]  just if you're sitting around smoking some weed,
[53:07.140 --> 53:09.100]  if you're talking about listening to Joe Rogan or something like that,
[53:09.100 --> 53:11.220]  I'd just be like, Hey, do you listen to the grow from your heart podcast?
[53:12.140 --> 53:14.420]  I meant to do this at the beginning of the show,
[53:14.420 --> 53:18.620]  but shout out to the spliff podcast with bone Alice and a shout out to the dude
[53:18.620 --> 53:22.300]  grow show. Um, we've been doing a lot of shout outs back and forth.
[53:22.500 --> 53:23.660]  That's been doing well for everybody.
[53:23.860 --> 53:25.740]  It certainly has been helping everybody out.
[53:25.740 --> 53:29.940]  The dude grows invited us to the dude grows cup. Uh, I will be there.
[53:29.940 --> 53:31.180]  I'm pretty sure Mike will be there.
[53:31.420 --> 53:34.740]  Devin granny told me through text message that she wants to go,
[53:35.340 --> 53:39.980]  but sometimes a shit comes up for dad and granny. So, so far she's in,
[53:40.420 --> 53:43.940]  we can't, we can't promise that granny's going. Uh, I am the boss.
[53:43.980 --> 53:47.100]  So I've got the day off work as everything goes correctly. Uh,
[53:47.100 --> 53:49.140]  Mike's got a child, so who knows what the hell can happen?
[53:49.140 --> 53:54.140]  80% like I'm a, I want to go. I'm a hundred percent desirous or whatever.
[53:54.900 --> 53:58.980]  It is. I, or this is a cool fucking word. Hashtag desirous. I'm yeah,
[53:58.980 --> 54:03.340]  I'm an adult with a kid in this. So sometimes shit explodes. Yeah. Yeah. Uh,
[54:03.340 --> 54:06.140]  I'm going to do my, I'm in a similar position.
[54:06.140 --> 54:09.540]  I run a large girl and I have a gross staff and I'm in charge of all that.
[54:09.540 --> 54:12.420]  So you're the boss. Sometimes shit explodes. Right. Yeah.
[54:12.620 --> 54:14.460]  Part of being the boss. As long as everything goes cool.
[54:14.460 --> 54:16.420]  I'm just going to work another day and cover for somebody.
[54:16.420 --> 54:18.620]  Cause my buddy needs a day off because it could play soccer now.
[54:18.820 --> 54:20.540]  I'm going to cover for him. He's going to cover for me.
[54:20.700 --> 54:23.740]  I'm going to go to the dude grows cup. It sounds like a blast.
[54:23.780 --> 54:24.860]  It's going to be a good time. Uh,
[54:24.900 --> 54:27.300]  so set a judge's pack aside for me cause I'll be there.
[54:27.300 --> 54:28.420]  I'll send the email really soon.
[54:28.420 --> 54:31.180]  I keep procrastinating on that because I want to see who else is coming with me,
[54:31.180 --> 54:33.580]  but we're going to do it. Right. Dude grows. Here we come.
[54:33.700 --> 54:38.380]  Do one email, not 11 bone Ellis. Oh, your life is rough. Uh,
[54:38.420 --> 54:42.220]  both was supposed to, uh, try to get out to Colorado to do a podcast with me,
[54:42.740 --> 54:47.300]  but her computer took a big fat giant shit on her the other night. Yeah.
[54:47.500 --> 54:49.940]  That's that travel money and equipment. So yeah. Uh,
[54:49.980 --> 54:53.300]  and I've been trying to encourage Bo to buy herself a Mac book instead of
[54:53.300 --> 54:56.580]  fucking with windows. Cause that seems to be most of her problem. Uh,
[54:56.620 --> 54:59.300]  and her high ass is a big part of her problem. She admitted it.
[54:59.300 --> 55:01.780]  She's like, I might've just been high. You probably were Bo,
[55:01.780 --> 55:04.540]  but your other problem is that you're fucking with the windows machine. Uh,
[55:04.540 --> 55:08.740]  I've got a two terabyte, uh, external hard drive and a Mac book.
[55:08.740 --> 55:12.700]  And I record onto the Mac book and then I drop it all to the external hard drive
[55:12.700 --> 55:15.100]  so that I've got it on both places. And now if something goes wrong,
[55:15.100 --> 55:16.260]  and it's right over there on the hard drive,
[55:16.660 --> 55:19.020]  almost everything I've got backs up to that hard drive.
[55:19.220 --> 55:21.580]  I'll have to just plug it in and the computer just goes, Oh,
[55:21.620 --> 55:24.540]  there's that thing. And it knows just back up right then. So Bo,
[55:24.580 --> 55:26.780]  that's what you got to do. Ladies and gentlemen,
[55:26.780 --> 55:29.180]  Patreon if you want to support podcasters,
[55:29.700 --> 55:34.060]  bone Ellis has a split podcast, Patreon, and also I've got a, uh,
[55:34.100 --> 55:35.820]  grow from your heart podcast, Patreon.
[55:37.180 --> 55:39.740]  One of us would appreciate it if you'd help us out. All right.
[55:40.380 --> 55:44.220]  Yeah. Just think about that for a minute. She wants to keep doing her show.
[55:44.220 --> 55:47.700]  So she's got to not do a whole bunch of stuff in her life so she can get new
[55:47.700 --> 55:50.180]  equipment to keep doing it. Um,
[55:50.260 --> 55:55.500]  I'm looking at 50 odd blinky lights in 600 odd
[55:55.500 --> 55:56.340]  knobs.
[55:56.380 --> 55:59.660]  You don't need nearly that much equipment to record this much,
[55:59.660 --> 56:03.700]  but there's a reason we sound this good. Yes. So I sound good.
[56:03.740 --> 56:07.100]  Everything's going cool. If you guys, if you're burning to throw a dollar,
[56:07.100 --> 56:08.180]  it's somebody, uh,
[56:08.220 --> 56:12.780]  go to patreon.com and search for the spliff podcast and then let Bo know that,
[56:13.100 --> 56:13.500]  uh,
[56:13.500 --> 56:17.700]  you heard that she needed some help to get her audio fixed up and let her know
[56:17.700 --> 56:19.700]  that you're trying to help her out from and make it,
[56:19.700 --> 56:21.740]  let her know that you heard about it through us. You know, just don't,
[56:21.740 --> 56:24.420]  don't give us credit, but let her know you heard from us so that she can get a
[56:24.420 --> 56:26.260]  little smile. Be like rusted. Jeff's helping us out.
[56:27.180 --> 56:29.540]  We want her to keep doing that show. You guys, it's good fucking show. All right,
[56:30.020 --> 56:31.660]  Mike, we're high. We're rambly.
[56:31.700 --> 56:34.700]  I've got a dab of this lemon Jeffrey sitting here that I really want to take.
[56:34.720 --> 56:38.700]  So I think we're going to wrap up this podcast, bro. Have a good time in Mexico.
[56:39.020 --> 56:42.220]  Don't ever let go of that baby. Uh, if you see another kid fall down,
[56:42.220 --> 56:44.340]  uncle Joey taught me this. If you're at the playground,
[56:44.340 --> 56:46.860]  you see another kid fall down. Don't look away from your kid.
[56:46.940 --> 56:51.380]  It's a fucking trap dog. Sorry, uncle Joey taught me that shout out to Joey Diaz.
[56:52.740 --> 56:56.740]  We're going to have a good time. Get away for a little while. And uh, honestly,
[56:56.740 --> 56:57.860]  I just can't wait to get back.
[56:58.300 --> 57:00.820]  Yeah. Sometimes that's the best part of a vacation is getting home.
[57:01.140 --> 57:06.140]  Well, there's the vacation is the culmination of like 50 things in my life.
[57:06.340 --> 57:08.580]  Like just personally,
[57:08.580 --> 57:11.660]  the election was going to answer a bunch of questions and then the way the
[57:12.020 --> 57:15.060]  election panned out locally and statewide and nationally,
[57:15.420 --> 57:17.740]  some of that shit stayed up in the air until now.
[57:18.380 --> 57:22.100]  And finally all the coins are landing and I know if it's heads or tails and we
[57:22.100 --> 57:23.700]  can start moving forward, dude, I'm pumped.
[57:24.220 --> 57:28.020]  I just got to get back from Mexico and get that hurdle out of the way and get
[57:28.380 --> 57:31.620]  your feet on the ground running again. You'll be back, bro. You'll get it going.
[57:31.900 --> 57:34.820]  Uh, Jesse Witt just text me. So big shout out to Jesse grows.
[57:35.380 --> 57:37.100]  I think that's all we've got for this podcast.
[57:37.300 --> 57:41.420]  I think that is it for this episode. Follow Mike on social media. Yes,
[57:41.420 --> 57:44.220]  we do. We love each and every one of you. The new listeners, the old listeners.
[57:44.500 --> 57:47.340]  I don't think that I don't love the people that don't contribute to Patreon.
[57:47.380 --> 57:51.180]  I love all y'all just the same. Yeah, we love it. We appreciate the Patreon help.
[57:51.180 --> 57:53.180]  That's awesome. It helps me cover the cost of the website.
[57:53.180 --> 57:56.300]  It helps me cover all the expenses. Super rad. I appreciate you guys.
[57:57.820 --> 58:01.060]  I really liked the people that leave iTunes comments. That really helps out too.
[58:01.860 --> 58:04.740]  All right, you guys were fucking rambly. I need to take this dab. I'm hungry.
[58:04.780 --> 58:09.140]  Why am I so hungry? Oh man, food time. Hungry like a hostage over here. All right.
[58:09.180 --> 58:12.060]  Ladies and gentlemen, I want to give a huge shout out to Tim,
[58:12.060 --> 58:15.820]  Charlie and all of my friends at Organica in Albuquerque, New Mexico.
[58:17.140 --> 58:18.500]  Yeah, they're doing a great job down there.
[58:18.500 --> 58:20.860]  Also a big shout out to Mike for coming and taking time away from the baby.
[58:21.900 --> 58:23.460]  That's all I've got for you for this week. And until next time,
[58:23.460 --> 58:26.380]  you guys take a fat dab and give your mom a hug for me.
