[00:14.010 --> 00:16.410]  Welcome back, cannabis community.
[39:11.610 --> 39:16.210]  and then it's going to keep breaking it down for like 25 or 30 lines.
[39:16.210 --> 39:21.210]  So you can see the breakdown, the lineage way back and see how it was made.
[39:21.210 --> 39:27.110]  So I like seedfinder.eu for doing research on strains and finding what crosses are
[39:27.110 --> 39:29.710]  and finding the genetic lineage of things.
[39:29.710 --> 39:33.710]  Also, I like going to seed vending websites.
[39:33.710 --> 39:35.810]  Like if you wanted to buy some iReed Genetic Seeds
[39:35.810 --> 39:37.610]  or you wanted to know something about iReed Genetics,
[39:37.610 --> 39:39.510]  you could go to the Helladank Seed Company
[39:39.510 --> 39:41.910]  and just click on the strains that are available there
[39:41.910 --> 39:45.510]  and they should have pretty good descriptions because they want to sell that
[39:45.510 --> 39:47.210]  and they've got a relationship with the breeder.
[39:47.210 --> 39:50.810]  So the breeder probably told them that's this and this and these are the details.
[39:50.810 --> 39:55.010]  So they've usually got fairly good information most of the time
[39:55.010 --> 39:57.310]  with that same caveat that it's the internet
[39:57.310 --> 40:00.810]  and you've got to be smart at filtering through the bullshit on the internet.
[40:00.810 --> 40:06.210]  Now, another place that I can highly recommend to do research on genetics is breeder websites.
[40:06.210 --> 40:09.810]  If you know what breeder created that strain, go to their website.
[40:09.810 --> 40:12.210]  Now, not all the breeders have an up-to-date website.
[40:12.210 --> 40:13.410]  My website looks like shit.
[40:13.410 --> 40:15.210]  Not all of my current strains are up there.
[40:15.210 --> 40:17.510]  I am not versed in internet stuff.
[40:17.510 --> 40:20.010]  I've got a couple of friends that do that and that are working on it for me.
[40:20.010 --> 40:21.310]  It will be updated.
[40:21.310 --> 40:22.310]  I focus on the grow.
[40:22.310 --> 40:23.510]  I focus on the podcast.
[40:23.510 --> 40:24.710]  My website looks like shit.
[40:24.710 --> 40:25.810]  I am sorry.
[40:25.810 --> 40:29.610]  But some of the more established and guys that have been around for a longer time,
[40:29.610 --> 40:30.810]  they've got great websites.
[40:30.810 --> 40:32.910]  Subcool has a great website.
[40:32.910 --> 40:34.410]  Greenhouse Seeds has a great website.
[40:34.410 --> 40:36.910]  Of course, DNA Genetics has an amazing website.
[40:36.910 --> 40:38.410]  Folks like that have great websites.
[40:38.410 --> 40:42.610]  You can rely on the breeder website because we're putting the info up there ourselves
[40:42.610 --> 40:44.310]  and why would that be wrong?
[40:44.310 --> 40:49.410]  So, Leafly is not a bad place to check out strains.
[40:49.410 --> 40:55.710]  Seedfinder.edu, breeder websites, and vending websites, the places that sell seeds,
[40:55.710 --> 40:57.610]  Helladay Seed Company.
[40:57.610 --> 41:00.710]  I don't endorse buying seeds from overseas,
[41:00.710 --> 41:03.510]  but the Attitude Seed Bank has all the new shit listed.
[41:03.510 --> 41:05.610]  If you want to go see what they've got listed there,
[41:05.610 --> 41:09.610]  you can probably find a lot of genetic information there.
[41:09.610 --> 41:14.410]  But again, always cross-reference your research when you're working with cannabis
[41:14.410 --> 41:18.910]  because people are stoned and people will believe fucking anything.
[41:18.910 --> 41:23.110]  Honestly, if I told you I got this clone from DJ Short,
[41:23.110 --> 41:27.410]  and DJ Short got that clone from Ed Rosenthal in 1972,
[41:27.410 --> 41:31.110]  and then I took that clone and I bred it to wedding cake yesterday,
[41:31.110 --> 41:33.010]  and I gave you seeds, you're going to believe it.
[41:33.010 --> 41:35.110]  People will believe fucking anything.
[41:35.110 --> 41:38.210]  So, people are really gullible and you can tell them anything.
[41:38.210 --> 41:41.810]  So, the stories get really convoluted and shit gets really convoluted
[41:41.810 --> 41:43.310]  and distorted in the cannabis industry,
[41:43.310 --> 41:46.610]  and there's a lot of egos and dick swinging and dick slinging
[41:46.610 --> 41:48.210]  and shit talking and backstabbing.
[41:48.210 --> 41:49.910]  So, stories get mixed up a lot.
[41:49.910 --> 41:51.910]  So, if you want to know about genetics,
[41:51.910 --> 41:54.510]  get as close to the breeder as you can for the information
[41:54.510 --> 41:56.310]  because the closer you are to the source,
[41:56.310 --> 41:58.910]  the less that telephone game has been played.
[41:58.910 --> 42:03.210]  Like by the time you say, it's a blueberry cookies S1,
[42:03.210 --> 42:08.310]  then somebody else says it's a blueberry cross to cookies and it's a R1.
[42:08.310 --> 42:09.910]  So, they've already fucked it up, you know what I mean?
[42:09.910 --> 42:13.510]  And then you're like, yeah, it's blueberry cookies to...
[42:13.510 --> 42:15.610]  That's a blueberry cross to cookies, it's an F1.
[42:15.610 --> 42:17.110]  And you're like, oh, now it's really changing.
[42:17.110 --> 42:18.610]  And it just takes three or four conversations
[42:18.610 --> 42:20.310]  before you've got a totally different cross
[42:20.310 --> 42:22.010]  with different traits and different colors
[42:22.010 --> 42:23.210]  and a totally different conversation
[42:23.210 --> 42:25.310]  with somebody who's never seen or grown the plant.
[42:25.310 --> 42:27.110]  That's just how the cannabis industry works.
[42:27.110 --> 42:31.710]  So, I would do a lot of research and cross-reference things,
[42:31.710 --> 42:34.810]  but Leafly, SeedFinder, breeder websites,
[42:34.810 --> 42:39.110]  and of course, vendor websites are great places to do research.
[42:39.110 --> 42:41.710]  And it just occurred to me that I should not overlook
[42:41.710 --> 42:43.310]  the power of social media.
[42:43.310 --> 42:45.410]  If you want to know about the newest, hottest,
[42:45.410 --> 42:47.710]  most current strain that came out today,
[42:47.710 --> 42:50.010]  social media is where you're going to find that.
[42:50.010 --> 42:53.510]  So, I would follow some of the bigger accounts on social media,
[42:53.510 --> 42:55.410]  follow all the guys I mentioned,
[42:55.410 --> 42:57.410]  DNA Genetics, Greenhouse Seeds.
[42:57.410 --> 42:58.410]  Maybe you don't support them,
[42:58.410 --> 42:59.710]  maybe you're not into what they've got,
[42:59.710 --> 43:01.410]  but if you're interested in genetics,
[43:01.410 --> 43:02.710]  those are the guys to follow.
[43:02.710 --> 43:04.410]  And then once you follow DNA Genetics,
[43:04.410 --> 43:06.810]  Greenhouse Seeds, TGA Subcool,
[43:06.810 --> 43:08.910]  all the other seed breeders are going to start popping up
[43:08.910 --> 43:11.510]  in your recommendations, follow all of them.
[43:11.510 --> 43:13.710]  Then you'll get to see all the new stuff.
[43:13.710 --> 43:17.710]  Guys like Koma, guys like the Jungle Boys,
[43:17.710 --> 43:20.310]  and there are probably 10 or 20 new breeders
[43:20.310 --> 43:22.210]  that just popped up on Instagram just now
[43:22.210 --> 43:24.510]  while I was recording this that you'll want to follow,
[43:24.510 --> 43:25.910]  that have got the brand new hype shit,
[43:25.910 --> 43:29.110]  if you want to stay on top of all the brand new current strains.
[43:29.110 --> 43:31.310]  But it sounds like you're a really intelligent person,
[43:31.310 --> 43:33.010]  and it sounds like you know how to do research,
[43:33.010 --> 43:35.010]  and it sounds like you know what you're looking for.
[43:35.010 --> 43:37.710]  So, I think with the few links I gave you,
[43:37.710 --> 43:40.010]  I think you're off to a great start,
[43:40.010 --> 43:41.810]  and I think you're going to be a great asset
[43:41.810 --> 43:43.310]  to the cannabis industry
[43:43.310 --> 43:47.310]  once it becomes a viable option where you are.
[43:47.310 --> 43:48.910]  So, he wraps up the email and he says,
[43:48.910 --> 43:50.910]  thank you again for all that you do for the industry.
[43:50.910 --> 43:52.610]  It's very uncommon these days
[43:52.710 --> 43:56.710]  for people to share information so valuable, free of charge.
[43:56.710 --> 43:58.410]  You are truly an inspiration.
[43:58.410 --> 43:59.810]  Hey man, thanks for the huge compliment.
[43:59.810 --> 44:01.310]  Thank you for listening.
[44:01.310 --> 44:04.210]  It is free because I feel like if I didn't do this podcast,
[44:04.210 --> 44:06.710]  I might explode, something would go wrong.
[44:06.710 --> 44:08.610]  I've been a musician for most of my life,
[44:08.610 --> 44:11.710]  and I feel like if I don't play music every so often
[44:11.710 --> 44:14.510]  that I just get angsty, and my body gets tense,
[44:14.510 --> 44:15.410]  and I feel weird.
[44:15.410 --> 44:17.710]  I feel like the podcast has become an extension of that.
[44:17.710 --> 44:20.510]  If I don't put out all this knowledge and all this info,
[44:20.510 --> 44:22.410]  I feel like I'm just selfish and stingy,
[44:22.410 --> 44:24.210]  and something's going to just blow up inside me.
[44:24.210 --> 44:26.010]  So, I got to put it out there and share it with you guys.
[44:26.010 --> 44:28.510]  So, thanks for noticing, and thanks for the great email.
[44:28.510 --> 44:30.810]  If you have any more questions, man, send me an email.
[44:30.810 --> 44:34.710]  It's growfromyourheartathotmail.com.
[44:34.710 --> 44:36.010]  All right, you guys, that's all the emails
[44:36.010 --> 44:37.810]  I am going to read on this episode.
[44:37.810 --> 44:39.610]  Before I start wrapping up the show,
[44:39.610 --> 44:42.110]  I owe a huge thank you to a new friend of mine.
[44:42.110 --> 44:44.710]  I got a great painting in the mail.
[44:44.710 --> 44:46.210]  If you follow my breeding work,
[44:46.210 --> 44:48.810]  I recently bred a couple of new strains.
[44:48.810 --> 44:50.110]  There's a pair of strains in there
[44:50.210 --> 44:52.610]  called Bebop and Rocksteady.
[44:52.610 --> 44:54.910]  One of my friends got a pack of the Bebop
[44:54.910 --> 44:56.910]  and a pack of the Rocksteady and grew it out,
[44:56.910 --> 44:59.110]  and they were happy with the results.
[44:59.110 --> 45:01.910]  So, they were kind enough to paint me a picture
[45:01.910 --> 45:04.110]  of Bebop and Rocksteady.
[45:04.110 --> 45:06.010]  They're kind of staring at me right now.
[45:06.010 --> 45:07.610]  You can tell they're nice and stoned.
[45:07.610 --> 45:09.210]  They're kind of surrounded by weed leaves,
[45:09.210 --> 45:11.910]  but it looks exactly like the Bebop and Rocksteady
[45:11.910 --> 45:13.710]  that we remember from being kids,
[45:13.710 --> 45:14.810]  and the painting is great.
[45:14.810 --> 45:16.010]  It's got a lot of purple going on.
[45:16.010 --> 45:17.710]  I really love the color scheme.
[45:17.710 --> 45:18.810]  It did a really good job.
[45:18.810 --> 45:20.410]  So, I want to give a huge shout out.
[45:20.410 --> 45:22.210]  The dude's name is Matt Marsongo,
[45:22.210 --> 45:27.410]  and on Instagram, he is M-M-A-R-S-A-N-G-O-M,
[45:27.410 --> 45:30.210]  Marsongo on Instagram, so make sure you check him out.
[45:30.210 --> 45:32.210]  Dude, once again, thanks for the great painting.
[45:32.210 --> 45:36.210]  That thing is awesome, and I truly appreciate the gift.
[45:36.210 --> 45:37.210]  All right, you guys, now's the time
[45:37.210 --> 45:38.710]  when I start wrapping up the podcast.
[45:38.710 --> 45:39.810]  Make sure you support our friends
[45:39.810 --> 45:41.210]  at the Hella Dank Seed Company.
[45:41.210 --> 45:43.310]  If you want new regular or feminized seeds,
[45:43.310 --> 45:45.810]  you can find them at dankseed.store.
[45:45.810 --> 45:46.910]  If you're listening to this episode
[45:46.910 --> 45:48.510]  when it comes out on August 20th,
[45:48.510 --> 45:50.710]  they should have Lemon Jeffery seeds
[45:50.710 --> 45:54.210]  in stock at dankseed.store, so hit them up.
[45:54.210 --> 45:55.310]  I would appreciate it if you find me
[45:55.310 --> 45:56.410]  on all of the social media.
[45:56.410 --> 45:58.010]  You can find me on Facebook.
[45:58.010 --> 46:00.810]  Simply search for the Grow From Your Heart podcast.
[46:00.810 --> 46:02.310]  You can also find me on Instagram.
[46:02.310 --> 46:04.810]  It's at irie underscore genetics,
[46:04.810 --> 46:08.010]  and on Twitter, it's at GFYH podcast.
[46:08.010 --> 46:09.710]  If you want to follow my personal account,
[46:09.710 --> 46:11.810]  it's at rostagef420.
[46:11.810 --> 46:14.210]  I would love the follow.
[46:14.210 --> 46:15.510]  And if you felt like this podcast
[46:15.510 --> 46:17.910]  was educational, informative, and or entertaining,
[46:18.010 --> 46:19.810]  and you'd like to make a financial contribution
[46:19.810 --> 46:21.910]  to the show, you can do so by going
[46:21.910 --> 46:25.710]  to patreon.com slash growfromyourheart.
[46:25.710 --> 46:27.010]  All of the information that you need
[46:27.010 --> 46:29.310]  will be right there, and I would appreciate
[46:29.310 --> 46:31.510]  your support, and I want to give a huge thank you
[46:31.510 --> 46:34.010]  to everybody who has been supporting the show
[46:34.010 --> 46:35.510]  through Patreon.
[46:35.510 --> 46:38.910]  Thanks a lot for all of the love and support, you guys.
[46:38.910 --> 46:40.410]  Again, if you want to send me an email,
[46:40.410 --> 46:42.210]  or if you'd like to sponsor the show,
[46:42.210 --> 46:44.410]  or if you've got a product you'd like me to review,
[46:44.410 --> 46:45.810]  once again, the email address is
[46:45.910 --> 46:48.910]  growfromyourheart at hotmail.com.
[46:48.910 --> 46:50.310]  Do not be shy.
[46:50.310 --> 46:52.110]  Ladies and gentlemen, that's all I've got for you.
[46:52.110 --> 46:54.010]  Thanks for listening to a long episode.
[46:54.010 --> 46:57.410]  I'll be back in a couple of days with fresh new content.
[46:57.410 --> 46:59.810]  I want to give a huge shout out to my friend LS Love
[46:59.810 --> 47:02.610]  from Medical Marijuana Radio, and until next time,
[47:02.610 --> 47:05.310]  take a fat dab and give your mom a hug for me.
